chr	Gene	Transcript1	Transcript2	TSS_transcript1	TSS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
6	Tmem106c	XM_078014803.1	XM_078014796.1	66555243	66556610	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014803.1	XM_078014799.1;XM_078014798.1;XM_078014795.1;XM_078014794.1	66555243	66556611	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014800.1	XR_013422945.1	66555408	66556606	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014800.1	XM_078014793.1	66555408	66556607	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014800.1	XM_078014792.1	66555408	66556608	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014800.1	XM_078014791.1;XM_078014788.1	66555408	66556609	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014800.1	XM_078014796.1	66555408	66556610	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014800.1	XM_078014799.1;XM_078014798.1;XM_078014795.1;XM_078014794.1	66555408	66556611	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014801.1	XR_013422945.1	66555417	66556606	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014801.1	XM_078014793.1	66555417	66556607	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014801.1	XM_078014792.1	66555417	66556608	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014801.1	XM_078014791.1;XM_078014788.1	66555417	66556609	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014801.1	XM_078014796.1	66555417	66556610	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014801.1	XM_078014799.1;XM_078014798.1;XM_078014795.1;XM_078014794.1	66555417	66556611	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014797.1;XM_078014789.1	XR_013422945.1	66555432	66556606	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014797.1;XM_078014789.1	XM_078014793.1	66555432	66556607	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014797.1;XM_078014789.1	XM_078014792.1	66555432	66556608	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014797.1;XM_078014789.1	XM_078014791.1;XM_078014788.1	66555432	66556609	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014797.1;XM_078014789.1	XM_078014796.1	66555432	66556610	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
6	Tmem106c	XM_078014797.1;XM_078014789.1	XM_078014799.1;XM_078014798.1;XM_078014795.1;XM_078014794.1	66555432	66556611	90.667	90.667	5.0	18.133	20.333	5.667	20.333	0.279	0.017041525438093365	4.203835975881044e-100	1.2961827592299885e-98	transcript1	transcript2	isoform_switched
x	Huwe1	XM_040281126.2	XM_021719785.3	80251327	80254274	31.333	17.0	31.333	0.543	64.333	64.333	3.333	19.302	25.34622054197152	3.733701557564535e-77	8.634184851867987e-76	transcript2	transcript1	isoform_switched
10	Tbl2	XM_040276668.2	XM_005328522.5	117891494	117893952	72.333	4.0	72.333	0.055	27.333	27.333	22.667	1.206	20.82103000228405	3.706299137631139e-69	6.956025193090327e-68	transcript2	transcript1	isoform_switched
6	Brd1	XM_078052496.1	XM_078052500.1	997822	1001942	81.333	81.333	7.0	11.619	19.0	16.0	19.0	0.842	0.06758939193634698	4.099965513590134e-67	7.584936200141747e-66	transcript1	transcript2	isoform_switched
6	Ccdc77	XM_078015513.1	XM_040281213.2;XM_021732147.3	109744862	109755779	93.0	12.667	93.0	0.136	47.0	47.0	43.667	1.076	8.397479184595332	9.143307265188287e-65	1.6000787714079501e-63	transcript2	transcript1	isoform_switched
8	Ezr	XM_078018811.1	XM_078018813.1	8484384	8485591	151.667	16.667	151.667	0.11	12.667	12.667	7.0	1.81	14.181085611708578	1.5546552106888136e-63	2.6490506550552813e-62	transcript2	transcript1	isoform_switched
10	Sfmbt2	XM_040276603.2;XM_021723042.3	XM_078023181.1	72375910	72378869	25.667	10.333	25.667	0.403	47.333	47.333	3.667	12.908	20.31740998253938	2.219362244459319e-59	3.7325637747724905e-58	transcript2	transcript1	isoform_switched
1	Rhobtb1	XM_078041587.1	XM_078041622.1	59561595	59618612	90.0	90.0	45.333	1.985	51.667	15.667	51.667	0.303	0.15639209741551088	5.421111367538872e-54	8.458240025256432e-53	transcript1	transcript2	isoform_switched
1	Rhobtb1	XM_078041587.1	XM_013362418.4;XM_021732473.3	59561595	59619065	90.0	90.0	46.333	1.942	51.667	15.667	51.667	0.303	0.15887268595055787	3.6732233255000746e-53	5.596263772379526e-52	transcript1	transcript2	isoform_switched
10	Nsun6	XM_040278358.2;XM_078023346.1	XM_040278357.2;XM_040278359.2;XM_040278356.2;XM_040278360.2	84486150	84491752	59.333	59.333	14.0	4.238	32.0	14.0	32.0	0.438	0.1097450176251743	1.8000220588022807e-50	2.5615698529109377e-49	transcript1	transcript2	isoform_switched
5	Pxmp4	XM_005329920.5	XM_005329921.5	177271987	177279574	103.0	19.333	103.0	0.188	17.0	17.0	12.333	1.378	7.560610909029771	6.778374448115104e-47	9.239994642430588e-46	transcript2	transcript1	isoform_switched
12	Lpin1	XM_040271296.2;XM_021727784.3;XM_040271295.2	XM_078029649.1	112976526	112987189	143.333	31.667	143.333	0.221	26.0	26.0	20.0	1.3	5.219625743619682	1.4896075257269994e-45	1.9485270159762267e-44	transcript2	transcript1	isoform_switched
5	Gabpb1	XM_078049636.1	XM_040276281.2	31026047	31027157	69.0	69.0	15.0	4.6	35.0	26.333	35.0	0.752	0.15097702879987968	4.3036286497704224e-44	5.463920687698722e-43	transcript1	transcript2	isoform_switched
4	Gas2	XM_078046336.1	XM_078046338.1	40291741	40298325	26.667	26.667	17.0	1.569	54.333	7.667	54.333	0.141	0.1363362904807993	3.807069754177531e-41	4.178097738694833e-40	transcript1	transcript2	isoform_switched
4	Sox6	XM_078046423.1;XM_040284699.2	XM_078046421.1	46066834	46236541	60.667	19.667	60.667	0.324	16.0	16.0	3.0	5.333	16.540695948755825	4.93645607165079e-41	5.327258843989811e-40	transcript2	transcript1	isoform_switched
4	Sox6	XM_078046423.1;XM_040284699.2	XM_078046428.1	46066834	46236567	60.667	19.667	60.667	0.324	16.0	16.0	3.0	5.333	16.540695948755825	4.93645607165079e-41	5.327258843989811e-40	transcript2	transcript1	isoform_switched
4	Gas2	XM_078046336.1	XM_078046337.1	40291741	40298037	26.667	26.667	17.333	1.539	54.333	7.667	54.333	0.141	0.13875281872028894	2.127480287315355e-40	2.221844332317246e-39	transcript1	transcript2	isoform_switched
5	Zfand6	XM_078049142.1;XM_021728893.3	XM_078049129.1	5389938	5438498	39.667	9.667	39.667	0.244	18.0	18.0	7.0	2.571	10.873817442071221	1.368203755831997e-38	1.4062094157162191e-37	transcript2	transcript1	isoform_switched
2	Atxn7l1	XR_013435223.1	XR_013435220.1	176130306	176290566	88.333	23.0	88.333	0.26	16.333	16.333	7.0	2.333	8.08424012350048	2.7837717939542453e-37	2.650723877331432e-36	transcript2	transcript1	isoform_switched
2	Atxn7l1	XR_013435223.1	XR_013435218.1;XR_013435217.1;XM_040291664.2;XM_021722434.3;XM_040291662.2;XM_040291660.2;XM_021722431.3	176130306	176290745	88.333	23.0	88.333	0.26	16.333	16.333	7.0	2.333	8.08424012350048	2.7837717939542453e-37	2.650723877331432e-36	transcript2	transcript1	isoform_switched
2	Atxn7l1	XR_013435223.1	XR_013435219.1	176130306	176290746	88.333	23.0	88.333	0.26	16.333	16.333	7.0	2.333	8.08424012350048	2.7837717939542453e-37	2.650723877331432e-36	transcript2	transcript1	isoform_switched
2	Atxn7l1	XR_013435226.1	XR_013435220.1	176130592	176290566	88.333	23.0	88.333	0.26	16.333	16.333	7.0	2.333	8.08424012350048	2.7837717939542453e-37	2.650723877331432e-36	transcript2	transcript1	isoform_switched
2	Atxn7l1	XR_013435226.1	XR_013435218.1;XR_013435217.1;XM_040291664.2;XM_021722434.3;XM_040291662.2;XM_040291660.2;XM_021722431.3	176130592	176290745	88.333	23.0	88.333	0.26	16.333	16.333	7.0	2.333	8.08424012350048	2.7837717939542453e-37	2.650723877331432e-36	transcript2	transcript1	isoform_switched
2	Atxn7l1	XR_013435226.1	XR_013435219.1	176130592	176290746	88.333	23.0	88.333	0.26	16.333	16.333	7.0	2.333	8.08424012350048	2.7837717939542453e-37	2.650723877331432e-36	transcript2	transcript1	isoform_switched
10	Phkg1	XM_078023985.1	XM_078023986.1	122908087	122910873	26.333	26.333	2.667	9.874	20.333	8.0	20.333	0.393	0.05511882827835884	3.3984787649806613e-37	3.212430657408727e-36	transcript1	transcript2	isoform_switched
7	Enpp2	XM_078016746.1;XM_078016748.1;XM_078016749.1;XM_078016751.1;XM_078016747.1;XM_078016750.1;XM_078016752.1	XM_013356833.4	19589132	19590409	33.667	33.667	14.333	2.349	25.0	4.667	25.0	0.187	0.08946152220188623	9.194243362891916e-36	8.268434135378495e-35	transcript1	transcript2	isoform_switched
15	Necab2	XM_078032741.1	XM_040280001.2	57161286	57164069	35.333	35.333	10.0	3.533	20.0	4.667	20.0	0.233	0.06645092360099979	5.785131996980238e-35	5.1667213352340744e-34	transcript1	transcript2	isoform_switched
10	Parn	XM_040278277.2	XM_078024329.1	133651912	133653803	150.0	150.0	37.333	4.018	21.667	19.0	21.667	0.877	0.20997154267080323	3.7744103680274177e-34	3.3026090720239905e-33	transcript1	transcript2	isoform_switched
10	Parn	XM_040278277.2	XM_013357899.4	133651912	133653805	150.0	150.0	37.333	4.018	21.667	19.0	21.667	0.877	0.20997154267080323	3.7744103680274177e-34	3.3026090720239905e-33	transcript1	transcript2	isoform_switched
1	Ndst1	XM_078047828.1	XM_005324156.4	129975747	129995858	88.0	21.0	88.0	0.239	14.0	14.0	5.333	2.625	8.28643142766906	1.1605328691511553e-30	9.053554611751483e-30	transcript2	transcript1	isoform_switched
1	Cast	XM_021726894.3	XM_013358989.4	104463964	104508005	55.667	11.333	55.667	0.204	20.0	20.0	13.0	1.538	6.802027233427479	3.948962940725081e-30	3.0439922668089163e-29	transcript2	transcript1	isoform_switched
1	Cast	XM_021726894.3	XM_013358990.4	104463964	104508007	55.667	11.333	55.667	0.204	20.0	20.0	13.0	1.538	6.802027233427479	3.948962940725081e-30	3.0439922668089163e-29	transcript2	transcript1	isoform_switched
14	Acsl1	XM_013360284.3;XM_078031035.1	XM_078031036.1	34074540	34092551	103.667	34.667	103.667	0.334	36.0	36.0	35.0	1.029	3.4203201801013012	1.498553725924894e-29	1.06045195359166e-28	transcript2	transcript1	isoform_switched
9	LOC101960141	XM_078021939.1;XM_078021941.1;XM_078021938.1	XM_078021944.1	113458429	113472058	58.667	29.333	58.667	0.5	25.0	25.0	7.333	3.409	6.045988995760004	3.6653241782899616e-29	2.524784473875266e-28	transcript2	transcript1	isoform_switched
9	LOC101960141	XM_078021940.1	XM_078021944.1	113458707	113472058	58.667	29.333	58.667	0.5	25.0	25.0	7.333	3.409	6.045988995760004	3.6653241782899616e-29	2.524784473875266e-28	transcript2	transcript1	isoform_switched
10	Znf3	XM_078023776.1	XM_078023781.1	115303349	115312976	85.0	23.333	85.0	0.275	26.667	26.667	22.0	1.212	4.2869534515624705	3.21761293079822e-28	2.1589682618568367e-27	transcript2	transcript1	isoform_switched
3	Ssh2	XM_005327861.5	XM_021728139.3;XM_040269241.2	43149183	43286593	83.0	83.0	18.0	4.611	18.0	17.0	18.0	0.944	0.1897148641887853	6.700247662519695e-28	4.4496516528015406e-27	transcript1	transcript2	isoform_switched
3	Ssh2	XM_005327861.5	XM_078042588.1	43149183	43286594	83.0	83.0	18.0	4.611	18.0	17.0	18.0	0.944	0.1897148641887853	6.700247662519695e-28	4.4496516528015406e-27	transcript1	transcript2	isoform_switched
10	Znf3	XM_078023777.1	XM_078023781.1	115303337	115312976	85.0	23.667	85.0	0.278	26.667	26.667	22.0	1.212	4.237839946856827	8.181699410993164e-28	5.4057656822633405e-27	transcript2	transcript1	isoform_switched
6	Ppara	XM_040276694.2	XM_078052523.1	2928988	2952434	62.0	62.0	30.667	2.022	83.333	52.333	83.333	0.628	0.3132853169655381	3.1980335176086774e-27	2.0604245797528544e-26	transcript1	transcript2	isoform_switched
5	Mia2	XM_013357459.4	XM_040275086.2;XM_021724721.3	76108692	76137326	60.333	28.333	60.333	0.47	22.333	22.333	8.333	2.68	5.326428231266686	1.0213787277519543e-26	6.420803167178548e-26	transcript2	transcript1	isoform_switched
5	Mia2	XM_078050191.1	XM_040275086.2;XM_021724721.3	76108828	76137326	60.333	29.0	60.333	0.481	22.333	22.333	8.333	2.68	5.199030666868779	4.083297986136125e-26	2.482568493918442e-25	transcript2	transcript1	isoform_switched
5	Mia2	XM_013357458.4	XM_040275086.2;XM_021724721.3	76108691	76137326	60.333	29.333	60.333	0.486	22.333	22.333	8.333	2.68	5.182487856479889	6.726648572359734e-26	4.05163251218877e-25	transcript2	transcript1	isoform_switched
5	Mia2	XM_040275093.2	XM_040275086.2;XM_021724721.3	76108695	76137326	60.333	29.333	60.333	0.486	22.333	22.333	8.333	2.68	5.170519646111081	7.215349552780239e-26	4.325869292060375e-25	transcript2	transcript1	isoform_switched
6	Slc25a18	XM_021720405.3	XM_040281258.2	112605580	112611552	87.0	87.0	23.667	3.676	14.0	9.0	14.0	0.643	0.19704975480821638	3.4486599202661574e-25	1.993756516403872e-24	transcript1	transcript2	isoform_switched
11	Sesn2	XM_021734701.3	XM_078025713.1	19340993	19347078	313.667	313.667	157.667	1.989	31.667	21.333	31.667	0.674	0.37618702072876997	2.32255566069002e-23	1.2226461709729984e-22	transcript1	transcript2	isoform_switched
9	Septin11	XM_040292266.2	XM_040292271.2	58334764	58379866	91.0	73.333	91.0	0.806	45.667	45.667	15.667	2.915	3.1925519854032864	2.985725601002076e-23	1.5653905478938012e-22	transcript2	transcript1	isoform_switched
11	Pafah2	XM_013364228.4	XM_078025639.1	17488228	17501907	71.667	33.667	71.667	0.47	9.667	9.667	2.0	4.834	10.518721789355826	3.5289959472870525e-23	1.828019900694693e-22	transcript2	transcript1	isoform_switched
11	Pafah2	XM_021734439.3	XM_078025639.1	17488259	17501907	71.667	33.667	71.667	0.47	9.667	9.667	2.0	4.834	10.518721789355826	3.5289959472870525e-23	1.828019900694693e-22	transcript2	transcript1	isoform_switched
11	Pafah2	XM_005317628.5	XM_078025639.1	17488263	17501907	71.667	33.667	71.667	0.47	9.667	9.667	2.0	4.834	10.518721789355826	3.5289959472870525e-23	1.828019900694693e-22	transcript2	transcript1	isoform_switched
5	Slc25a21	XM_078050206.1;XM_078050211.1	XM_078050209.1	77776298	77797277	85.333	85.333	32.333	2.639	19.0	11.667	19.0	0.614	0.22752506669916808	4.628193273070839e-22	2.2363844360547525e-21	transcript1	transcript2	isoform_switched
5	Slc25a21	XM_078050206.1;XM_078050211.1	XM_078050201.1	77776298	77797278	85.333	85.333	32.333	2.639	19.0	11.667	19.0	0.614	0.23048424117362612	8.388722984376436e-22	3.966890997878905e-21	transcript1	transcript2	isoform_switched
6	Plxnb2	XM_078052292.1;XM_078052291.1	XM_078052296.1	601506	608240	46.0	46.0	39.667	1.16	15.667	1.667	15.667	0.106	0.09787172316676666	1.8959806665017262e-21	8.43743973580665e-21	transcript1	transcript2	isoform_switched
8	Esr1	XM_021723909.3	XM_078018885.1	14314581	14316917	19.667	11.333	19.667	0.576	19.0	19.0	2.333	8.144	10.63208333446449	4.056313466379476e-21	1.6944922383746522e-20	transcript2	transcript1	isoform_switched
3	Ap2b1	XM_013357039.4	XM_078042430.1	37078541	37094033	51.0	46.667	51.0	0.915	29.667	29.667	7.0	4.238	4.330750042205292	1.2152285189949878e-19	4.697674424174655e-19	transcript2	transcript1	isoform_switched
3	Ap2b1	XM_021724027.3	XM_078042430.1	37078187	37094033	51.0	46.667	51.0	0.915	29.667	29.667	7.0	4.238	4.319880735585438	1.2256919844606306e-19	4.710003323075717e-19	transcript2	transcript1	isoform_switched
3	Ap2b1	XM_013357043.4	XM_078042430.1	37078537	37094033	51.0	46.667	51.0	0.915	29.667	29.667	7.0	4.238	4.319880735585438	1.2256919844606306e-19	4.710003323075717e-19	transcript2	transcript1	isoform_switched
1	Lrrc20	XM_040272447.2;XM_005325947.5	XM_078040971.1	51462527	51481570	103.0	32.0	103.0	0.311	19.0	19.0	16.0	1.188	3.5954221613165247	1.5732729598813633e-19	6.009995525210517e-19	transcript2	transcript1	isoform_switched
1	Lrrc20	XM_078040970.1	XM_078040971.1	51462586	51481570	103.0	32.0	103.0	0.311	19.0	19.0	16.0	1.188	3.5954221613165247	1.5732729598813633e-19	6.009995525210517e-19	transcript2	transcript1	isoform_switched
1	Ipo11	XM_078015981.1	XM_078015985.1;XM_078015988.1	215365030	215371843	33.667	33.667	26.333	1.279	54.333	22.0	54.333	0.405	0.3090944277794213	5.309838432541924e-19	2.0047349184086856e-18	transcript1	transcript2	isoform_switched
1	Ipo11	XM_078015981.1	XM_078015991.1;XM_078015989.1;XM_013356118.4	215365030	215372008	33.667	33.667	26.333	1.279	54.333	22.0	54.333	0.405	0.3090944277794213	5.309838432541924e-19	2.0047349184086856e-18	transcript1	transcript2	isoform_switched
4	Nfib	XM_005327989.4	XM_021728202.3	156599458	156606694	44.333	44.333	16.667	2.66	25.333	16.0	25.333	0.632	0.25346345659389624	5.84119562014354e-19	2.1925647327785167e-18	transcript1	transcript2	isoform_switched
4	Nfib	XM_005327987.4;XM_005327986.5	XM_021728202.3	156599459	156606694	44.333	44.333	16.667	2.66	25.333	16.0	25.333	0.632	0.25346345659389624	5.84119562014354e-19	2.1925647327785167e-18	transcript1	transcript2	isoform_switched
1	Vsir	XM_078040907.1	XM_078040911.1	50303865	50309496	54.667	25.0	54.667	0.457	20.667	20.667	9.667	2.138	4.200224360424953	6.404202442299975e-19	2.3969486019590946e-18	transcript2	transcript1	isoform_switched
3	Mis12	XM_040269508.2	XM_040269507.2	49765466	49766533	66.333	66.333	32.333	2.052	31.0	15.0	31.0	0.484	0.2952088046444043	9.469798858871224e-19	3.534118017936091e-18	transcript1	transcript2	isoform_switched
6	Alg5	XM_078016102.1	XM_005317108.5	168859581	168861009	29.667	26.333	29.667	0.888	37.0	37.0	10.667	3.469	3.8145393849055935	1.6008110488423792e-18	5.790643319136539e-18	transcript2	transcript1	isoform_switched
6	Alg5	XM_021730473.3	XM_005317108.5	168859728	168861009	29.667	26.333	29.667	0.888	37.0	37.0	10.667	3.469	3.8145393849055935	1.6008110488423792e-18	5.790643319136539e-18	transcript2	transcript1	isoform_switched
6	Alg5	XM_078016101.1	XM_005317108.5	168859740	168861009	29.667	26.333	29.667	0.888	37.0	37.0	10.667	3.469	3.8145393849055935	1.6008110488423792e-18	5.790643319136539e-18	transcript2	transcript1	isoform_switched
11	Bcar3	XM_005327714.5	XM_005327713.4	76665205	76732714	63.0	63.0	45.333	1.39	33.667	13.333	33.667	0.396	0.3129192372019035	1.747759861671208e-18	6.3045933728808195e-18	transcript1	transcript2	isoform_switched
6	Pacsin2	XM_078052610.1	XM_078052611.1	5175007	5223579	106.667	106.667	69.667	1.531	42.333	24.0	42.333	0.567	0.3878133007015762	9.748237890270853e-18	3.449171603251572e-17	transcript1	transcript2	isoform_switched
15	LOC101962223	XM_013363525.4	XM_078031756.1	8380759	8382101	23.667	16.333	23.667	0.69	32.667	32.667	9.667	3.379	4.475211076016148	1.319404087810542e-17	4.6556629256530023e-17	transcript2	transcript1	isoform_switched
14	Mtus1	XM_078031079.1	XM_040267889.2	38613152	38732089	30.333	28.333	30.333	0.934	24.667	24.667	6.0	4.111	4.443180917028421	5.610169766904507e-17	1.9530026473498217e-16	transcript2	transcript1	isoform_switched
2	Nfic	XM_078028291.1	XM_078028276.1;XM_078028300.1	2033284	2039223	38.333	23.667	38.333	0.617	16.0	16.0	5.0	3.2	4.873665929092883	2.0280755771093264e-16	6.929704148698094e-16	transcript2	transcript1	isoform_switched
14	Hook3	XM_078031291.1;XM_078031294.1	XM_078031288.1;XM_078031293.1	67804347	67851435	61.333	61.333	21.667	2.831	17.333	12.0	17.333	0.692	0.26593599762557335	2.200702681540566e-16	7.499763085776402e-16	transcript1	transcript2	isoform_switched
11	Ufc1	XM_013365962.3	XM_005341838.5	116786489	116796006	39.667	39.667	30.333	1.308	27.333	10.667	27.333	0.39	0.31459618533360945	7.133429036333965e-16	2.3747533681368856e-15	transcript1	transcript2	isoform_switched
4	Rcl1	XM_078047604.1	XM_078047606.1;XM_078047607.1	147474071	147522737	56.333	22.0	56.333	0.391	13.333	13.333	8.0	1.667	3.827808706418534	3.983457204749854e-15	1.2864281995389178e-14	transcript2	transcript1	isoform_switched
4	Rcl1	XM_005324060.4	XM_078047606.1;XM_078047607.1	147474077	147522737	56.333	22.0	56.333	0.391	13.333	13.333	8.0	1.667	3.827808706418534	3.983457204749854e-15	1.2864281995389178e-14	transcript2	transcript1	isoform_switched
3	Kdm6b	XM_078042835.1;XM_078042840.1;XM_078042836.1;XM_078042838.1	XM_078042846.1	52133067	52139647	53.333	19.667	53.333	0.369	9.0	9.0	5.333	1.688	5.24461259019921	1.7973425899744207e-14	5.718817331736793e-14	transcript2	transcript1	isoform_switched
2	LOC110598732	XM_078040563.1	XM_078040564.1	208332040	208456788	97.333	30.333	97.333	0.312	14.0	14.0	11.333	1.235	3.1323312398521166	3.515248811246822e-14	1.1157468653344692e-13	transcript2	transcript1	isoform_switched
4	Cpt1a	XM_078045438.1	XM_078045439.1	4875909	4884680	31.333	31.333	10.667	2.937	17.0	14.0	17.0	0.824	0.26446441152059186	4.3915459186108343e-14	1.3870858450246416e-13	transcript1	transcript2	isoform_switched
3	Map3k13	XM_078043816.1	XM_078043815.1	130586821	130622729	37.667	37.667	15.0	2.511	25.0	19.333	25.0	0.773	0.2965299194523533	4.4977914696687057e-14	1.4171873365501153e-13	transcript1	transcript2	isoform_switched
10	Irf6	XM_040277021.2	XM_078022751.1;XM_040277022.2;XM_005329461.4	37524123	37527509	57.0	57.0	25.333	2.25	7.667	3.0	7.667	0.391	0.17548993166292587	3.360185747666739e-13	1.03852996258435e-12	transcript1	transcript2	isoform_switched
4	Cpt1a	XM_078045438.1	XM_078045440.1	4875909	4884636	31.333	31.333	11.333	2.765	17.0	14.0	17.0	0.824	0.28097416373010065	3.6976669337623716e-13	1.134710587493429e-12	transcript1	transcript2	isoform_switched
