Enhancer_ID	chr	start	end	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
183	chr13	2688116	2691902	52.03940892560925	-5.179478451786394	0.8440078932116243	-6.136765418244383	8.421860284214927e-10	2.0886213504853022e-08
592	chr9	51532241	51537055	84.96235638298118	-3.6247516758492866	0.5904207307850091	-6.13926897693769	8.290209243196092e-10	2.0886213504853022e-08
18	chr1	145491052	145493998	45.8676094367082	-7.094838234073697	1.15939641769358	-6.11942397423278	9.391422353042028e-10	2.2394930226484835e-08
180	chr13	23856376	23868554	412.0914693124027	-4.55611153338021	0.7478817229537692	-6.092021496909678	1.1149370771312265e-09	2.4687892422191444e-08
156	chr12	1977895	1982353	36.801597683194	-4.791378226493484	0.7859813704200777	-6.096045538500069	1.0872445284313613e-09	2.4687892422191444e-08
476	chr7	173796628	173802589	150.04354167831048	-5.524237853584463	0.9127980755062886	-6.051982362605676	1.4307413779559183e-09	2.9568655144422315e-08
538	chr8	144174699	144176161	34.888004190164736	-5.186517899134708	0.8569206752640566	-6.052506432449543	1.4260930226721602e-09	2.9568655144422315e-08
101	chr10	62366246	62373925	115.30127878420593	-3.3975448944922793	0.5754013069352548	-5.9046527241805125	3.533903640969702e-09	6.846938304378798e-08
284	chr3	145797645	145798626	32.671352114438044	-5.453080360776256	0.9229243661870798	-5.908480218487263	3.452782647210321e-09	6.846938304378798e-08
593	chr9	51691288	51697366	78.69912002509194	-3.664083739718439	0.6240983492445408	-5.871003735474934	4.331645095987802e-09	8.138242301552841e-08
432	chr6	188947587	188949428	60.61285875120359	-3.855353498806698	0.6582673652923093	-5.856820043166951	4.718138912108064e-09	8.603665075020586e-08
240	chr2	148587595	148589061	62.690434091815014	-3.621086327244977	0.622009788996672	-5.821590578318617	5.829020027384921e-09	1.0325692619939004e-07
311	chr3	72841490	72843611	33.00458327633398	-4.992454624126421	0.8584646483528363	-5.815562275867275	6.043040969046053e-09	1.0407459446690425e-07
533	chr8	136827164	136831789	67.46402754834365	-4.200093496435477	0.7262410540932476	-5.783332507523315	7.323510266297671e-09	1.1948885171327777e-07
390	chr5	28918047	28920226	41.84295037456018	-4.092614631130986	0.7075130006016181	-5.784508026920949	7.272485067000553e-09	1.1948885171327777e-07
100	chr10	62329389	62331923	28.8138810265267	-5.577457720104497	0.9692767092538745	-5.7542471276317855	8.702876764477505e-09	1.3835342548656548e-07
521	chr8	111831027	111835154	48.81517237519959	-5.09342128957238	0.888141095042383	-5.734923558884882	9.755633476704138e-09	1.5121231888891413e-07
595	chr9	51846550	51850520	48.94279218564304	-3.7344422417207257	0.6516546872176922	-5.730707251819698	1.000127456828028e-08	1.5123878615448228e-07
145	chr12	106833953	106836255	35.5033859330899	-5.078765035896965	0.8898756224364118	-5.707275160535011	1.147991162300103e-08	1.6946536205382474e-07
488	chr7	22053375	22056249	28.523428758407906	-5.246597061123104	0.9240581441647462	-5.677778064350583	1.3645559641547876e-08	1.9674992971534147e-07
409	chr6	110136969	110138942	30.012822197209246	-4.390493646658502	0.779943307450813	-5.629247157730612	1.8099788315491697e-08	2.550424717182921e-07
457	chr6	67310696	67313067	27.11039362343452	-4.920398554084024	0.8819252383953703	-5.579156077942053	2.4168830472592873e-08	3.231580879981791e-07
44	chr1	250729040	250730369	43.6214144411153	-3.8387428984600356	0.688339196874204	-5.576818690395713	2.4495694276716742e-08	3.231580879981791e-07
379	chr5	193486764	193488586	77.2643166271839	-3.8782297557676797	0.6954213027027817	-5.576806089624793	2.4497467961152284e-08	3.231580879981791e-07
474	chr7	171066223	171067760	33.976276986355586	-6.7270039210363715	1.2084499592885127	-5.566638377808349	2.5970056091515754e-08	3.2860070972938303e-07
321	chr4	141307666	141363399	630.6184309741226	-3.079381056833409	0.5529418269504339	-5.569086849183949	2.560778281357997e-08	3.2860070972938303e-07
227	chr15	55684445	55687304	43.017155440527176	-4.311056733231662	0.775281742070343	-5.5606323473054395	2.6879892060843057e-08	3.333106615544539e-07
386	chr5	23994196	23998087	47.384529643221775	-3.6378589428311283	0.6553246776522687	-5.551231422970257	2.836642667858968e-08	3.4484675570050197e-07
96	chr10	62184063	62190427	187.32941649174873	-3.4743251178279144	0.6273894860284176	-5.537748392663604	3.063849866756767e-08	3.584126259224897e-07
152	chr12	119842214	119843989	44.135214927370534	-3.933477200841861	0.7101032293423603	-5.539303355210379	3.0367721964989046e-08	3.584126259224897e-07
143	chr12	106139487	106143071	62.60984954472693	-3.2664935088791665	0.5919951386310426	-5.517770832430752	3.433267321632144e-08	3.9418995174294985e-07
276	chr3	102220619	102222054	32.23210102497569	-4.391279822185493	0.7974924160505172	-5.506359350641557	3.663303835067685e-08	4.1295425049853904e-07
428	chr6	177692071	177693364	27.69709431922719	-5.542281712603503	1.0127978311905812	-5.4722487962759025	4.443603869988529e-08	4.919704284630157e-07
308	chr3	64113658	64115029	25.47657215155829	-4.711935151527917	0.8638003387389224	-5.454889214800442	4.900338745770473e-08	5.330193021715251e-07
439	chr6	25443703	25449455	86.5174282771357	-3.2278208793629766	0.5950292307620965	-5.424642542735044	5.807063311468202e-08	6.207550436397044e-07
334	chr4	206819483	206820494	23.934112663373785	-4.998856473635239	0.9224093892684586	-5.419346910160701	5.981714644753604e-08	6.285869626690228e-07
154	chr12	1288669	1291417	32.17565342260509	-4.463552684478625	0.8252937958323371	-5.408440857085298	6.357577436524872e-08	6.569496684409035e-07
163	chr12	44494686	44496160	30.338772407181832	-6.570594262019746	1.2164679599891408	-5.401370589389301	6.613364050711806e-08	6.721779854821835e-07
467	chr7	12273331	12289784	108.73422668481639	-3.199673373711807	0.5939253718848151	-5.387332357191076	7.151112389502067e-08	7.151112389502067e-07
132	chr11	39565977	39567540	37.74353850356147	-3.604704080232258	0.6701825484303513	-5.378689863940671	7.502982907860583e-08	7.383887941069145e-07
135	chr11	4793096	4810415	571.0668586689303	-3.0865968096541168	0.578604644875818	-5.334552421915956	9.57805148990225e-08	9.278737380842805e-07
609	chrX	12860704	12864401	26.600531338969343	-4.678034152928105	0.8787602583009392	-5.323447560058037	1.0181881507852844e-07	9.711948515182713e-07
127	chr11	2855553	2856782	32.55358098682464	-5.788922386851376	1.0910277114093823	-5.305935244644965	1.1209674998186326e-07	1.022058602775812e-06
124	chr11	22700801	22702313	25.528533128094693	-5.422809601252511	1.0219795584634803	-5.306182062394247	1.119451507715668e-07	1.022058602775812e-06
329	chr4	189188594	189193658	27.821796351120465	-4.822979423469459	0.9087712469051489	-5.307143508219783	1.1135650563781468e-07	1.022058602775812e-06
423	chr6	175230366	175232246	31.08148967668585	-3.928792555573658	0.7436303894388945	-5.283259817472124	1.2690520938378547e-07	1.1311277570484893e-06
601	chr9	55294448	55297317	30.67601753190681	-4.76798317149216	0.902667247245304	-5.282104990562972	1.2770797256999073e-07	1.1311277570484893e-06
27	chr1	18268900	18270629	23.972681906591475	-4.211660449972287	0.7996279564498564	-5.267025015822337	1.3865231912051189e-07	1.1939505257599634e-06
301	chr3	26256493	26286056	345.57837165172685	-2.862445361091674	0.5432729402648141	-5.268889997901235	1.3725117885701785e-07	1.1939505257599634e-06
447	chr6	49071946	49073188	43.172942312300755	-3.763071730809608	0.7150066074747796	-5.262988749292562	1.4173225489698987e-07	1.2037533977552566e-06
19	chr1	145522307	145523805	26.680841888183394	-4.319730820351952	0.8216764508990669	-5.257216287049925	1.4625227165766553e-07	1.2090187790367018e-06
87	chr10	31612303	31615217	58.01336363608606	-3.6855402577130065	0.7008331262234994	-5.258798592430787	1.4499959354157743e-07	1.2090187790367018e-06
182	chr13	2664025	2667518	46.54747207575247	-3.6849043109924557	0.7016292498756644	-5.251925160824547	1.5051762327513357e-07	1.2279069267181948e-06
147	chr12	115556476	115565970	89.26667956629075	-3.5687885707978957	0.6798403375341492	-5.249451045729735	1.5255313245260753e-07	1.2283498976703465e-06
43	chr1	249250984	249253447	29.641995611428698	-4.650334917406701	0.8872682161961942	-5.24118280416168	1.595505542325124e-07	1.2682223541558678e-06
68	chr10	107342319	107343935	23.46549422762021	-5.290917410169726	1.0107104668206293	-5.234849725869817	1.6511914829015092e-07	1.2958717967075136e-06
485	chr7	196255304	196258163	79.1444986179355	-3.4753394600383167	0.6643797894379314	-5.230953011045793	1.6863837533801492e-07	1.3069474088696156e-06
400	chr5	63330533	63332895	55.452922761799734	-4.043859199164064	0.7736493738495602	-5.226992143795636	1.722898179325646e-07	1.318761569360371e-06
600	chr9	55284622	55287609	33.633652480664885	-4.958172323788876	0.9501015628469239	-5.218570853553806	1.8030900145951898e-07	1.330852153629783e-06
133	chr11	41433292	41435293	31.744492028256193	-5.181090042101029	0.9921861271726137	-5.2218932518894805	1.771030566185594e-07	1.330852153629783e-06
543	chr8	145535455	145537053	37.20839688641124	-3.8284584303689115	0.7334541184032509	-5.219765400872746	1.79149917391855e-07	1.330852153629783e-06
332	chr4	204105774	204107787	26.05168723912195	-4.5219083027477	0.868112726041038	-5.208895304840787	1.8996826082929117e-07	1.3856508436960061e-06
570	chr9	10513082	10517605	190.86281498184576	-2.80507880873285	0.5406531803591771	-5.18831463613943	2.1220584564607095e-07	1.5298560965181859e-06
384	chr5	197552977	197554334	23.090255262237957	-4.4631750814914115	0.8612518093959304	-5.182195303162055	2.1928941654614498e-07	1.5627521638920677e-06
612	chrX	40355022	40356853	42.68740726211868	-3.469584546445051	0.6719694684471889	-5.163306830684869	2.426249463059584e-07	1.7094030307919797e-06
225	chr15	54360444	54362106	29.16946875192183	-4.168230790742005	0.8089804863627872	-5.152449114665989	2.5710639398038605e-07	1.7910782502004423e-06
216	chr15	19220193	19222526	23.051400214728474	-4.820138072118186	0.9362910999443677	-5.1481190757923345	2.631114545084175e-07	1.8125455755024318e-06
151	chr12	119835793	119837738	34.11700686052934	-4.455868530969097	0.8700876559018788	-5.1211719885284674	3.0364254448750727e-07	2.068773380024775e-06
431	chr6	188942408	188943527	27.89775507064573	-4.245045194336373	0.8342121312182802	-5.0886879193867935	3.605493881147385e-07	2.429789354686281e-06
403	chr5	66005790	66007075	28.811347777252294	-4.024045006098646	0.7928146446273151	-5.075644141248504	3.861854667164507e-07	2.5745697781096714e-06
187	chr13	4287160	4290547	89.8380490508901	-3.0194905691307232	0.5956474109867393	-5.0692582783641855	3.9936898202555654e-07	2.634135838891969e-06
361	chr5	121197533	121199917	21.47548422620603	-5.029776887524522	0.9927962404527446	-5.066273100743003	4.056797859764602e-07	2.647594392688477e-06
228	chr15	9952765	9954163	31.48683508368288	-7.357060221519698	1.4564351064242564	-5.051416427047181	4.3854580789763364e-07	2.8322750093388837e-06
270	chr2	90993496	90995206	19.911952731063263	-5.433147533242955	1.0773021863380237	-5.043290176279474	4.575945016603454e-07	2.924830835354785e-06
422	chr6	175227547	175229441	26.81785174514619	-4.106683942135078	0.8200391392835918	-5.007912117125027	5.502364629087023e-07	3.4459253232666205e-06
611	chrX	30381278	30383246	23.116168206731903	-4.472402963883061	0.8929296616781275	-5.008684508786335	5.480332200893222e-07	3.4459253232666205e-06
563	chr8	77310100	77312004	19.45819398983455	-4.5579435166546745	0.9117930926278099	-4.998879190363868	5.766451578338583e-07	3.5751999785699217e-06
336	chr4	207715271	207721579	112.28373904902234	-3.079330868746778	0.6163932604298156	-4.995724428588882	5.861531188096944e-07	3.5981676600199067e-06
354	chr5	114258070	114259713	28.015098214838	-3.757828781772063	0.7528905080341699	-4.991202228839248	6.000463275091582e-07	3.6473404221144906e-06
374	chr5	18266531	18267484	76.28031361560086	-3.181792470654121	0.6384794531188451	-4.983390546260647	6.247966286241168e-07	3.760911745116043e-06
528	chr8	115895303	115897120	47.88062443028779	-3.624553354126712	0.7287057295674578	-4.973960279244901	6.559875578889383e-07	3.910695056645594e-06
566	chr8	84462567	84463852	40.326940373757004	-3.2821646101918467	0.6651689117688	-4.934332546396373	8.042531130255817e-07	4.748923143579626e-06
416	chr6	13957190	13958105	20.3433698332073	-5.896251828889501	1.1976437132438293	-4.923210270038864	8.513588802790143e-07	4.979646280877253e-06
296	chr3	202144820	202146276	19.519766226208986	-4.884410226852036	0.996624553567683	-4.9009531316151	9.53728092730276e-07	5.526274929838982e-06
341	chr4	4380434	4382322	28.400479268609192	-4.810749052159317	0.9844201865857621	-4.886885821433943	1.0244346409880925e-06	5.841666182070892e-06
42	chr1	249245574	249248385	43.05867687439284	-4.231083047062964	0.8658909164809149	-4.886392692810078	1.0270026029769794e-06	5.841666182070892e-06
616	chrX	89242654	89247084	103.77826741821065	-3.520386138692062	0.7244218499996652	-4.859580282805784	1.1763487304239845e-06	6.630329207844276e-06
307	chr3	61077240	61081698	31.908655956217203	-3.3506077278475446	0.6916330229543608	-4.844487779856403	1.2693873013394322e-06	7.090271412886919e-06
162	chr12	44473746	44475085	21.759682233983742	-4.194688447376604	0.8680266706811133	-4.832441892695721	1.3486848326146278e-06	7.465933894830975e-06
253	chr2	229090658	229093742	39.69471988761354	-3.249002310518747	0.6754244253623733	-4.810312136366135	1.506947810507458e-06	8.268209225793132e-06
324	chr4	176881412	176884529	33.835867731484704	-3.5116843457943667	0.7304560203788688	-4.807523311222688	1.5281160506085352e-06	8.310806591028875e-06
45	chr1	257531087	257532954	23.97936602735553	-6.9563958865184015	1.4477946159974224	-4.804822320551292	1.5488899212087384e-06	8.350536966516676e-06
504	chr7	7476400	7477161	19.872986892185025	-4.253120954185027	0.8860944537390855	-4.799850553446052	1.587840733714086e-06	8.486734956058045e-06
170	chr12	86514662	86516955	19.101257962318055	-5.89094026246539	1.2283569563055021	-4.795788579390979	1.6203611186982456e-06	8.586529005067626e-06
346	chr4	64664918	64667598	23.269466270353647	-3.591174779960258	0.7510407838403241	-4.7815975606509316	1.739075665780446e-06	9.137516210032852e-06
95	chr10	62181117	62182898	22.11854709053522	-3.638482438231718	0.761675581611107	-4.776945101135509	1.779783382907422e-06	9.272820986576484e-06
608	chrX	12848271	12850405	26.16818499184669	-4.238672128761698	0.8879354863468751	-4.773626230662716	1.8093805047799613e-06	9.348465941363134e-06
289	chr3	19213319	19215313	35.90510497484563	-3.07046954730111	0.6460774705983688	-4.752478900800201	2.0093774404806943e-06	1.021159027129533e-05
454	chr6	61800249	61803246	183.4243566380783	-3.1016571635594024	0.6524501935151272	-4.753860439291125	1.9956882337415013e-06	1.021159027129533e-05
500	chr7	64533135	64534921	18.333687469496386	-5.175531341676463	1.0918196978524715	-4.7402802421098915	2.134228208184693e-06	1.0757898285158616e-05
599	chr9	55279133	55282248	28.88126149146048	-3.6125915328832106	0.7626580473407808	-4.736843131046102	2.170730594922455e-06	1.0853652974612275e-05
278	chr3	121723252	121724425	17.573033324356135	-5.774096298538942	1.2250671635801047	-4.713289581335991	2.4374941254078105e-06	1.208997086202274e-05
111	chr10	92194502	92195368	16.981271276148902	-4.50061591928322	0.9561938681931641	-4.706802740523363	2.5163218337027386e-06	1.2381901086473794e-05
179	chr13	23810513	23826027	146.8311422125626	-2.691359382697598	0.5720501645825884	-4.704761136921305	2.541633530897815e-06	1.2407974717768861e-05
97	chr10	62291087	62293291	24.933194855892577	-3.5927154488866835	0.7655827994467922	-4.692784962622944	2.6951073947813063e-06	1.2853589113572383e-05
557	chr8	50982819	50983458	18.787441191601456	-4.258975465907354	0.9074144677889249	-4.693528279624082	2.685328490127673e-06	1.2853589113572383e-05
552	chr8	39900034	39901688	19.805060444409524	-4.034934331717358	0.8596213759508686	-4.693850623775058	2.681098399365805e-06	1.2853589113572383e-05
28	chr1	201101012	201146577	177.63621274528134	-3.6194521838212594	0.7734786119723073	-4.679447017406146	2.876496780778252e-06	1.3613954229637528e-05
71	chr10	111011770	111013071	17.278626028905872	-5.7540498709995775	1.2300791615871176	-4.677788268175666	2.8998574526503657e-06	1.3620542580630507e-05
106	chr10	76165052	76167298	22.962472368678153	-6.882726020105444	1.4726364716499134	-4.673744099515728	2.957578087126597e-06	1.3787206120439776e-05
172	chr12	86540952	86542408	16.88153718192849	-5.073463751242959	1.089349630191396	-4.657332788878409	3.2033240981360876e-06	1.4821350304808762e-05
298	chr3	204674819	204699416	706.6584882783912	-2.463732815148556	0.530972669856121	-4.640036964268161	3.483468631991946e-06	1.599815223581486e-05
107	chr10	78937142	78938322	16.954529329139415	-4.8249577704499345	1.0402244863497052	-4.638381266510456	3.511485687978607e-06	1.600824357754953e-05
212	chr14	70441986	70444381	25.468913675262886	-3.7377730762848644	0.8077082566016663	-4.627627668449358	3.698782204832309e-06	1.6739014357635266e-05
269	chr2	90838236	90839543	18.4681120880817	-4.3757350076754005	0.9472506637217043	-4.619405586355927	3.848409435588539e-06	1.7289955435252856e-05
350	chr4	9333123	9334199	26.548448233000524	-3.694504801012344	0.8009227959311913	-4.612810148220261	3.972611316193792e-06	1.7719561266475903e-05
572	chr9	107643751	107644220	17.600047966750658	-5.780647649526866	1.2553478948875445	-4.604817256689393	4.128282159793598e-06	1.8282392421943077e-05
565	chr8	8439082	8440400	31.022932231548463	-3.251226985884458	0.7116479818323944	-4.5685887810894945	4.910190756658323e-06	2.1590909710128796e-05
213	chr14	7324481	7325886	25.825670689783323	-3.342883630176236	0.733213488301129	-4.559222768694242	5.13432858209173e-06	2.24174909922315e-05
319	chr4	103319068	103321186	41.29962239093678	-2.988028853966713	0.6563192282231809	-4.552706557228331	5.296012013673405e-06	2.2790104180923424e-05
621	chrX	95820467	95821358	16.328640295891017	-4.17755246994323	0.9180400971883518	-4.550511990421408	5.351553727769825e-06	2.2790104180923424e-05
513	chr8	100191325	100192643	21.307090574447816	-3.708383576160004	0.8147776136813013	-4.551405823982949	5.328864944346395e-06	2.2790104180923424e-05
190	chr13	91131485	91133383	21.644001415715792	-4.048142724582487	0.889717881237647	-4.549917237755518	5.366701952281967e-06	2.2790104180923424e-05
397	chr5	63144582	63146242	15.913984458628917	-4.410604611189829	0.9698610636231488	-4.547666440709514	5.424401778388472e-06	2.2878429269393557e-05
433	chr6	197161790	197167817	58.72394966870585	-3.0831435593950305	0.6812659774708794	-4.52560917666965	6.022178187600051e-06	2.5113468415185662e-05
137	chr11	52971748	52974530	30.729580283180482	-3.389361708867349	0.749005760488988	-4.525147719364141	6.035333538488168e-06	2.5113468415185662e-05
522	chr8	111857982	111860849	34.91939360532483	-3.1103291302575244	0.6878395860275072	-4.521881545406054	6.129235830776092e-06	2.533417476720785e-05
32	chr1	210385128	210387238	38.40965403655921	-2.9375541730664714	0.6506631214940845	-4.514708266116445	6.340398612932692e-06	2.6033424768332903e-05
562	chr8	7254108	7257837	99.77369738020222	-3.5811836593466664	0.7938534157032942	-4.511139699731604	6.448023507789003e-06	2.6301148518613038e-05
160	chr12	41369598	41371261	14.499848012075367	-4.841641793049675	1.0738805341702355	-4.5085478682139515	6.527284326390066e-06	2.6450433218051245e-05
266	chr2	87454780	87461219	34.49408847295805	-4.454168238077973	0.9895376183731881	-4.501262160604545	6.755112529825728e-06	2.7020450119302913e-05
297	chr3	204665603	204673702	90.01317260233732	-2.6025677197179773	0.5780901307281097	-4.502010294553931	6.7313720392961654e-06	2.7020450119302913e-05
356	chr5	119144556	119146051	33.23753953544506	-3.1669553142671143	0.7046322070677856	-4.494479932227186	6.974017958729402e-06	2.7717250861616855e-05
380	chr5	19427864	19429077	19.223667504192505	-4.212034224558155	0.9377627034304563	-4.49157788974758	7.069743613096891e-06	2.7918732739618295e-05
22	chr1	152518098	152519634	44.26139663759113	-3.2225681678098925	0.721434063514003	-4.4668921676822695	7.936410758532156e-06	3.114287766006289e-05
74	chr10	11396507	11397914	14.344143873879254	-4.824585174627074	1.0827747951693008	-4.455760511005162	8.359631314330613e-06	3.259730449613195e-05
387	chr5	24108922	24110307	14.271728923267707	-5.463747952329946	1.2279008769148456	-4.449665323195998	8.600420490571842e-06	3.332662940096589e-05
574	chr9	131891741	131893224	17.6561101048276	-4.387956651029222	0.9873062129443252	-4.444372570029255	8.8148735598042e-06	3.394547582036401e-05
2	chr1	10563775	10566069	30.005994120852037	-3.0795189880236724	0.693610717433506	-4.43983766487705	9.002675986473343e-06	3.424330743321149e-05
91	chr10	39885396	39886819	33.79777087345453	-3.6341386646414704	0.818509690926052	-4.4399458001894265	8.998153653648357e-06	3.424330743321149e-05
250	chr2	225686369	225689418	121.13981820273942	-3.191308120625443	0.7210066432958602	-4.4261840723649355	9.591468628294778e-06	3.604066999722887e-05
559	chr8	54548669	54550563	14.649888010537161	-5.485389580034026	1.2391580513367049	-4.426706967780926	9.568257411561425e-06	3.604066999722887e-05
31	chr1	210355206	210357001	17.49659252541218	-6.5054085808585365	1.4719539974580547	-4.419573296511202	9.889597574703746e-06	3.693705118262845e-05
424	chr6	175255485	175258145	59.75120733950819	-2.7125234273748084	0.6159816277198799	-4.403578459662013	1.0647974939963396e-05	3.953140396872638e-05
90	chr10	39328679	39330079	46.405530304068776	-2.9817264324412758	0.6774294740664677	-4.401530412520428	1.074899977336962e-05	3.966892773505455e-05
398	chr5	63242109	63245314	66.2567130115499	-2.524576562119212	0.5754953257613791	-4.386788995686808	1.1503628764380563e-05	4.220266173914763e-05
222	chr15	48539666	48541818	29.48156234344367	-3.2277778620052895	0.7371302141823055	-4.378843520321366	1.1931075872540287e-05	4.351333553514693e-05
362	chr5	121211554	121212532	18.912971114386323	-3.9946166082169396	0.9141059508648471	-4.369971122535175	1.2426296842285877e-05	4.5054409603609615e-05
425	chr6	176186762	176187760	16.26037158396588	-3.7475546076187602	0.8582934696745333	-4.3662858218411476	1.2637708746665694e-05	4.555453152867867e-05
435	chr6	197802443	197804093	16.525851199574877	-6.418924178451093	1.4727256821768047	-4.358533470376789	1.309368995894622e-05	4.6925362858651196e-05
364	chr5	146439313	146440964	16.861870021327125	-3.5062025259004206	0.805588753055521	-4.352347910272742	1.3468730304997066e-05	4.799202752355276e-05
325	chr4	177392129	177393851	13.128561230030884	-5.345962129746507	1.2311424558956479	-4.342277454689315	1.4101329479422502e-05	4.9958995869954005e-05
146	chr12	106867985	106871202	78.86175867665723	-2.6989435475009604	0.6226368603077931	-4.334699275861648	1.4595951617882268e-05	5.141755683572163e-05
86	chr10	31604743	31606238	39.450506587791246	-3.223455668205438	0.7460923321934116	-4.320451409450771	1.5571034179347727e-05	5.4542605599975096e-05
93	chr10	57701793	57702407	13.241353862541088	-4.821009552078691	1.116763796148987	-4.316946491911099	1.582024891587266e-05	5.5104237796859826e-05
337	chr4	210603720	210605235	26.30968994020761	-3.215448580432579	0.7452466155391624	-4.314610108099993	1.5988483005643036e-05	5.537910314803733e-05
117	chr11	104608115	104609925	28.94223107281788	-3.1286841034430375	0.7264462719162865	-4.3068348264626755	1.6560717624346995e-05	5.7042471817195204e-05
175	chr13	13372894	13375715	94.3122408812293	-2.735612522739374	0.6356274306123665	-4.303798720744118	1.6789420885512055e-05	5.7510723475234667e-05
118	chr11	106097049	106098991	18.144896615447212	-3.7995814991196952	0.8855322089105289	-4.290732127964407	1.7808502576147307e-05	6.066632745720511e-05
41	chr1	249235104	249237143	15.61269194629203	-4.103237226340481	0.9582985458599479	-4.281794273890252	1.8539234332692814e-05	6.276165466562667e-05
596	chr9	55198988	55200945	37.653970145587024	-2.9754425575540235	0.6950742602402232	-4.280754917504335	1.8626039449153722e-05	6.276165466562667e-05
617	chrX	93469975	93471818	25.577117279035594	-3.074147358837337	0.7199058651191983	-4.270207408753832	1.9529126913831606e-05	6.54489658733816e-05
382	chr5	194319626	194320961	20.15847775332853	-3.3832272572199784	0.7931693183427649	-4.265454019690068	1.9949609791572283e-05	6.614309128756585e-05
317	chr3	94402607	94404506	14.566469228502555	-4.2870760206438705	1.004856845630564	-4.266354993037502	1.9869253567162366e-05	6.614309128756585e-05
396	chr5	62174728	62175935	35.883667548014856	-3.170517059724901	0.7446660417654325	-4.257636150841968	2.065998382687784e-05	6.813398921629927e-05
468	chr7	139667172	139669012	23.608196997801713	-4.347426648771988	1.0216966012389421	-4.2551053252992705	2.0895063242156147e-05	6.854465190548577e-05
527	chr8	115873784	115874992	18.300167568526824	-4.390625284583338	1.0327547437144193	-4.251372662585851	2.124642979898024e-05	6.933045513351447e-05
196	chr14	13356742	13357777	13.418900779510068	-4.147031410933504	0.9765864089759795	-4.246456199694569	2.171782122702124e-05	7.049763958509513e-05
119	chr11	12200814	12203326	88.13362424953861	-2.781137335170741	0.6553777796833973	-4.243563668750357	2.1999791696148557e-05	7.104099401881305e-05
