Enhancer_ID	chr	start	end	SRR13652347	SRR13652348	SRR13652349	SRR13652338	SRR13652339	SRR13652340
31	chr1	18242600	18244661	14.784722240596347	23.355998565676252	38.72074964307481	57.33053028802147	13.830394570121797	2.8510317760240014
32	chr1	182640768	182642455	41.39722227366977	35.812531134036924	59.1000915604826	38.698107944414495	40.5691574056906	17.10619065614401
33	chr1	182648675	182650088	26.612500033073424	12.456532568360668	53.66560038250719	2.8665265144010736	2.766078914024359	0.0
34	chr1	182651380	182652667	26.612500033073424	18.684798852541	67.93113972469264	4.299789771601611	8.298236742073078	0.9503439253413338
35	chr1	18268900	18270629	47.31111116990831	62.282662841803344	60.45871435497646	39.414739573014764	49.78942045243846	14.255158880120007
36	chr1	189757417	189759323	19.22013891277525	18.684798852541	33.286258465099394	11.466106057604295	11.064315656097437	5.702063552048003
37	chr1	201100539	201146582	144.8902779578442	182.17678881227476	908.9186495163876	128.27706151944804	47.02334153841411	248.99010843942946
38	chr1	204106492	204110539	22.17708336089452	23.355998565676252	25.813833095383206	15.765895829205904	30.426868054267953	19.006878506826677
39	chr1	205987121	205988363	26.612500033073424	32.698397991946756	95.78290701181663	20.065685600807516	18.440526093495727	9.503439253413339
40	chr1	206552341	206602970	134.54097238942674	161.93492338868867	1041.3843719795382	159.0922215492596	67.30792024125941	253.74182806613612
41	chr1	209852175	209856360	22.17708336089452	31.141331420901672	40.758683834815585	28.665265144010736	13.830394570121797	19.95722243216801
42	chr1	209861623	209865694	29.569444481192694	29.584264849856588	23.775898903642425	30.81516002981154	27.660789140243594	19.95722243216801
43	chr1	210207304	210209944	8.870833344357807	17.12773228149592	46.193175012791	40.13137120161503	41.49118371036539	23.758598133533347
44	chr1	210349496	210351250	69.48819453080283	73.18212883911893	80.15874487513732	53.03074051641986	82.98236742073078	12.35447102943734
45	chr1	210354841	210357001	53.22500006614685	24.913065136721336	53.66560038250719	13.6160009434051	7.376210437398291	7.602751402730671
46	chr1	210384645	210388137	90.18680566763771	62.282662841803344	103.93464377877974	73.09642611722738	55.32157828048719	18.056534581485344
47	chr1	210411358	210412801	14.784722240596347	18.684798852541	16.98278493117316	10.032842800403758	11.064315656097437	0.9503439253413338
48	chr1	210427957	210429849	16.26319446465598	4.67119971313525	7.472425369716191	32.96505491561235	23.05065761686966	15.205502805461341
49	chr1	210756658	210759667	76.880555651101	34.25546456299184	46.193175012791	59.480425173822276	20.2845787028453	57.970979445821364
50	chr1	211138242	211141512	38.4402778255505	49.82613027344267	31.927635670605543	48.01431911621798	62.69778871788547	42.76547664036002
51	chr1	212354690	212357391	60.61736118644502	38.926664276127084	91.02772723108815	42.28126608741584	54.3995519758124	50.368228043090696
52	chr1	212363870	212365688	28.090972257133057	21.798931994631168	59.1000915604826	8.599579543203221	11.064315656097437	9.503439253413339
53	chr1	220492610	220493431	23.655555584954154	15.570665710450836	14.265539342185455	17.199159086406443	47.945367843088896	21.85791028285068
54	chr1	224151876	224186543	638.7000007937621	242.90238508303304	602.5492093580237	179.87453877866736	85.74844633475513	62.72269907252803
55	chr1	23113872	23115390	14.784722240596347	34.25546456299184	18.341407725667015	17.91579071500671	17.518499788820943	22.80825420819201
56	chr1	249245198	249249515	257.25416698637645	45.15493056030742	56.382845971494895	86.71242706063248	19.362552398170514	57.02063552048003
57	chr1	249250489	249253954	136.0194446134864	35.812531134036924	49.58973199902563	101.04505963263784	54.3995519758124	95.03439253413339
58	chr1	250728587	250730630	96.10069456387625	74.739195410164	137.90021364112607	91.01221683223409	100.50086720955171	67.4744186992347
59	chr1	250733856	250736592	32.52638892931196	23.355998565676252	34.64488125959325	38.698107944414495	49.78942045243846	43.71582056570136
60	chr1	250743227	250745286	79.83750009922026	93.42399426270501	125.6726084906814	110.36127080444133	86.67047263942992	71.27579440060003
61	chr1	257530712	257532954	50.268055618027574	104.3234602600206	67.93113972469264	20.065685600807516	8.298236742073078	8.553095328072004
62	chr1	26730234	26731737	35.48333337743123	14.013599139405752	29.210390081617838	3.583158143001342	10.14228935142265	8.553095328072004
63	chr1	30480657	30481838	42.875694497729405	62.282662841803344	64.53458273845801	59.480425173822276	83.90439372540557	48.46754019240802
64	chr1	31600118	31603659	133.0625001653671	46.711997131352504	117.52087172371827	116.09432383324348	101.4228935142265	95.03439253413339
65	chr1	33079055	33083572	90.18680566763771	29.584264849856588	113.44500334023672	83.12926891763114	87.5924989441047	59.87166729650403
66	chr1	3483166	3487889	45.83263894584867	65.39679598389351	109.36913495675516	83.8459005462314	146.60218244329104	64.6233869232107
67	chr1	3521423	3545027	88.70833344357808	193.07625480959035	350.52468097941403	268.0202290965004	76.52818328800727	221.4301346045308
68	chr1	35912000	35914941	25.134027809013787	20.241865423586084	21.05865331465472	17.199159086406443	23.05065761686966	28.510317760240014
69	chr1	44042546	44049612	41.39722227366977	110.55172654420093	82.87599046412502	87.42905868923275	103.26694612357608	64.6233869232107
70	chr1	49584926	49586519	22.17708336089452	18.684798852541	12.906916547691603	22.93221211520859	37.80307849166624	7.602751402730671
71	chr1	50828900	50840743	60.61736118644502	12.456532568360668	37.36212684858096	53.03074051641986	341.149732729671	20.907566357509346
72	chr1	50855484	50864880	45.83263894584867	29.584264849856588	70.64838531368035	28.665265144010736	95.89073568617779	28.510317760240014
73	chr1	51047005	51047742	13.306250016536712	4.67119971313525	25.13452169813628	2.1498948858008053	3.6881052186991456	0.0
74	chr1	6961740	6963498	57.66041673832575	51.383196844487756	93.06566142282892	48.73095074481825	101.4228935142265	24.70894205887468
75	chr1	7115124	7116415	13.306250016536712	23.355998565676252	21.05865331465472	15.049264200605636	44.257262624389746	19.006878506826677
76	chr1	71154418	71164799	607.6520840885098	826.8023492249393	872.2358340650536	558.2560386796091	861.1725685662506	514.1360636096616
77	chr1	71668623	71671655	62.09583341050465	43.597863989262336	56.382845971494895	48.73095074481825	59.00968349918633	67.4744186992347
78	chr1	74940085	74942906	34.0048611533716	10.899465997315584	62.49664854671723	30.81516002981154	40.5691574056906	9.503439253413339
79	chr1	76431747	76433255	25.134027809013787	12.456532568360668	36.68281545133403	22.21558048660832	23.05065761686966	9.503439253413339
80	chr1	76440726	76443144	26.612500033073424	26.47013170776642	82.87599046412502	70.22989960282631	33.19294696829231	15.205502805461341
81	chr1	78074994	78077249	53.22500006614685	63.83972941284842	72.0070081081742	65.9301098312247	83.90439372540557	21.85791028285068
82	chr1	78563144	78565119	119.7562501488304	57.61146312866809	48.231109204531776	45.14779260181691	59.00968349918633	88.38198505674404
83	chr1	84722333	84723840	5.9138888962385385	34.25546456299184	12.227605150444676	28.665265144010736	15.674447179471368	5.702063552048003
84	chr1	84783928	84786822	11.827777792477077	42.04079741821725	14.944850739432383	82.41263728903087	43.33523631971496	25.659285984216012
85	chr1	84961966	84963026	35.48333337743123	7.785332855225418	23.775898903642425	22.93221211520859	21.20660500752009	11.404127104096005
86	chr1	85716	89341	44.35416672178904	45.15493056030742	52.30697758801334	70.22989960282631	61.77576241321069	45.61650841638402
87	chr1	91197577	91202599	110.8854168044726	20.241865423586084	71.32769671092728	58.76379354522201	29.504841749593165	39.91444486433602
88	chr1	91650743	91652259	29.569444481192694	38.926664276127084	52.30697758801334	21.498948858008053	60.853736108535905	19.95722243216801
89	chr1	97275	99623	20.698611136834884	20.241865423586084	62.49664854671723	49.44758237341852	31.348894358942736	36.11306916297069
90	chr1	98436315	98437109	53.22500006614685	9.3423994262705	56.382845971494895	7.882947914602952	12.90836826544701	5.702063552048003
91	chr10	103701690	103703836	81.31597232327991	123.0082591125616	62.49664854671723	93.1621117180349	151.21231396666496	45.61650841638402
92	chr10	104723772	104725545	22.17708336089452	34.25546456299184	48.9104206017787	55.180635402220666	41.49118371036539	13.304814954778674
93	chr10	107050880	107052426	7.392361120298173	26.47013170776642	22.417276109148574	15.765895829205904	7.376210437398291	14.255158880120007
94	chr10	107285373	107288501	369.61805601490863	246.0165182251232	506.76630234620717	274.4699137539028	462.8572049467428	259.4438916181841
95	chr10	107342319	107344422	28.090972257133057	74.739195410164	69.2897625191865	27.2320018868102	42.41321001504018	38.96410093899469
96	chr10	109180778	109184510	205.50763914428921	193.07625480959035	178.65889747594167	209.25643555127837	203.7678133331278	129.2467738464214
97	chr10	109734627	109758835	303.0868059322251	386.1525096191807	466.6869299086385	651.418150397644	611.3034399993834	423.8533907022349
98	chr10	111000304	111002664	28.090972257133057	15.570665710450836	19.020719122913942	16.482527457806174	22.128631312194873	12.35447102943734
99	chr10	111011309	111013071	45.83263894584867	24.913065136721336	57.06215736874182	23.648843743808857	33.19294696829231	25.659285984216012
100	chr10	11379914	11381704	28.090972257133057	15.570665710450836	31.927635670605543	13.6160009434051	11.986341960772224	6.652407477389337
101	chr10	11384899	11388682	164.11041687061945	68.51092912598368	148.08988459982996	166.97516946386253	184.40526093495728	71.27579440060003
102	chr10	11396507	11398701	36.961805601490866	28.027198278811504	42.79661802655637	31.53179165841181	20.2845787028453	4.751719626706669
103	chr10	114722927	114724818	11.827777792477077	9.3423994262705	22.417276109148574	7.166316286002684	14.752420874796583	8.553095328072004
104	chr10	116255931	116257573	19.22013891277525	23.355998565676252	33.286258465099394	8.599579543203221	8.298236742073078	1.9006878506826677
105	chr10	117452022	117453887	65.05277785862393	43.597863989262336	136.54159084663223	18.63242234360698	30.426868054267953	8.553095328072004
106	chr10	118376373	118377818	17.741666688715615	18.684798852541	15.624162136679308	10.032842800403758	8.298236742073078	4.751719626706669
107	chr10	118385936	118386849	53.22500006614685	105.88052683106568	153.52437577780537	6.449684657402416	7.376210437398291	0.0
108	chr10	134095647	134098698	215.85694471270665	88.75279454956976	225.53138388597958	61.63032005962308	146.60218244329104	39.91444486433602
109	chr10	14166231	14168076	36.961805601490866	24.913065136721336	17.662096328420088	11.466106057604295	17.518499788820943	3.8013757013653353
110	chr10	14184946	14192982	85.75138899545881	29.584264849856588	43.475929423803294	55.180635402220666	84.82642003008036	60.822011221845365
111	chr10	142651959	142653511	17.741666688715615	10.899465997315584	21.05865331465472	21.498948858008053	23.972683921544448	12.35447102943734
112	chr10	142668103	142669799	72.4451389789221	57.61146312866809	102.57602098428589	81.6960056604306	71.91805176463335	47.517196267066694
113	chr10	144279148	144279981	8.870833344357807	29.584264849856588	42.11730662930944	50.16421400201879	28.582815444918378	5.702063552048003
114	chr10	144283833	144285497	73.92361120298173	99.65226054688534	207.8692875575595	100.32842800403758	155.82244549003892	50.368228043090696
115	chr10	144585018	144587845	31.047916705252327	26.47013170776642	53.66560038250719	32.24842328701208	39.647131101015816	31.361349536264015
116	chr10	28911569	28914347	99.05763901199552	88.75279454956976	216.70033572176953	108.21137591864053	190.85944506768078	117.8426467423254
117	chr10	28958705	28968305	133.0625001653671	135.46479168092227	177.97958607869472	88.14569031783302	119.86341960772224	36.11306916297069
118	chr10	29144069	29145818	41.39722227366977	52.94026341553284	59.77940295772953	28.665265144010736	32.270920663617524	19.95722243216801
119	chr10	31602022	31607330	91.66527789169734	99.65226054688534	226.2106952832265	80.26274240323006	82.98236742073078	44.66616449104269
120	chr10	31612237	31615296	93.14375011575699	123.0082591125616	190.88650262638635	96.02863823243597	109.72113025629959	45.61650841638402
121	chr10	33889188	33894481	14.784722240596347	35.812531134036924	55.70353457424797	40.13137120161503	98.65681460020214	63.673042997869366
122	chr10	36111035	36112918	113.84236125259187	54.497329986577924	142.65539342185457	85.99579543203221	116.17531438902309	44.66616449104269
123	chr10	39155712	39157716	10.349305568417442	15.570665710450836	37.36212684858096	8.599579543203221	39.647131101015816	4.751719626706669
124	chr10	39318115	39324438	19.22013891277525	23.355998565676252	26.493144492630133	66.64674145982497	69.15197285060898	45.61650841638402
125	chr10	39327934	39330707	87.22986121951844	70.06799569702876	158.27955555853387	149.05937874885583	117.09734069369787	48.46754019240802
126	chr10	39885396	39887206	63.57430563456429	31.141331420901672	144.0140162163484	39.414739573014764	58.08765719451154	23.758598133533347
127	chr10	41231743	41234589	11.827777792477077	4.67119971313525	15.624162136679308	31.53179165841181	18.440526093495727	14.255158880120007
128	chr10	47526796	47528274	10.349305568417442	32.698397991946756	28.53107868437091	32.96505491561235	34.1149732729671	11.404127104096005
129	chr10	47884527	47889990	146.36875018190383	62.282662841803344	87.63117024485351	136.87664106265126	82.98236742073078	65.57373084855203
130	chr10	49088801	49089985	10.349305568417442	3.114133142090167	16.98278493117316	6.449684657402416	20.2845787028453	4.751719626706669
131	chr10	62166037	62169632	26.612500033073424	9.3423994262705	54.34491177975411	37.26484468721396	38.72510479634103	23.758598133533347
132	chr10	62180177	62193292	634.2645841215833	334.76931277469293	695.6148707808527	1319.3188282530941	983.8020670879971	810.6433683161578
133	chr10	62195242	62197912	13.306250016536712	34.25546456299184	14.944850739432383	15.049264200605636	39.647131101015816	15.205502805461341
134	chr10	62211674	62214205	11.827777792477077	37.369597705082	12.227605150444676	13.6160009434051	17.518499788820943	16.155846730802676
135	chr10	62224706	62235899	152.28263907814238	110.55172654420093	245.91072580338738	470.82697999037634	379.874837526012	186.26740936690143
136	chr10	62288198	62301588	442.06319499383073	269.37251679079947	388.56611922524195	1125.8282885310216	732.0888859117804	516.0367514603442
137	chr10	62307342	62311251	68.0097223067432	49.82613027344267	84.91392465586581	93.87874334663516	74.6841306786577	32.31169346160535
138	chr10	62328883	62332381	88.70833344357808	63.83972941284842	67.93113972469264	117.52758709044402	81.1383148113812	44.66616449104269
139	chr10	62352895	62374045	286.8236114675691	345.6687787720085	375.65920267755035	662.8842564552483	609.4593873900338	315.51418321332284
140	chr10	66509095	66510446	10.349305568417442	20.241865423586084	25.13452169813628	3.583158143001342	11.064315656097437	8.553095328072004
141	chr10	69782497	69784094	14.784722240596347	15.570665710450836	27.172455889877057	17.199159086406443	17.518499788820943	24.70894205887468
142	chr10	71211994	71213107	14.784722240596347	40.48373084717217	55.02422317700104	27.948633515410467	24.89471022621923	10.453783178754673
143	chr10	71449569	71450932	11.827777792477077	3.114133142090167	16.303473533926237	8.599579543203221	7.376210437398291	6.652407477389337
144	chr10	71468609	71470403	36.961805601490866	20.241865423586084	35.324192656840175	28.665265144010736	5.532157828048718	17.10619065614401
145	chr10	72389458	72390444	19.22013891277525	9.3423994262705	43.475929423803294	5.016421400201879	2.766078914024359	1.9006878506826677
146	chr10	74099472	74101045	25.134027809013787	14.013599139405752	22.417276109148574	20.782317229407784	34.1149732729671	6.652407477389337
147	chr10	76165052	76167301	44.35416672178904	93.42399426270501	32.606947067852474	11.466106057604295	2.766078914024359	0.9503439253413338
148	chr10	78936714	78938671	45.83263894584867	21.798931994631168	72.68631950542112	15.765895829205904	14.752420874796583	4.751719626706669
149	chr10	81341462	81352397	76.880555651101	127.67945882569684	110.04844635400208	107.49474429004026	174.26297158353464	57.970979445821364
150	chr10	81952386	81956042	189.24444467963323	118.33705939942635	124.99329709343446	100.32842800403758	170.5748663648355	57.02063552048003
151	chr10	86316961	86318010	45.83263894584867	12.456532568360668	30.569012876111692	48.73095074481825	42.41321001504018	53.2192598191147
152	chr10	86329968	86333109	116.79930570071113	46.711997131352504	68.61045112193958	58.76379354522201	11.986341960772224	18.056534581485344
153	chr10	88057680	88059798	4.435416672178904	15.570665710450836	36.68281545133403	4.299789771601611	16.596473484146156	3.8013757013653353
154	chr10	88904773	88906497	14.784722240596347	1.5570665710450835	7.472425369716191	18.63242234360698	35.95902588231667	15.205502805461341
155	chr10	88942555	88943795	16.26319446465598	15.570665710450836	18.341407725667015	20.782317229407784	9.220263046747863	6.652407477389337
156	chr10	92194502	92195521	32.52638892931196	37.369597705082	52.986288985260266	27.948633515410467	17.518499788820943	8.553095328072004
157	chr10	93479648	93480543	5.9138888962385385	21.798931994631168	21.05865331465472	7.166316286002684	15.674447179471368	8.553095328072004
158	chr10	94976488	94977425	28.090972257133057	28.027198278811504	12.906916547691603	21.498948858008053	18.440526093495727	9.503439253413339
159	chr10	96758893	96759884	8.870833344357807	12.456532568360668	37.36212684858096	13.6160009434051	41.49118371036539	19.95722243216801
160	chr10	98955053	98975391	635.7430563456429	1385.7892482301243	334.90051884273475	520.2745623637949	796.6307272390154	92.18336075810939
161	chr11	102905661	102906319	14.784722240596347	12.456532568360668	26.493144492630133	0.7166316286002684	0.9220263046747864	1.9006878506826677
162	chr11	104608150	104610560	42.875694497729405	43.597863989262336	112.76569194298979	32.96505491561235	92.20263046747864	54.169603744456026
163	chr11	106085438	106087279	84.27291677139917	48.26906370239759	80.83805627238425	78.82947914602953	123.55152482642139	56.0702915951387
164	chr11	106092930	106095313	39.91875004961013	6.228266284180334	35.324192656840175	15.765895829205904	12.90836826544701	10.453783178754673
165	chr11	106097049	106098991	41.39722227366977	15.570665710450836	69.96907391643343	21.498948858008053	30.426868054267953	3.8013757013653353
166	chr11	106145648	106148469	240.99097252172044	119.89412597047144	361.39366333536486	306.7183370409149	212.06605007520088	142.55158880120007
167	chr11	106168490	106170129	20.698611136834884	0.0	15.624162136679308	16.482527457806174	17.518499788820943	13.304814954778674
168	chr11	12200814	12203302	149.3256946300231	147.92132424928295	281.9142298574745	98.89516474683704	189.0153924583312	53.2192598191147
169	chr11	13199153	13199981	13.306250016536712	17.12773228149592	36.0035040540871	5.016421400201879	11.064315656097437	2.8510317760240014
170	chr11	13203922	13205149	70.96666675486246	43.597863989262336	94.42428421732278	25.798738629609662	46.10131523373932	27.55997383489868
171	chr11	13206284	13215448	229.16319472924337	129.23652539674194	203.11410777683102	193.49053972207247	274.76383879308634	142.55158880120007
172	chr11	132819133	132824014	102.01458346011479	87.19572797852467	80.15874487513732	19.349053972207248	74.6841306786577	27.55997383489868
173	chr11	17380025	17381948	5.9138888962385385	9.3423994262705	10.189670958703896	52.31410888781959	43.33523631971496	10.453783178754673
174	chr11	17996818	18000583	245.42638919389935	242.90238508303304	304.33150596662307	217.13938346588134	331.9294696829231	114.04127104096005
175	chr11	22700801	22702634	51.74652784208721	31.141331420901672	105.2932665732736	27.948633515410467	29.504841749593165	15.205502805461341
176	chr11	23666143	23666502	17.741666688715615	10.899465997315584	24.45521030088935	3.583158143001342	2.766078914024359	1.9006878506826677
177	chr11	28233157	28233996	42.875694497729405	54.497329986577924	75.40356509440883	36.54821305861369	33.19294696829231	15.205502805461341
178	chr11	2855385	2856782	16.26319446465598	70.06799569702876	157.60024416128695	10.749474429004026	16.596473484146156	0.9503439253413338
179	chr11	2868202	2886890	138.97638906160566	140.13599139405753	350.52468097941403	286.6526514401074	217.5982079032496	345.92518882424554
180	chr11	31641289	31642968	42.875694497729405	15.570665710450836	74.04494229991498	22.93221211520859	29.504841749593165	5.702063552048003
181	chr11	39559970	39563095	196.6368057999314	112.10879311524602	136.54159084663223	105.34484940423945	121.70747221707181	39.91444486433602
182	chr11	39565977	39567615	66.53125008268356	88.75279454956976	104.61395517602668	30.81516002981154	22.128631312194873	15.205502805461341
183	chr11	39920508	39922128	32.52638892931196	45.15493056030742	12.227605150444676	27.2320018868102	12.90836826544701	4.751719626706669
184	chr11	41116668	41119260	70.96666675486246	48.26906370239759	86.95185884760659	52.31410888781959	94.04668307682822	37.06341308831202
185	chr11	41433292	41435293	45.83263894584867	42.04079741821725	145.37263901084225	35.114949801413154	16.596473484146156	17.10619065614401
186	chr11	42574685	42577326	29.569444481192694	48.26906370239759	19.70003052016087	51.597477259219325	25.81673653089402	38.96410093899469
187	chr11	42708514	42717507	285.3451392435095	160.3778568176436	195.6416824071148	217.13938346588134	181.63918202093294	179.6150018895121
188	chr11	42745547	42756164	165.58888909467908	79.41039512329925	167.78991511999084	154.79243177765798	129.0836826544701	57.02063552048003
189	chr11	44857608	44863086	45.83263894584867	56.05439655762301	89.6691044365943	75.24632100302819	126.31760374044573	70.3254504752587
190	chr11	4792849	4810331	1845.133335626424	1002.7508717530337	983.6429032135495	1912.6898167341164	1509.3570607526253	1346.6373422086701
191	chr11	51349978	51351761	19.22013891277525	23.355998565676252	26.493144492630133	27.948633515410467	32.270920663617524	16.155846730802676
192	chr11	52967151	52968870	11.827777792477077	7.785332855225418	15.624162136679308	7.882947914602952	5.532157828048718	16.155846730802676
193	chr11	52971696	52975009	62.09583341050465	49.82613027344267	103.25533238153282	34.398318172812886	26.738762835568807	39.91444486433602
194	chr11	53000278	53003467	29.569444481192694	20.241865423586084	55.70353457424797	28.665265144010736	23.05065761686966	28.510317760240014
195	chr11	5872144	5874306	5.9138888962385385	10.899465997315584	15.624162136679308	65.9301098312247	30.426868054267953	22.80825420819201
196	chr11	68792630	68793887	8.870833344357807	9.3423994262705	1005.3808679254512	1575.8729512919901	9.220263046747863	6.652407477389337
197	chr11	70600250	70602482	51.74652784208721	20.241865423586084	18.341407725667015	22.93221211520859	15.674447179471368	16.155846730802676
198	chr11	70682994	70684384	32.52638892931196	26.47013170776642	21.737964711901647	37.26484468721396	17.518499788820943	21.85791028285068
199	chr11	73287249	73288534	44.35416672178904	91.86692769165992	40.07937243756866	34.398318172812886	42.41321001504018	16.155846730802676
200	chr11	77491612	77493116	16.26319446465598	14.013599139405752	16.303473533926237	17.91579071500671	5.532157828048718	12.35447102943734
201	chr11	77497241	77498994	25.134027809013787	40.48373084717217	36.68281545133403	17.91579071500671	29.504841749593165	21.85791028285068
202	chr11	77503500	77504948	10.349305568417442	15.570665710450836	18.341407725667015	17.199159086406443	11.064315656097437	8.553095328072004
203	chr11	77981438	77983581	13.306250016536712	18.684798852541	12.906916547691603	23.648843743808857	35.95902588231667	11.404127104096005
204	chr11	96006178	96082934	1741.6402799422497	1781.2841572755756	1319.902044850778	1059.898178699797	523.7109410552787	2154.429678748804
205	chr12	1043881	1045785	10.349305568417442	17.12773228149592	23.0965875063955	22.21558048660832	28.582815444918378	15.205502805461341
206	chr12	105631822	105638318	66.53125008268356	66.9538625549386	88.98979303934736	48.73095074481825	57.165630889836756	45.61650841638402
207	chr12	106812474	106826718	532.2500006614684	194.63332138063544	325.39015928127776	113.94442894744267	241.57089182479405	89.33232898208539
208	chr12	106832711	106836503	164.11041687061945	66.9538625549386	201.07617358509023	49.44758237341852	34.1149732729671	31.361349536264015
209	chr12	106843577	106846769	57.66041673832575	62.282662841803344	51.62766619076641	27.948633515410467	23.972683921544448	26.60962990955735
210	chr12	106867546	106871306	187.7659724555736	108.99465997315585	219.41758131075724	110.36127080444133	118.94139330304745	57.02063552048003
211	chr12	106872485	106874254	35.48333337743123	15.570665710450836	46.193175012791	28.665265144010736	14.752420874796583	20.907566357509346
212	chr12	109387801	109389417	17.741666688715615	10.899465997315584	6.793113972469264	17.199159086406443	14.752420874796583	4.751719626706669
213	chr12	110934258	110935459	13.306250016536712	26.47013170776642	35.324192656840175	13.6160009434051	16.596473484146156	3.8013757013653353
214	chr12	113664749	113668090	60.61736118644502	107.43759340211076	101.89670958703897	39.414739573014764	39.647131101015816	29.46066168558135
215	chr12	115693983	115697607	456.8479172344271	256.9159842224388	350.52468097941403	207.10654066547758	262.7774968323141	145.40262057722407
216	chr12	116814051	116815643	8.870833344357807	21.798931994631168	52.30697758801334	19.349053972207248	19.362552398170514	4.751719626706669
217	chr12	117057951	117072107	7.392361120298173	43.597863989262336	827.4012818467564	28.665265144010736	12.90836826544701	3.8013757013653353
218	chr12	119815309	119817320	48.789583393967945	28.027198278811504	91.70703862833507	12.182737686204563	14.752420874796583	8.553095328072004
219	chr12	119835793	119837546	39.91875004961013	80.96746169434434	122.27605150444677	10.749474429004026	6.454184132723505	3.8013757013653353
220	chr12	119841723	119843989	76.880555651101	91.86692769165992	145.37263901084225	55.180635402220666	82.060341116056	20.907566357509346
221	chr12	12455831	12463806	62.09583341050465	59.168529699713176	50.26904339627256	75.96295263162845	125.39557743577095	84.58060935537871
222	chr12	1674622	1676991	82.79444454733954	42.04079741821725	74.04494229991498	29.381896772611004	66.38589393658462	30.411005610922683
223	chr12	1977895	1988291	235.07708362548192	224.21758623049203	371.5833342940688	145.47622060585448	96.81276199085258	53.2192598191147
