Enhancer_ID	chr	start	end	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
327	chr15	9952765	9955508	79.47811096527268	-2.499556318858399	0.7391732095320015	-3.3815569701734223	0.0007207628540780447	0.009408885660429798
526	chr5	155076609	155089470	124.62940249898578	1.649787784212509	0.4886590097857341	3.3761534140870615	0.0007350691922210779	0.009408885660429798
105	chr10	117452022	117453887	50.46743640341091	-2.101275359080235	0.6260172796242768	-3.356577250297914	0.0007891367222377714	0.009885978160260819
431	chr3	201467398	201469519	45.356156457303946	-2.102883701702715	0.626840383614589	-3.3547355222660107	0.000794408959306673	0.009885978160260819
3	chr1	10568571	10569860	17.21366377435369	-2.4220235894255646	0.7229001159714855	-3.3504263395651472	0.0008068726622709645	0.009903532950613482
451	chr3	64113644	64115104	38.8515094707675	-1.8650404733478227	0.5587093426276274	-3.338122939875105	0.0008434642125766884	0.010212755871198822
392	chr2	93912255	93914539	39.93912623327545	-2.1370834559322054	0.6429889169898136	-3.3236707499362104	0.0008884101706848934	0.01061354017244886
254	chr13	23856219	23868653	639.4483229018078	-1.7618669797693969	0.5317021478195852	-3.313635250477163	0.0009209155577054464	0.010818499888283845
176	chr11	23666143	23666502	10.224377982438153	-2.690831564312457	0.8137510607796928	-3.3067011448614836	0.0009440154788730223	0.010818499888283845
724	chr7	70380322	70382678	22.019190084824128	-2.728447189411604	0.824942144534731	-3.3074406580966396	0.0009415265758024547	0.010818499888283845
874	chr9	93818570	93821792	43.40870001865292	-2.531413654724998	0.7662144275884037	-3.3037927290046105	0.0009538632714000265	0.010818499888283845
676	chr7	141863900	141865694	40.93001324229262	-2.073952142282639	0.6387277402151701	-3.2470049626840702	0.0011662635616333371	0.013062151890293375
30	chr1	178550171	178551276	18.83615945472908	-2.266626974164179	0.6991688414122798	-3.241887852990884	0.0011874073853480693	0.013134777991010742
783	chr8	148287280	148298972	175.04621068006387	1.7268313865250642	0.5332709695299115	3.238187497900549	0.0012029172470640062	0.013144071382553043
638	chr6	28723370	28724313	18.689327163413424	-2.4817823759725393	0.7773285060052967	-3.1927072747228293	0.001409457481390379	0.015215348232840717
501	chr4	87509964	87512478	18.973153381747895	-6.940306478455064	2.1767628313326024	-3.188361349502759	0.0014308160975813676	0.015262038374201254
680	chr7	14917781	14920592	33.79417192016516	-1.9893097097911796	0.6248964484236048	-3.1834229732134216	0.001455448318586847	0.015342137570044882
539	chr5	18265884	18267851	112.76350252052033	-1.7747363169732213	0.5635929870895241	-3.1489680631730654	0.0016384810042220125	0.017070685811429342
587	chr5	95636967	95638112	22.62525197368953	-2.072636737004245	0.6620343425506966	-3.1307087922640946	0.0017438498753329019	0.01775942318550207
411	chr3	12620649	12622085	31.297170983733604	-1.8003053012226706	0.5750589217449558	-3.1306449359307975	0.0017442290628618103	0.01775942318550207
690	chr7	173796628	173803923	225.16222354870055	-2.141298920936646	0.686487846287701	-3.119208785000465	0.0018133741646495453	0.018255991590179693
244	chr12	86540952	86542408	24.741337239127244	-2.180375653296534	0.7065500291465504	-3.085946590265142	0.002029052654295224	0.020200346424983563
90	chr1	98436315	98437109	24.240604199335035	-2.1829217406826595	0.7120662285181392	-3.065616164981558	0.0021722197756632476	0.021322463558167568
686	chr7	17094002	17096727	123.8447079647833	-1.7284325747169198	0.5642451812499946	-3.0632651055838087	0.00218936009749042	0.021322463558167568
148	chr10	78936714	78938671	29.26465446276835	-1.9988694600061838	0.6570865409351012	-3.042018570585221	0.002349973959195628	0.0221639649204135
52	chr1	212363870	212365688	23.026221710826807	-1.9322334921078301	0.6351334071469547	-3.04224824322736	0.0023481815227577576	0.0221639649204135
614	chr6	176189851	176191821	56.578292420833804	-1.6108258371756083	0.5284725864950198	-3.048078326747396	0.0023030988826249535	0.0221639649204135
229	chr12	44489741	44491629	14.514614149983052	-2.1773831234104857	0.721974692263734	-3.0158718120483616	0.002562415638987907	0.023915879297220468
358	chr2	225686309	225689418	181.18799570196327	-1.551502055649262	0.5177406266610777	-2.9966782125152855	0.002729386521092868	0.025039147675283705
419	chr3	164608174	164610668	30.706108202734427	-2.0391772480129187	0.6808983606505683	-2.9948335403019253	0.0027459465189748227	0.025039147675283705
719	chr7	47451278	47452301	18.09528710773738	-2.0513740431182494	0.6854943849687068	-2.9925468218268416	0.0027666022543003203	0.025039147675283705
650	chr6	61800249	61802662	277.38745215927986	-1.5210281666605485	0.5099032498240678	-2.9829740586775038	0.002854621884677514	0.025449256538113006
543	chr5	193472467	193474050	28.97447314505962	-2.485659467232253	0.8337038673721584	-2.9814656792550003	0.0028687219981578275	0.025449256538113006
73	chr1	51047005	51047742	8.158328588718032	-2.9126826960998646	0.9805567502903759	-2.970437657215986	0.002973757568966339	0.026035171318465184
684	chr7	167797339	167801915	50.497154896295264	-1.991411812887262	0.6708550666887064	-2.968468022037504	0.0029928824171896362	0.026035171318465184
241	chr12	86513112	86516955	38.81877813343076	-1.8093214156414439	0.6135077923495398	-2.9491417031759584	0.0031865783037436125	0.02745359769379112
484	chr4	206819483	206820494	38.369214584906636	-1.6637432095974882	0.5690897923139581	-2.9235161692719775	0.003461022492210659	0.029255435405856137
485	chr4	207515022	207516610	35.36824750877951	-1.823439827573689	0.6234435786542688	-2.9247872462006366	0.0034469179435392206	0.029255435405856137
6	chr1	114705757	114706881	76.33442942139929	-1.561117317797971	0.537884450955846	-2.9023283997590785	0.003704000252151481	0.030828692255106385
291	chr14	39074488	39076380	34.80343380131169	-1.8683343530651642	0.6439604207827375	-2.901318610224823	0.0037159584414637164	0.030828692255106385
223	chr12	1977895	1988291	187.73104109431074	-1.4912879020385044	0.516458693751565	-2.887525992070659	0.0038828452364678555	0.031917700292433016
512	chr5	114761346	114772121	357.32206332263127	-1.7984751015529399	0.6237157467574089	-2.883485162757079	0.0039330117447596335	0.03203616839367847
806	chr8	71629398	71630487	21.123717014346404	-2.3141895776108776	0.8052533120922553	-2.873865332634296	0.004054818161669705	0.03273078444014465
887	chrX	88850019	88851255	12.690034475202365	-2.29961942466917	0.8014998130376164	-2.8691453039194195	0.004115826719033777	0.03292661375227022
173	chr11	17380025	17381948	21.924847944583693	2.0433977961207055	0.7152197309535058	2.857021007231609	0.004276375344716652	0.033610809726895785
104	chr10	116255931	116257573	15.77681667991831	-2.010440940808229	0.7036153771347814	-2.8573010285747604	0.004272604157153102	0.033610809726895785
705	chr7	196722412	196723745	14.874426335623353	-2.2354780753972907	0.7880978421993472	-2.836548910169243	0.004560399281435616	0.03534376259141771
761	chr8	115856889	115858057	16.752492388527013	-2.0080377467496286	0.708183820109345	-2.835475323962617	0.004575754978353185	0.03534376259141771
454	chr3	72841463	72843716	53.680578671460275	-1.569983155213815	0.5548499148940916	-2.8295636586940622	0.004661152611185183	0.03569253406007377
517	chr5	120433211	120448165	201.15346156449482	1.3263832870457513	0.46920605566028706	2.8268673667887922	0.004700579262375787	0.03569253406007377
185	chr11	41433292	41435293	50.34394821943525	-1.7691461323726065	0.629795890970976	-2.8090785566178575	0.004968352167251666	0.0371205996474755
227	chr12	44468943	44470474	95.19502084954372	-1.456933582527863	0.5186895338230193	-2.8088740711413305	0.004971508881358326	0.0371205996474755
346	chr2	148587101	148589307	102.38379342863448	-1.358654788488285	0.48476604763759457	-2.8027020355682986	0.005067646455781342	0.0375257125981825
269	chr13	89232928	89234345	28.985712602988666	-1.670924438605317	0.5982253665758549	-2.7931353833579773	0.005219983998669094	0.038336931662356626
810	chr8	77391267	77392906	22.155422207802058	-1.7110210403339539	0.6150581871653719	-2.781884829823277	0.005404421500936759	0.039368794023084026
195	chr11	5872144	5874306	25.267124853986346	1.8388630151876801	0.6638285741952141	2.7700871680870427	0.005604129248876572	0.040343476103205385
399	chr3	102220458	102222074	51.40050821751084	-1.567385403056267	0.5666431148628958	-2.7660892049054713	0.005673301327013258	0.040343476103205385
429	chr3	19591283	19593615	16.687855842733235	-1.785210142774967	0.6452314439486351	-2.7667748674025905	0.005661383668697632	0.040343476103205385
309	chr14	9924461	9925962	11.156391036724875	-2.3541573630336816	0.8546699265009304	-2.754463787759261	0.005878839519072538	0.04147590715818105
619	chr6	188942291	188943991	43.3855737873347	-1.7635177404978586	0.6412843636998191	-2.7499777638790976	0.0059599308935845	0.0417195162550915
11	chr1	121052078	121053629	162.77311651277225	-1.5937125855704868	0.5833144111514658	-2.7321673442363434	0.00629191739137341	0.043474684304194475
772	chr8	139696728	139698334	18.564182866149192	-1.7576759913182645	0.643521182017627	-2.7313413146828154	0.006307710892349644	0.043474684304194475
362	chr2	229090658	229096229	75.5977684558883	-1.6950934247973048	0.6237247501997293	-2.717694662997583	0.0065738472561857894	0.04428697098904111
725	chr7	70464580	70466237	16.114850988911382	-2.014577732680058	0.7411853562598575	-2.7180484822932107	0.006566821505586073	0.04428697098904111
677	chr7	141869234	141871262	22.400881724375385	-1.7192260875084286	0.632286091082198	-2.7190635880758713	0.006546702124795736	0.04428697098904111
667	chr7	121095110	121098826	61.75916200065541	-1.4764381579493926	0.5442437939403584	-2.712824977313733	0.006671233179061438	0.04460764871969439
881	chrX	40355022	40357994	89.33474112427746	-1.2889379356630049	0.47602814339058996	-2.7076927143053537	0.006775272205091925	0.0449677325612027
580	chr5	75947668	75948931	26.49960028141353	-1.5987337331596665	0.5911715522240322	-2.704348216934846	0.006843852819930059	0.0450889126960098
62	chr1	26730234	26731737	16.83097757015847	-1.84836309265888	0.688603805538008	-2.684218527103185	0.007269957048938656	0.04754658040765719
564	chr5	5491162	5493147	31.44830359772865	-1.658690075723978	0.6196946381656969	-2.6766248625834805	0.0074367849650297186	0.04828521252656977
386	chr2	87360888	87362648	39.27952666077956	-1.7798844993105498	0.6699518892947119	-2.6567348010381955	0.007890148442806116	0.0508602374442754
39	chr1	205987121	205988363	33.850575997425565	-1.7087497490172705	0.6447812737735718	-2.650123101461742	0.008046244734642676	0.05149596630171313
466	chr4	141308070	141363531	992.1567586481257	-1.2949914283594117	0.48937188016119787	-2.646231793974032	0.008139402181528674	0.05172272591950137
706	chr7	22053375	22056998	52.82340445644902	-1.6919054447304944	0.6417585402422066	-2.636358285301433	0.008380119607111993	0.05286574123203379
276	chr13	97976282	97988235	156.9096806810351	1.2805540877357144	0.4861538443534304	2.6340511395910315	0.00843727789752325	0.05286574123203379
882	chrX	40361493	40366124	111.10175905812984	-1.2612912399415923	0.48089264379877644	-2.622812505465074	0.008720724971299504	0.05395461034452541
214	chr12	113664749	113668090	63.07903275586778	-1.315828051473368	0.5022150375415019	-2.6200490887623626	0.00879171106060347	0.05395461034452541
124	chr10	39318115	39324438	41.74741744964993	1.382508164997319	0.5275426491270588	2.620656675408137	0.00877605937032614	0.05395461034452541
820	chr9	107643383	107644220	37.178507270588184	-2.0024226463181423	0.7652554301542436	-2.6166722474802135	0.008879155285035063	0.054120565546880384
734	chr7	9164821	9165917	13.122885213424807	-1.9370759721638668	0.7471519597251038	-2.592613118322766	0.009524985203706442	0.05766477528730387
566	chr5	62174091	62175980	55.533375647529034	-1.321028515032511	0.5125398645524956	-2.577416131691369	0.009954203423091026	0.05793131373059697
26	chr1	152518095	152519384	67.07718489262864	-1.5948147918606568	0.6174717155842917	-2.5828143242991137	0.009799804803763064	0.05793131373059697
628	chr6	197810777	197814851	29.32742268735255	-1.639471444974412	0.6352733790729681	-2.580733742324973	0.009859058847032146	0.05793131373059697
576	chr5	6451959	6453947	38.44253736958951	-1.5028322713440396	0.5832092303763572	-2.576832109420199	0.009971036797349751	0.05793131373059697
551	chr5	19812898	19814060	26.878725710562048	-1.5434567068131653	0.5992841846461571	-2.5755004826708188	0.010009513358900825	0.05793131373059697
300	chr14	5946607	5949107	17.120674564228043	1.7589448077402547	0.6830633135530891	2.5750831187093843	0.010021600031520682	0.05793131373059697
546	chr5	19427454	19428947	30.382708681872582	-1.6593207790888467	0.642228503466994	-2.5836922063271897	0.009774898465161571	0.05793131373059697
217	chr12	117057951	117072107	153.96108601119002	-4.272943263822865	1.6644656638766318	-2.5671561490015633	0.010253642721375064	0.058147239736405426
334	chr16	45471255	45472697	15.698531071405263	-2.053284898424444	0.799612388641826	-2.567850282950257	0.010233134264550086	0.058147239736405426
599	chr6	142882510	142883747	16.592488967789073	-1.7370421999696972	0.6758549776537727	-2.570140425686929	0.010165729835353087	0.058147239736405426
802	chr8	50982447	50984082	32.35875246936908	-1.573906201620452	0.6140962473449062	-2.562963392831922	0.010378299041754697	0.05815629106307939
389	chr2	90730178	90731929	33.56787188473199	-1.8723847848745094	0.7306190171047133	-2.5627375431512434	0.010385051975549892	0.05815629106307939
759	chr8	114398631	114408917	137.3968875366839	1.307415458355294	0.5135586092302669	2.5457960101474644	0.010902888077788218	0.06067694234595182
503	chr4	97391132	97393792	231.97323999099456	-1.245118357529627	0.4911485407684649	-2.535115660898594	0.01124102045119061	0.06179113082372262
782	chr8	147303729	147316316	231.25576203410208	1.2140267927375028	0.4785596728248028	2.536834718168886	0.011185975202194269	0.06179113082372262
620	chr6	188947330	188949829	99.57210107212425	-1.366310010312846	0.5396357051469577	-2.5319118013897213	0.011344252206326459	0.0619783535174909
321	chr15	48460747	48466640	111.7367896700561	-1.2816246383050023	0.5075698751871881	-2.525021087652904	0.011569134693272847	0.06269311412612413
384	chr2	82819208	82824317	129.22034414198995	1.2730517814902116	0.5044526765277594	2.523629749083425	0.011615018911759607	0.06269311412612413
596	chr6	133909489	133911143	23.074885107669786	-1.5069810352493427	0.5991992229418766	-2.5149916380908297	0.011903520701174522	0.06385967602712662
408	chr3	121907775	121918392	192.36951010114808	1.3925261701702802	0.5541469038115581	2.512918795705876	0.011973689255086243	0.06385967602712662
414	chr3	142262752	142264002	19.1375531217418	-1.6750588090415	0.6686214198835174	-2.505242517257848	0.012236745774053606	0.06487647463640256
421	chr3	176374938	176376209	48.60311605869609	-1.3195621498647758	0.5274633961182641	-2.5017132175915253	0.012359399530820738	0.06514130576244342
556	chr5	24107235	24110307	34.88740945636503	-1.5567328899433324	0.6250028663466679	-2.490761200893222	0.012746976159498014	0.06679117332696034
169	chr11	13199153	13199981	14.228209197407175	-1.8478292780702152	0.7425340759532332	-2.4885447522365243	0.012826709293174816	0.06681820655049207
228	chr12	44473597	44475116	36.01705746541426	-1.4054938332783977	0.5674939884270991	-2.4766673514444624	0.013261543738531462	0.06868406468048666
875	chrX	12848271	12851599	41.98039277989481	-1.868525916186265	0.7574365308383388	-2.4669075758970336	0.013628552960705793	0.07017921524593328
360	chr2	229041267	229043634	14.577474360838183	-1.6852969120669001	0.6876407645321059	-2.450839157584896	0.014252362342679684	0.07297209519451998
764	chr8	121352745	121354414	37.210333568695766	-1.8234488393284614	0.7464190326380455	-2.442929185344997	0.014568595609032918	0.07416739582780395
872	chr9	93780886	93786442	68.18757856624494	-1.5200291457146804	0.6248817610769151	-2.4325068203224194	0.01499470911022539	0.07590542012859859
391	chr2	90993377	90995206	34.14971153026714	-1.3273057294414157	0.5479744305355673	-2.4222037662307763	0.015426697654062082	0.07765348931482935
304	chr14	70223797	70246799	136.94608277319568	1.1979945353754113	0.49627305266038957	2.4139826431301823	0.015779214014296775	0.0789842221050833
18	chr1	144993454	144996085	34.2660473413098	-1.6278431291895388	0.6768459222739011	-2.4050423820545603	0.01617059029372451	0.08049360501765089
10	chr1	119930658	119932903	34.34090166491091	-1.2994377954687388	0.5409275751717667	-2.4022398840660215	0.016295018799445837	0.08066484444366558
426	chr3	19229507	19230781	16.057030060740065	-1.8632360933026764	0.7770152646180751	-2.397940141135463	0.01648755935243831	0.08107791409756247
461	chr3	94402607	94404977	23.503320647962315	-1.5706396128003413	0.6554310029584269	-2.3963462297494718	0.016559440044479835	0.08107791409756247
776	chr8	144242894	144245263	90.77121511215923	-1.3346773342421525	0.5609593150820991	-2.3792765328209518	0.017346657241485756	0.08447067874114804
498	chr4	8385964	8387357	36.78388726709411	-1.5516604034419388	0.6528760512068158	-2.3766538848740977	0.017470472483069554	0.08461374780989363
447	chr3	46857376	46860620	22.492824871921886	-1.8698383631717999	0.7889186410099484	-2.3701282565437833	0.017781915628808303	0.0856591204484529
299	chr14	5939682	5943882	54.00199010096633	1.329959354430834	0.5658451004046934	2.350394751990686	0.01875351041718619	0.089856392159352
71	chr1	50828900	50840743	87.58734336783114	1.9077712873948494	0.8136914286838318	2.3445881573076437	0.01904810687621225	0.09078246681428817
592	chr6	115588449	115592071	35.053646023030375	-1.4539443352176495	0.6221795669454161	-2.336856451837166	0.019446649358210357	0.09219152288336761
864	chr9	6707434	6708810	15.966792514593918	-1.5739928188840624	0.6745465789033683	-2.3334086453198712	0.019626707959188784	0.09255542279701658
323	chr15	53940089	53942921	116.89007787397871	-1.1520305097781622	0.4965664819976342	-2.3199924915263432	0.02034128352086294	0.09527074025246939
175	chr11	22700801	22702634	43.473350651121244	-1.38755660340196	0.5984383763612866	-2.3186290488901906	0.020415158625529152	0.09527074025246939
136	chr10	62288198	62301588	578.9926261521697	1.109604062643159	0.48077139644144995	2.307966053838002	0.0210010246293275	0.09749698480765512
775	chr8	144180893	144184333	61.26699705289948	-1.1972565346157271	0.525375062659649	-2.278860607800374	0.022675352719302704	0.10472740224997536
316	chr15	30669447	30670652	21.448091703635956	-1.753160599598735	0.7723561328544962	-2.2698862934115036	0.02321448295851495	0.10486056875419586
335	chr16	50777537	50779158	14.68956394852106	-1.533233712278869	0.6739422858102974	-2.275022274994104	0.022904593624542304	0.10486056875419586
795	chr8	42050431	42053554	63.78854688120089	-1.3424946757713248	0.5911870326067523	-2.2708459450671503	0.023156305497671854	0.10486056875419586
349	chr2	176549700	176552223	97.21552685115317	-1.2581349154026633	0.5534796427644996	-2.2731367482976936	0.02301794051325026	0.10486056875419586
19	chr1	144997341	144998739	20.72721061464069	-1.5513013066992936	0.6837979570092373	-2.2686544918681837	0.023289345069291267	0.10486056875419586
363	chr2	230345490	230347873	29.38989601478779	-1.4930827839764815	0.6608750454247427	-2.259251267411498	0.023867759408926416	0.10692756215199035
514	chr5	119155284	119156620	105.16681264939785	-1.2905927697955155	0.5731213768925165	-2.2518663965967436	0.02433071624133555	0.10845931220018236
395	chr3	100602134	100603434	59.71913234036226	-1.1978229543771728	0.53267172082962	-2.2487076139720727	0.02453110444845727	0.10881123557335502
