chr	position	FONTOM5	Enhancer_ID
10	62232196	N	174
10	62291919	N	175
10	62296654	N	175
10	62300183	N	175
10	62310267	N	176
10	62330782	N	177
10	62354155	N	178
10	62367409	N	179
10	62369964	N	179
10	62372845	N	179
10	69091283	N	180
10	69783076	N	181
10	70230335	N	182
10	70571650	N	183
10	71212464	N	184
10	71469502	N	185
10	72389938	N	186
10	74099808	N	187
10	76109945	N	188
10	76130844	N	189
10	76166273	N	190
10	78937736	N	191
10	80035480	N	192
10	81351675	N	193
10	81953509	N	194
10	86317459	N	195
10	86331659	N	196
10	86333032	N	196
10	88943193	N	197
10	92194912	N	198
10	93479780	N	199
10	94976863	N	200
10	96757399	N	201
10	96759236	N	201
10	98957302	N	202
10	98970524	N	203
10	98975006	N	203
10	103702354	N	123
10	104724469	N	124
10	107051801	N	125
10	107286916	N	126
10	107343384	N	127
10	109736127	N	128
10	109738711	N	128
10	111001261	N	129
10	111009291	N	130
10	111012435	N	131
10	111014136	N	131
10	114723998	N	135
10	116256642	N	136
10	117453196	N	137
10	118377189	N	138
10	118386523	N	139
10	134097182	N	140
10	142652673	N	145
10	142668833	N	146
10	144279524	N	147
10	144284926	N	148
10	144586049	N	149
11	2856174	N	224
11	2879656	N	225
11	2885331	N	226
11	4794598	N	239
11	4796583	N	239
11	4809409	N	239
11	12202119	N	213
11	13199347	N	214
11	13204673	N	215
11	13214506	N	216
11	13381335	N	218
11	17381049	N	219
11	17997823	N	220
11	17999354	N	220
11	18363353	N	221
11	22701647	N	222
11	23666218	N	223
11	31642167	N	227
11	39561760	N	228
11	39566587	N	229
11	41434466	N	230
11	42576227	N	231
11	42684810	N	232
11	42711182	N	233
11	42750656	N	234
11	42753756	N	235
11	42754923	N	235
11	44859338	N	236
11	45200386	N	237
11	45204421	N	238
11	51350518	N	240
11	52948257	N	241
11	52973166	N	242
11	52999985	N	243
11	53002752	N	243
11	68793792	N	244
11	70601371	N	245
11	70683297	N	246
11	73287914	N	247
11	77492468	N	248
11	77498028	N	249
11	77503360	N	250
11	77982752	N	251
11	96007351	N	252
11	96010543	N	252
11	102905798	N	204
11	104605676	N	205
11	104609073	N	206
11	106085782	N	207
11	106093823	N	208
11	106097869	N	209
11	106169482	N	210
11	109871438	N	211
11	110201745	N	212
11	132819949	N	217
12	1044838	N	253
12	1290170	N	274
12	1675879	N	275
12	1978171	N	276
12	1986067	N	276
12	1988078	N	276
12	2126292	N	277
12	2128172	N	277
12	12460373	N	273
12	24668370	N	278
12	36294133	N	279
12	41370496	N	280
12	44469613	N	281
12	44474574	N	282
12	44495606	N	283
12	58260646	N	284
12	66690422	N	285
12	68674523	N	286
12	70938586	N	287
12	70939774	N	287
12	70954881	N	288
12	71478495	N	289
12	72690005	N	290
12	83016895	N	291
12	83029719	N	292
12	83094479	N	293
12	86515515	N	294
12	86532898	N	295
12	86536589	N	296
12	86541926	N	297
12	88105076	N	298
12	88133581	N	299
12	91139129	N	300
12	91457991	N	301
12	98067610	N	302
12	98073825	N	303
12	105637636	N	254
12	106142090	N	255
12	106815935	N	256
12	106833375	N	257
12	106834889	N	257
12	106844594	N	258
12	106869731	N	259
12	106873140	N	260
12	110934780	N	261
12	113015340	N	262
12	113017572	N	262
12	113665416	N	263
12	115561502	N	264
12	115565163	N	264
12	115575975	N	265
12	115696390	N	266
12	117058942	N	267
12	117060280	N	267
12	117069135	N	267
12	117695974	N	268
12	119793657	N	269
12	119816478	N	270
12	119836899	N	271
12	119843579	N	272
13	2666353	N	313
13	2689540	N	314
13	4288184	N	325
13	4783900	N	326
13	13365851	N	304
13	13367924	N	304
13	13374161	N	305
13	13421674	N	306
13	17390411	N	307
13	17391714	N	307
13	17591650	N	308
13	23822206	N	309
13	23824234	N	309
13	23826653	N	309
13	23858622	N	310
13	23862285	N	310
13	23867504	N	310
13	23938328	N	311
13	25996958	N	312
13	28088776	N	315
13	28097620	N	316
13	29747074	N	317
13	33505177	N	318
13	35363327	N	319
13	38655078	N	320
13	38657627	N	321
13	38666300	N	322
13	39011711	N	323
13	39016495	N	324
13	48504843	N	327
13	89233816	N	328
13	91105370	N	329
13	91108212	N	329
13	91133080	N	330
13	97854699	N	331
13	97859792	N	332
13	97910560	N	333
13	97920500	N	334
13	97984121	N	335
13	97986806	N	335
13	98103075	N	336
13	98141597	N	337
13	98932952	N	338
13	98972338	N	339
14	5698822	N	354
14	5906766	N	355
14	5909913	N	356
14	5927893	N	357
14	5940955	N	358
14	5947385	N	359
14	7324795	N	368
14	9581407	N	369
14	9924871	N	370
14	10453454	N	340
14	10455775	N	340
14	13357358	N	341
14	33601735	N	342
14	33605937	N	343
14	34120018	N	344
14	34147912	N	345
14	34152334	N	346
14	39060587	N	347
14	39075327	N	348
14	39084309	N	349
14	39099553	N	350
14	51037492	N	351
14	51648923	N	352
14	51709349	N	353
14	64802763	N	360
14	64904119	N	361
14	65058987	N	362
14	66220954	N	363
14	68283535	N	364
14	70245639	N	365
14	70353981	N	366
14	70443142	N	367
15	9953248	N	392
15	13550526	N	371
15	14265540	N	372
15	19221551	N	373
15	22962929	N	374
15	27538327	N	375
15	30255112	N	376
15	30304563	N	377
15	30627375	N	378
15	30631153	N	378
15	30669974	N	379
15	30689560	N	380
15	30691671	N	380
15	31684839	N	381
15	36743559	N	382
15	36743846	N	382
15	36745394	N	382
15	36750013	N	382
15	47619811	N	383
15	48461290	N	384
15	48464872	N	384
15	48465931	N	384
15	50662881	N	385
15	53805594	N	386
15	53941249	N	387
15	54111911	N	388
15	54361290	N	389
15	54367218	N	390
15	55685853	N	391
16	6193005	N	401
16	7317292	N	402
16	25620672	N	393
16	36786547	N	394
16	37106981	N	395
16	37108968	N	395
16	50891529	N	396
16	51811949	N	397
16	51830917	N	398
16	51853740	N	399
16	51857432	N	399
16	51859866	N	399
16	51957870	N	400
2	2700205	N	438
2	19766765	N	424
2	21978742	N	427
2	22121985	N	428
2	22125860	N	429
2	28978413	N	439
2	28985141	N	440
2	29119254	N	441
2	37031154	N	442
2	42104202	N	443
2	42105714	N	444
2	47780912	N	445
2	49698150	N	446
2	50170867	N	447
2	50187432	N	448
2	56193858	N	449
2	56205408	N	450
2	56207164	N	450
2	56207197	N	450
2	56720689	N	451
2	56852552	N	452
2	58675724	N	453
2	58774956	N	454
2	58778183	N	454
2	58782518	N	454
2	58785189	N	454
2	58797833	N	454
2	58804676	N	454
2	58816419	N	454
2	68525301	N	455
2	68539571	N	456
2	70498088	N	457
2	74519895	N	458
2	84063854	N	459
2	85967269	N	460
2	87361724	N	461
2	87458127	N	462
2	87460098	N	462
2	88649231	N	463
2	90730609	N	464
2	90838913	N	465
2	90994444	N	466
2	93913489	N	467
2	103201899	N	403
2	119358710	N	404
2	120920324	N	405
2	126205923	N	406
2	130062297	N	407
2	136495698	N	408
2	145247389	N	409
2	148575657	N	410
2	148580170	N	410
2	148588207	N	411
2	148594025	N	412
2	150338916	N	413
2	150341132	N	414
2	150360809	N	415
2	150383122	N	416
2	160565941	N	417
2	176550872	N	418
2	176665178	N	419
2	176873167	N	420
2	176911926	N	421
2	182686726	N	422
2	192298860	N	423
2	198363276	N	425
2	199028001	N	426
2	225686698	N	430
2	225688059	N	430
2	227041948	N	431
2	229042941	N	432
2	229073286	N	433
2	229084360	N	433
2	229092898	N	434
2	229096103	N	435
2	230345979	N	436
2	232523867	N	437
3	8935750	N	548
3	9075239	N	549
3	9317964	N	551
3	10703971	N	478
3	10955040	N	479
3	12618275	N	486
3	12621651	N	487
3	19214330	N	506
3	19225013	N	507
3	19230243	N	508
3	19592518	N	513
3	26279040	N	528
3	26281787	N	528
3	26285078	N	528
3	29774781	N	529
3	39785925	N	530
3	41017997	N	531
3	41023907	N	532
3	44590052	N	533
3	46763018	N	534
3	46764638	N	534
3	46828332	N	535
3	46859328	N	536
3	47004252	N	537
3	48408070	N	538
3	48715441	N	539
3	64114381	N	540
3	70641603	N	541
3	72826941	N	542
3	72842685	N	543
3	72846246	N	544
3	77518829	N	545
3	78405490	N	546
3	79738913	N	547
3	91813126	N	550
3	93741479	N	552
3	94403797	N	553
3	94515143	N	554
3	94522246	N	555
3	99162419	N	556
3	99174588	N	557
3	100373754	N	468
3	100508464	N	469
3	100596982	N	470
3	100602851	N	471
3	102183288	N	472
3	102202928	N	473
3	102215334	N	474
3	102218225	N	475
3	102220977	N	476
3	102231960	N	477
3	121603486	N	480
3	121654304	N	481
3	121713049	N	482
3	121723748	N	483
3	121729519	N	484
3	121906639	N	485
3	121909793	N	485
3	121912076	N	485
3	128950735	N	488
3	133091772	N	489
3	138828243	N	490
3	139765548	N	491
3	140908435	N	492
3	142263472	N	493
3	142445074	N	494
3	145798322	N	495
3	159216106	N	496
3	162655166	N	497
3	164609918	N	498
3	171148831	N	499
3	176376098	N	500
3	180500379	N	501
3	184599605	N	502
3	184608025	N	503
3	190465414	N	504
3	191189069	N	505
3	192480117	N	509
3	192520057	N	510
3	192590635	N	511
3	192798469	N	512
3	196467251	N	514
3	201467805	N	515
3	202145792	N	516
3	202155500	N	517
3	204664027	N	518
3	204670415	N	519
3	204671983	N	519
3	204676787	N	520
3	204679031	N	520
3	204688404	N	520
3	204690495	N	520
3	204692460	N	520
3	204694705	N	520
3	206159420	N	521
3	208858002	N	522
3	208868430	N	523
3	209509088	N	524
3	214162439	N	525
3	214173627	N	526
3	214669658	N	527
4	211593	N	590
4	4381336	N	595
4	4470360	N	596
4	5395577	N	598
4	8386839	N	604
4	9333662	N	608
4	30250568	N	591
4	30252628	N	591
4	30769497	N	592
4	30782836	N	593
4	43252181	N	594
4	52489403	N	597
4	55978241	N	599
4	59977409	N	600
4	63437126	N	601
4	64661760	N	602
4	64665799	N	603
4	83968536	N	605
4	87181638	N	606
4	87511163	N	607
4	97391886	N	609
4	97618971	N	610
4	103320208	N	558
4	103320450	N	558
4	104271608	N	559
4	106483010	N	560
4	128642852	N	561
4	139405747	N	562
4	141321226	N	563
4	141323801	N	563
4	141326226	N	563
4	141331495	N	563
4	141336703	N	564
4	141340665	N	564
4	149762363	N	565
4	155942221	N	566
4	162868900	N	567
4	162875497	N	567
4	162876749	N	567
4	165131765	N	568
4	166772534	N	569
4	176882334	N	570
4	176883938	N	570
4	177392875	N	571
4	183454197	N	572
4	183476376	N	573
4	185297445	N	574
4	185301517	N	575
4	185608689	N	576
4	187170882	N	577
4	187233388	N	578
4	187240461	N	579
4	189192577	N	580
4	191402074	N	581
4	191412225	N	582
4	204956418	N	583
4	205574353	N	584
4	206819798	N	585
4	207515598	N	586
4	207672326	N	587
4	207682545	N	587
4	207682570	N	587
4	207687221	N	587
4	207691981	N	587
4	207719543	N	588
4	210604339	N	589
5	1841684	N	652
5	5468876	N	673
5	5492025	N	674
5	6453184	N	686
5	9392064	N	699
5	9407656	N	700
5	9439654	N	701
5	15706817	N	639
5	15726536	N	640
5	16450068	N	642
5	16460461	N	643
5	18267072	N	651
5	19428273	N	656
5	19924731	N	661
5	22696747	N	662
5	23997387	N	663
5	24005187	N	664
5	24108887	N	665
5	25213077	N	666
5	28632954	N	667
5	28919071	N	668
5	30988335	N	669
5	35802041	N	670
5	35803668	N	670
5	40810224	N	671
5	40812643	N	671
5	54532906	N	672
5	61210125	N	675
5	62175372	N	676
5	63145626	N	677
5	63179332	N	678
5	63243274	N	679
5	63311398	N	680
5	63331556	N	681
5	64143814	N	682
5	64328083	N	683
5	64333466	N	684
5	64336839	N	684
5	64338917	N	684
5	64361880	N	685
5	64364310	N	685
5	64886741	N	687
5	65497548	N	688
5	66006558	N	689
5	71258568	N	690
5	76373646	N	691
5	79454881	N	692
5	79457940	N	693
5	79465753	N	694
5	79479401	N	695
5	79841185	N	696
5	80584966	N	697
5	93189290	N	698
5	95637624	N	702
5	96124772	N	703
5	97752105	N	704
5	99204159	N	705
5	105103432	N	611
5	106424730	N	612
5	109873675	N	613
5	110371542	N	614
5	110387099	N	615
5	111321176	N	616
5	111595544	N	617
5	114259002	N	618
5	114762260	N	619
5	114763674	N	619
5	114765264	N	619
5	119145742	N	620
5	119156063	N	621
5	119169160	N	622
5	120405033	N	623
5	120439892	N	624
5	120445943	N	625
5	120458699	N	626
5	120466927	N	626
5	121198794	N	627
5	121212172	N	628
5	144536818	N	629
5	144943460	N	630
5	145019538	N	631
5	146440309	N	632
5	147732476	N	633
5	149458661	N	634
5	151086795	N	635
5	155078613	N	636
5	155094579	N	637
5	155101008	N	638
5	159230839	N	641
5	169481727	N	644
5	170279840	N	645
5	170289893	N	646
5	177840792	N	647
5	180352689	N	648
5	180359243	N	649
5	181910889	N	650
5	188308404	N	653
5	188310826	N	653
5	193472980	N	654
5	193487455	N	655
5	194318236	N	657
5	194320305	N	658
5	194902262	N	659
5	197553416	N	660
6	87166	N	787
6	903569	N	788
6	5405057	N	772
6	6847652	N	784
6	6873326	N	785
6	13821093	N	716
6	13824483	N	716
6	13957911	N	717
6	15008897	N	719
6	17073650	N	725
6	24765961	N	755
6	24768669	N	755
6	25408006	N	756
6	25441126	N	757
6	25442922	N	757
6	25504749	N	758
6	25506456	N	758
6	25535202	N	759
6	26976426	N	760
6	28720781	N	761
6	28723891	N	762
6	28928092	N	763
6	28978245	N	764
6	33613866	N	765
6	39966252	N	766
6	41802973	N	767
6	46492224	N	768
6	46642654	N	769
6	49072562	N	770
6	51106932	N	771
6	54756542	N	773
6	55729896	N	774
6	56595709	N	775
6	56606645	N	776
6	61801572	N	777
6	61817667	N	778
6	62121505	N	779
6	65405816	N	780
6	67311285	N	781
6	67315280	N	782
6	67320256	N	783
6	67322934	N	783
6	77313909	N	786
6	93184505	N	789
6	97632715	N	790
6	97633085	N	790
6	98385951	N	791
6	106104551	N	706
6	106149667	N	707
6	110138205	N	708
6	116216486	N	709
6	130909446	N	710
6	130977191	N	711
6	131005459	N	712
6	131045776	N	713
6	131408963	N	714
6	131420532	N	714
6	133910227	N	715
6	142883094	N	718
6	158154654	N	720
6	158240939	N	721
6	158244942	N	721
6	164515765	N	722
6	165832539	N	723
6	165918629	N	724
6	171563660	N	726
6	171831474	N	727
6	174377767	N	728
6	174794987	N	729
6	174819710	N	730
6	175226999	N	731
6	175228473	N	731
6	175230959	N	731
6	175256849	N	732
6	176187131	N	733
6	176190667	N	734
6	177036152	N	735
6	177692875	N	736
6	177710143	N	737
6	177713141	N	737
6	182016125	N	738
6	187051061	N	739
6	188943024	N	740
6	188948563	N	741
6	192076101	N	742
6	196979853	N	743
6	197157371	N	744
6	197166931	N	745
6	197170681	N	746
6	197175587	N	747
6	197803124	N	748
6	197814186	N	749
6	198052337	N	750
6	198375207	N	751
6	198566138	N	752
6	198591806	N	753
6	198593927	N	753
6	198604808	N	754
7	111919	N	792
7	3392977	N	848
7	7472266	N	863
7	7476803	N	864
7	7521522	N	865
7	8460586	N	868
7	8492503	N	869
7	8498935	N	870
7	8500991	N	871
7	9165546	N	873
7	11505282	N	794
7	11511336	N	795
7	12098239	N	796
7	12286537	N	803
7	12288604	N	803
7	14919327	N	810
7	14951064	N	811
7	14959030	N	812
7	17094923	N	818
7	18066176	N	828
7	18654412	N	830
7	22054334	N	841
7	22056167	N	841
7	33461734	N	842
7	33464739	N	843
7	33495031	N	844
7	33524898	N	845
7	33545661	N	846
7	33627385	N	847
7	39945532	N	849
7	39968267	N	850
7	40299991	N	851
7	44290641	N	852
7	46939808	N	853
7	47006303	N	854
7	47399931	N	855
7	47451812	N	856
7	51356657	N	857
7	61082390	N	858
7	64533936	N	859
7	66256694	N	860
7	70381500	N	861
7	70464988	N	862
7	75992359	N	866
7	78759149	N	867
7	85787315	N	872
7	92677681	N	874
7	96469385	N	875
7	112400560	N	793
7	121091588	N	797
7	121383133	N	798
7	121422966	N	799
7	121493312	N	800
7	121738370	N	801
7	121787451	N	802
7	139668062	N	804
7	139687383	N	805
7	141858212	N	806
7	141864898	N	807
7	141870540	N	808
7	142286668	N	809
7	157070945	N	813
7	157115732	N	814
7	167725037	N	815
7	167798112	N	816
7	168532499	N	817
7	171067011	N	819
7	173772555	N	820
7	173790895	N	821
7	173793975	N	822
7	173798727	N	823
7	173800701	N	823
7	173802237	N	823
7	177955836	N	824
7	178151122	N	825
7	178281204	N	826
7	178281371	N	826
7	179528709	N	827
7	185688095	N	829
7	187256232	N	831
7	192525389	N	832
7	192526659	N	832
7	192807319	N	833
7	193050603	N	834
7	195129118	N	835
7	195134110	N	836
7	195314052	N	837
7	196256998	N	838
7	196269758	N	839
7	196723032	N	840
8	391512	N	930
8	5076137	N	938
8	5080255	N	939
8	7255229	N	943
8	8439821	N	950
8	10189634	N	878
8	10195419	N	879
8	10208215	N	880
8	15374902	N	924
8	17255822	N	926
8	22787299	N	927
8	26485911	N	928
8	37811719	N	929
8	39900764	N	931
8	42052654	N	932
8	43080155	N	933
8	43090466	N	934
8	46205115	N	935
8	46209360	N	935
8	46210089	N	935
8	46283737	N	936
8	48889028	N	937
8	52727159	N	940
8	54549454	N	941
8	54551437	N	941
8	71630199	N	942
8	74616223	N	944
8	75301309	N	945
8	77252548	N	946
8	77385602	N	947
8	77391927	N	948
8	77400517	N	949
8	84463517	N	951
8	92980197	N	952
8	92987691	N	953
8	93013856	N	954
8	93028556	N	955
8	96297132	N	956
8	96300126	N	957
8	99144400	N	958
8	99500838	N	959
8	100192046	N	876
8	100796597	N	877
8	102290467	N	881
8	102753503	N	882
8	104766824	N	883
8	106819610	N	884
8	107656617	N	885
8	107666110	N	886
8	107668955	N	886
8	109891034	N	887
8	109921425	N	888
8	110985871	N	889
8	110985875	N	889
8	110990267	N	890
8	111184842	N	891
8	111186445	N	891
8	111831582	N	892
8	111834291	N	892
8	111857359	N	893
8	111858888	N	893
8	113849881	N	894
8	113855499	N	895
8	113862517	N	896
8	114402475	N	897
8	114499195	N	898
8	115857453	N	899
8	115868014	N	900
8	115874751	N	901
8	115896392	N	902
8	121353787	N	903
8	133191541	N	904
8	133497902	N	905
8	136234316	N	906
8	136765770	N	907
8	136828150	N	908
8	136830663	N	908
8	136845594	N	909
8	137146606	N	910
8	137148470	N	910
8	138044278	N	911
8	139697384	N	912
8	143447615	N	913
8	144175107	N	914
8	144183458	N	915
8	144244146	N	916
8	144654772	N	917
8	145513022	N	918
8	145536490	N	919
8	145542888	N	920
8	147313609	N	921
8	148295355	N	922
8	148297507	N	922
8	153530537	N	923
8	153875930	N	925
9	5402649	N	1006
9	9881755	N	1031
9	10513703	N	963
9	10684397	N	964
9	12544606	N	967
9	14032024	N	975
9	17024588	N	981
9	17032184	N	982
9	17128954	N	983
9	17136013	N	984
9	17138148	N	984
9	18445142	N	985
9	18448102	N	985
9	22923977	N	986
9	28047276	N	987
9	28870964	N	988
9	30500369	N	989
9	30702198	N	990
9	30767254	N	991
9	30783958	N	992
9	30786320	N	993
9	39151364	N	994
9	39154194	N	995
9	39172135	N	996
9	39208301	N	997
9	39672445	N	998
9	51533843	N	999
9	51535587	N	999
9	51543596	N	999
9	51692668	N	1000
9	51694526	N	1000
9	51702456	N	1000
9	51847730	N	1001
9	51849667	N	1001
9	51855694	N	1002
9	53484526	N	1003
9	54015728	N	1004
9	54019742	N	1005
9	55186786	N	1007
9	55199784	N	1008
9	55263723	N	1009
9	55274065	N	1010
9	55280537	N	1011
9	55285446	N	1012
9	55287090	N	1012
9	55296094	N	1013
9	55299108	N	1013
9	58282671	N	1014
9	59053712	N	1015
9	59055283	N	1015
9	67281727	N	1016
9	68026670	N	1017
9	71472034	N	1018
9	75469016	N	1019
9	89991076	N	1020
9	90003181	N	1021
9	90014236	N	1022
9	90636832	N	1023
9	92524393	N	1024
9	92640824	N	1025
9	93781884	N	1026
9	93784375	N	1027
9	93815648	N	1028
9	93820781	N	1029
9	98510040	N	1030
9	103419906	N	960
9	103621494	N	961
9	104389850	N	962
9	107644001	N	965
9	117034020	N	966
9	126022493	N	968
9	126059793	N	969
9	131837222	N	970
9	131892107	N	971
9	133760109	N	972
9	133773411	N	973
9	133774129	N	973
9	133775742	N	973
9	133788921	N	974
9	140604047	N	976
9	141858931	N	977
9	142044223	N	978
9	146021793	N	979
9	147021025	N	980
x	12840423	N	1032
x	12849539	N	1033
x	12861412	N	1034
x	12863470	N	1034
x	16681671	N	1035
x	30382234	N	1036
x	32974305	N	1037
x	33483723	N	1038
x	40355461	N	1039
x	40362331	N	1040
x	40362364	N	1040
x	40364544	N	1040
x	87784481	N	1041
x	87803700	N	1042
x	88850999	N	1043
x	89032383	N	1044
x	89245449	N	1045
x	93471079	N	1046
x	94530642	N	1047
x	94544057	N	1048
x	94560216	N	1049
x	94700234	N	1050
x	95820944	N	1051
y	2409478	N	1052
y	24607034	N	1053
