Enhancer_ID	chr	start	end	SRR13652347	SRR13652348	SRR13652349	SRR13652335	SRR13652336	SRR13652337
24	chr1	138811996	138814799	27.521740056407197	13.878224948055578	38.01281480028966	21.229938625942644	14.686323301863826	15.13872890037148
25	chr1	142568383	142569821	27.521740056407197	59.297870232601106	50.68375306705288	101.90370540452469	73.43161650931913	78.08397011770552
26	chr1	142872461	142873547	7.179584362541007	21.448165828813167	18.730952220432588	32.55257255977872	12.58827711588328	19.919380132067737
27	chr1	144649802	144651470	22.735350481379857	5.046627253838392	35.80917336259171	42.45987725188529	33.568738975688746	34.261333827156506
28	chr1	144683305	144685367	15.55576611883885	6.30828406729799	20.38368329870605	31.13724331804921	20.980461859805466	15.935504105654188
29	chr1	144692623	144693988	29.914934843920864	26.494793082651558	37.461904440865176	42.45987725188529	38.813854440640114	35.05810903243921
30	chr1	144993554	144996093	34.701324418948204	15.139881761515177	75.47471924115483	83.50442526204107	66.08845485838722	62.94524121733404
31	chr1	144997339	144998736	22.735350481379857	13.878224948055578	38.01281480028966	75.01244981166401	41.96092371961093	57.367814780355076
32	chr1	145066563	145067887	4.786389575027338	2.523313626919196	11.018207188489757	33.96790180150823	12.58827711588328	19.122604926785026
33	chr1	145490667	145493998	92.13799931927626	74.43775199411628	109.63116152547308	188.2387891500248	249.66749613168506	137.04533530862602
34	chr1	145498336	145499813	11.965973937568346	1.261656813459598	15.42549006388566	11.322633933836077	25.17655423176656	12.74840328452335
35	chr1	14552499	14595407	609.0680734222288	934.8876987735621	1153.6062926348775	1020.4523832869764	1088.8859705239038	993.5786809875386
36	chr1	151659026	151661219	32.30812963143453	15.139881761515177	29.198249049497857	77.84310829512303	67.13747795137749	63.74201642261675
37	chr1	151666294	151668408	31.1115322376777	10.093254507676784	61.70196025554264	59.443828152639405	48.25506227755257	56.57103957507237
38	chr1	151671795	151675902	198.63516736363454	54.25124297876271	163.0694663896484	311.3724331804921	326.246181919975	273.29389541196934
39	chr1	152518098	152519383	58.6332722940849	105.97917233060623	80.43291247597523	41.04454801015578	75.52966269529968	70.91299327016114
40	chr1	15577031	15581936	151.967869007118	123.6423677190406	288.1261179790071	198.14609384213134	372.40319801154703	223.89383268444135
41	chr1	169299838	169301590	15.55576611883885	30.279763523030354	13.221848626187708	35.38323104323774	36.715808254659564	26.29358177432941
42	chr1	171179839	171181255	43.07750617524604	58.03621341914151	67.21106384978752	62.27448663609842	74.48063960230941	46.21296190639715
43	chr1	178550263	178551276	28.71833745016403	8.831597694217185	37.461904440865176	15.568621659024606	15.7353463948541	9.561302463392513
44	chr1	18242600	18243859	11.965973937568346	18.92485220189397	30.85098012777132	22.645267867672153	33.568738975688746	20.716155337350443
45	chr1	18247350	18249190	15.55576611883885	20.18650901535357	25.34187653352644	32.55257255977872	49.30408537054284	35.854884237721926
46	chr1	182641266	182642463	33.50472702519137	29.018106709570755	47.929201269930445	32.55257255977872	41.96092371961093	35.854884237721926
47	chr1	182648675	182650088	21.53875308762302	10.093254507676784	43.52191839453454	1.4153292417295096	7.343161650931913	2.3903256158481283
48	chr1	182651426	182652667	21.53875308762302	15.139881761515177	55.091035942448784	4.245987725188529	7.343161650931913	7.967752052827094
49	chr1	18268900	18270629	38.29111660021871	50.46627253838392	49.03102198877942	114.64166858009028	119.58863260089116	70.11621806487842
50	chr1	189757417	189759176	15.55576611883885	15.139881761515177	26.994607611799903	24.060597109401662	30.421669696717927	15.935504105654188
51	chr1	201105641	201146577	108.89036283187195	137.5205926670962	679.823383529818	36.79856028496725	14.686323301863826	23.106480953198574
52	chr1	204107594	204109817	16.752363512595686	16.401538574974776	17.078221142159123	26.89125559286068	15.7353463948541	13.54517848980606
53	chr1	205986953	205988114	21.53875308762302	26.494793082651558	77.67836067885278	8.491975450377058	13.637300208873553	9.561302463392513
54	chr1	206558541	206602099	88.54820713800576	118.59574046520221	709.5725429387403	28.30658483459019	16.784369487844373	25.4968065690467
55	chr1	209852421	209854689	11.965973937568346	20.18650901535357	29.198249049497857	22.645267867672153	41.96092371961093	21.512930542633153
56	chr1	209861623	209867257	27.521740056407197	29.018106709570755	22.036414376979515	45.29053573534431	75.52966269529968	24.70003136376399
57	chr1	210207422	210209905	7.179584362541007	13.878224948055578	37.461904440865176	56.61316966918038	47.2060391845623	41.43231067470089
58	chr1	210349697	210350865	56.240077506571225	59.297870232601106	65.00742241208957	59.443828152639405	97.55914764809542	64.53879162789946
59	chr1	210354827	210357259	44.27410356900288	20.18650901535357	43.52191839453454	53.78251118572136	48.25506227755257	31.871008211308375
60	chr1	210384854	210387269	72.9924410191669	47.94295891146472	83.73837463252215	130.21029023911487	102.80426311304679	82.06784614411907
61	chr1	210409154	210410818	26.32514266265036	11.354911321136383	18.1800418610081	42.45987725188529	20.980461859805466	30.27745780074296
62	chr1	210411358	210412801	11.965973937568346	15.139881761515177	13.772758985612196	14.153292417295095	18.88241567382492	23.106480953198574
63	chr1	210428581	210429759	13.16257133132518	3.7849704403787943	6.060013953669366	49.536523460532834	50.35310846353312	25.4968065690467
64	chr1	210756658	210760938	64.61625926286906	30.279763523030354	41.31827695683659	89.1657422289591	48.25506227755257	45.416186701114434
65	chr1	211127488	211128923	19.145558300109354	22.709822642272766	11.018207188489757	25.47592635113117	28.323623510737377	21.512930542633153
66	chr1	211138942	211141375	31.1115322376777	39.11136121724754	25.89278689295093	56.61316966918038	49.30408537054284	39.04198505885276
67	chr1	211838837	211839915	19.145558300109354	12.61656813459598	13.221848626187708	2.830658483459019	35.666785161669296	5.577426436978966
68	chr1	212355138	212356841	45.470700962759715	30.279763523030354	71.61834672518341	65.10514511955743	48.25506227755257	39.04198505885276
69	chr1	212363870	212365357	22.735350481379857	17.66319538843437	47.929201269930445	15.568621659024606	14.686323301863826	20.716155337350443
70	chr1	212389868	212422281	384.1077633959439	258.6396467592176	339.3607814054845	549.1477457910497	560.178331656806	561.7265197243102
71	chr1	218746843	218748736	19.145558300109354	10.093254507676784	9.91638646964078	50.95185270226234	16.784369487844373	23.106480953198574
72	chr1	220492287	220493431	19.145558300109354	15.139881761515177	12.67093826676322	39.62921876842627	55.59822392848449	45.416186701114434
73	chr1	224151876	224186543	516.9300741029525	196.8184628996973	488.6574888095207	479.79661294630375	230.78508045786012	164.93246749352085
74	chr1	23113872	23115405	11.965973937568346	27.756449896111157	14.874579704461173	7.0766462086475475	5.2451154649513665	13.54517848980606
75	chr1	249229823	249233612	514.5368793154389	84.53100650179307	136.62576913727298	435.9214064526889	348.2756668727707	249.39063925348805
76	chr1	249235060	249242678	95.72779150054677	30.279763523030354	36.3600837220162	103.3190346462542	72.38259341632886	53.38393875394153
77	chr1	249245229	249248738	201.0283621511482	34.06473396340915	44.623739113383515	158.51687507370508	81.82380125324131	50.196837932810695
78	chr1	249250788	249253978	110.08696022562879	29.018106709570755	40.216456237987614	175.5008259744592	107.00035548500787	80.47429573355365
79	chr1	250728616	250730369	77.77883059419425	60.55952704606071	111.83480296317103	159.93220431543457	99.65719383407597	137.04533530862602
80	chr1	250734374	250736574	26.32514266265036	18.92485220189397	28.09642833064888	73.5971205699345	32.51971588269847	53.38393875394153
81	chr1	257530721	257532954	40.68431138773238	84.53100650179307	55.091035942448784	42.45987725188529	76.57868578828995	33.46455862187379
82	chr1	26730470	26731737	28.71833745016403	11.354911321136383	23.689145455252977	4.245987725188529	16.784369487844373	5.577426436978966
83	chr1	29298162	29299847	27.521740056407197	5.046627253838392	73.27107780345689	41.04454801015578	49.30408537054284	40.63553546941818
84	chr1	30480948	30481801	34.701324418948204	50.46627253838392	51.78557378590186	99.07304692106567	92.31403218314405	51.79038834337611
85	chr1	31099493	31100975	22.735350481379857	10.093254507676784	20.934593658130538	8.491975450377058	15.7353463948541	19.122604926785026
86	chr1	31600251	31603329	105.30057065060144	36.588047590328344	95.3074921804364	140.11759493122145	142.66714064667718	133.85823448749517
87	chr1	33080917	33082298	32.30812963143453	7.5699408807575885	28.64733869007337	26.89125559286068	36.715808254659564	27.09035697961212
88	chr1	3483085	3487233	35.897921812705036	52.989586165303116	83.73837463252215	87.7504129872296	153.1573715765799	90.83237340222887
89	chr1	3521822	3523913	14.359168725082014	25.23313626919196	59.49831881784469	12.737963175565586	48.25506227755257	25.4968065690467
90	chr1	35912235	35913850	16.752363512595686	12.61656813459598	15.976400423310148	41.04454801015578	30.421669696717927	34.261333827156506
91	chr1	36432336	36433932	13.16257133132518	15.139881761515177	32.503711206044784	65.10514511955743	51.40213155652339	60.55491560148592
92	chr1	43970995	43972890	17.948960906352518	16.401538574974776	21.485504017555026	36.79856028496725	81.82380125324131	43.82263629054901
93	chr1	44043516	44047158	27.521740056407197	80.74603606141427	66.66015349036303	83.50442526204107	82.8728243462316	63.74201642261675
94	chr1	49585082	49586468	17.948960906352518	15.139881761515177	10.467296829065269	59.443828152639405	37.76483134764984	52.58716354865882
95	chr1	50829324	50830568	13.16257133132518	2.523313626919196	13.772758985612196	0.0	38.813854440640114	57.367814780355076
96	chr1	50855125	50856840	21.53875308762302	13.878224948055578	30.85098012777132	19.814609384213135	27.274600417747106	37.44843464828734
97	chr1	51047005	51047742	10.76937654381151	3.7849704403787943	20.38368329870605	0.0	0.0	0.0
98	chr1	69290972	69295888	199.83176475739137	228.35988323618724	200.53137083051357	191.0694476334838	281.13818892139324	185.6486228308713
99	chr1	6961829	6963365	46.66729835651655	41.63467484416673	75.47471924115483	35.38323104323774	102.80426311304679	54.18071395922424
100	chr1	71157011	71163413	347.013244189482	502.13941175692	504.6338892328309	322.6950671143282	285.33428129335437	220.7067318633105
101	chr1	71668623	71671646	50.25709053778705	35.32639077686874	45.72555983223249	50.95185270226234	38.813854440640114	43.02586108526631
102	chr1	74939959	74941957	27.521740056407197	8.831597694217185	49.58193234820391	31.13724331804921	41.96092371961093	35.854884237721926
103	chr1	76168403	76169605	8.376181756297843	32.80307714994955	10.467296829065269	4.245987725188529	12.58827711588328	13.54517848980606
104	chr1	76398004	76399842	8.376181756297843	2.523313626919196	3.305462156546927	32.55257255977872	20.980461859805466	27.887132184894828
105	chr1	76431475	76433656	20.34215569386619	10.093254507676784	30.30006976834683	49.536523460532834	69.23552413735804	60.55491560148592
106	chr1	76440627	76442153	16.752363512595686	20.18650901535357	64.45651205266508	53.78251118572136	62.9413855794164	47.80651231696256
107	chr1	76548656	76550446	21.53875308762302	2.523313626919196	22.587324736404003	53.78251118572136	59.79431630044558	37.44843464828734
108	chr1	76555571	76556725	16.752363512595686	18.92485220189397	42.97100803511005	55.19784042745087	39.86287753363038	72.50654368072655
109	chr1	77238113	77239019	15.55576611883885	17.66319538843437	45.17464947280801	8.491975450377058	14.686323301863826	14.341953695088769
110	chr1	78075272	78076906	41.88090878148921	50.46627253838392	53.98921522359981	63.68981587782793	84.97087053221213	74.89686929657468
111	chr1	78563544	78565091	74.18903841292375	26.494793082651558	21.485504017555026	63.68981587782793	36.715808254659564	43.82263629054901
112	chr1	8289027	8290285	4.786389575027338	30.279763523030354	15.976400423310148	19.814609384213135	28.323623510737377	19.122604926785026
113	chr1	83836878	83837680	21.53875308762302	17.66319538843437	23.138235095828488	31.13724331804921	18.88241567382492	19.919380132067737
114	chr1	84722490	84723859	4.786389575027338	27.756449896111157	9.91638646964078	22.645267867672153	59.79431630044558	32.667783416591085
115	chr1	84784496	84786788	9.572779150054677	30.279763523030354	9.365476110216294	90.58107147068861	89.16696290417323	86.84849737581533
116	chr1	84961973	84963026	28.71833745016403	6.30828406729799	19.281862579857076	55.19784042745087	59.79431630044558	40.63553546941818
117	chr1	87864	89503	25.128545268893525	26.494793082651558	31.401890487195807	33.96790180150823	37.76483134764984	58.16458998563779
118	chr1	91197605	91201323	86.15501235049209	16.401538574974776	55.091035942448784	124.54897327219685	72.38259341632886	66.13234203846488
119	chr1	91650944	91651944	22.735350481379857	31.54142033648995	42.42009767568556	28.30658483459019	45.10799299858175	31.871008211308375
120	chr1	97364	99623	16.752363512595686	16.401538574974776	50.68375306705288	16.983950900754117	15.7353463948541	27.887132184894828
121	chr1	98436315	98437422	43.07750617524604	7.5699408807575885	46.276470191656976	36.79856028496725	49.30408537054284	18.325829721502316
122	chr1	99746050	99747777	13.16257133132518	25.23313626919196	40.216456237987614	29.721914076319703	48.25506227755257	34.261333827156506
123	chr10	103701713	103703715	65.8128566566259	99.67088826330824	50.68375306705288	86.33508374550009	162.59857941349236	112.34530394486202
124	chr10	104723854	104724954	17.948960906352518	27.756449896111157	39.11463551913864	53.78251118572136	96.51012455510514	64.53879162789946
125	chr10	107051303	107052613	5.982986968784173	21.448165828813167	18.1800418610081	46.705864977073816	40.91190062662066	38.24520985357005
126	chr10	107285470	107288541	299.14934843920867	199.34177652661648	410.97912813066796	373.6469198165905	486.74671514748684	367.313369635329
127	chr10	107342319	107344211	22.735350481379857	60.55952704606071	56.19285666129776	31.13724331804921	56.647247021474755	74.10009409129198
128	chr10	109734690	109756839	244.10586832639427	310.3675761110611	375.16995476807625	458.56667432036113	553.8841930988643	515.513557817913
129	chr10	111000304	111001702	21.53875308762302	12.61656813459598	14.874579704461173	16.983950900754117	19.93143876681519	14.341953695088769
130	chr10	111008328	111010400	25.128545268893525	3.7849704403787943	18.730952220432588	55.19784042745087	22.02948495279574	35.854884237721926
131	chr10	111011770	111015268	43.07750617524604	23.97147945573236	56.743767020722245	103.3190346462542	69.23552413735804	62.94524121733404
132	chr10	11379570	11381611	22.735350481379857	12.61656813459598	25.34187653352644	18.399280142483626	8.392184743922186	10.358077668675222
133	chr10	11384891	11389425	136.41210288827915	59.297870232601106	125.60756194878323	300.04979924665605	246.52042685271422	214.33253022104884
134	chr10	11395906	11398161	32.30812963143453	23.97147945573236	34.70735264374274	90.58107147068861	83.92184743922186	76.4904197071401
135	chr10	114723123	114724818	9.572779150054677	7.5699408807575885	18.1800418610081	52.36718194399185	31.4706927897082	39.04198505885276
136	chr10	116255931	116257414	15.55576611883885	17.66319538843437	26.443697252375415	9.907304692106568	9.44120783691246	9.561302463392513
137	chr10	117448940	117453887	67.00945405038274	37.84970440378794	123.40392051108527	123.13364403046734	185.67708745927837	123.50015681881996
138	chr10	118376373	118377818	14.359168725082014	15.139881761515177	12.67093826676322	12.737963175565586	15.7353463948541	8.764527258109803
139	chr10	118385936	118386779	43.07750617524604	85.79266331525267	124.50574122993426	16.983950900754117	44.05896990559148	15.935504105654188
140	chr10	134095647	134099131	174.70321948849787	71.91443836719709	184.55497040720343	142.94825341468047	154.2063946695702	118.7195055871237
141	chr10	14142824	14144008	29.914934843920864	1.261656813459598	7.161834672518342	28.30658483459019	12.58827711588328	15.13872890037148
142	chr10	14144615	14147853	88.54820713800576	27.756449896111157	45.17464947280801	230.69866640191006	162.59857941349236	137.84211051390872
143	chr10	14165938	14167797	31.1115322376777	20.18650901535357	14.323669345036684	16.983950900754117	11.539254022893006	11.154852873957932
144	chr10	14185299	14192865	69.40264883789641	23.97147945573236	34.70735264374274	175.5008259744592	148.96127920461882	127.4840328452335
145	chr10	142651959	142653377	14.359168725082014	8.831597694217185	17.078221142159123	11.322633933836077	19.93143876681519	7.1709768475443845
146	chr10	142667957	142669530	58.6332722940849	46.681302098005126	84.28928499194664	107.56502237144272	95.46110146211487	98.80012545505596
147	chr10	144278845	144280095	7.179584362541007	23.97147945573236	35.25826300316722	11.322633933836077	19.93143876681519	50.196837932810695
148	chr10	144283823	144285496	59.82986968784173	80.74603606141427	168.5785699838933	42.45987725188529	150.0103022976091	69.31944285959571
149	chr10	144584517	144587847	52.65028532530072	32.80307714994955	77.67836067885278	45.29053573534431	73.43161650931913	72.50654368072655
150	chr10	28885149	28886271	9.572779150054677	7.5699408807575885	28.09642833064888	36.79856028496725	29.372646603727652	11.154852873957932
151	chr10	28911569	28914685	80.17202538170793	74.43775199411628	179.04586681295856	185.40813066656577	248.61847303869476	169.7131187252171
152	chr10	28960672	28967970	100.5141810755741	102.19420189022743	132.21848626187708	87.7504129872296	125.8827711588328	70.11621806487842
153	chr10	29144069	29145818	33.50472702519137	42.896331657626334	48.48011162935493	62.27448663609842	29.372646603727652	58.961365190920496
154	chr10	31602265	31606442	69.40264883789641	73.17609518065669	181.2495082506565	108.98035161317223	107.00035548500787	63.74201642261675
155	chr10	31612327	31615217	75.38563580668058	99.67088826330824	154.8058109982811	171.25483824927065	203.510480040113	180.86797159917504
156	chr10	33891487	33894403	9.572779150054677	25.23313626919196	41.869187316261076	24.060597109401662	31.4706927897082	44.61941149583173
157	chr10	36111037	36112918	92.13799931927626	44.15798847108593	115.69117547914244	155.68621659024606	138.47104827471608	121.10983120297183
158	chr10	3799673	3800222	5.982986968784173	13.878224948055578	9.365476110216294	12.737963175565586	22.02948495279574	3.1871008211308376
159	chr10	39155705	39163907	17.948960906352518	26.494793082651558	47.929201269930445	152.85555810678704	31.4706927897082	31.074233006025665
160	chr10	39328679	39330079	69.40264883789641	55.51289979222231	127.81120338648118	118.88765630527881	70.28454723034831	88.44204778638074
161	chr10	39883174	39884751	2.393194787513669	11.354911321136383	25.89278689295093	8.491975450377058	8.392184743922186	11.95162807924064
162	chr10	39885396	39887054	51.45368793154389	25.23313626919196	116.79299619799143	55.19784042745087	45.10799299858175	46.21296190639715
163	chr10	41232495	41234068	9.572779150054677	3.7849704403787943	12.120027907338732	25.47592635113117	27.274600417747106	27.09035697961212
164	chr10	41236744	41242865	65.8128566566259	42.896331657626334	84.84019535137112	288.72716531282	145.814209925648	178.4776459833269
165	chr10	47526982	47528184	8.376181756297843	26.494793082651558	23.138235095828488	8.491975450377058	34.61776206867902	28.683907390177538
166	chr10	47883717	47887199	51.45368793154389	29.018106709570755	26.443697252375415	137.28693644776243	99.65719383407597	98.80012545505596
167	chr10	47887735	47889602	68.20605144413958	25.23313626919196	44.623739113383515	141.53292417295097	82.8728243462316	76.4904197071401
168	chr10	49088734	49089986	8.376181756297843	2.523313626919196	13.772758985612196	22.645267867672153	29.372646603727652	21.512930542633153
169	chr10	50618221	50619625	14.359168725082014	8.831597694217185	29.198249049497857	2.830658483459019	4.196092371961093	7.1709768475443845
170	chr10	51657838	51661136	220.17392045125757	174.10864025742453	268.2933450397256	260.42058047822974	316.8049740830625	254.1712904851843
171	chr10	62167241	62169016	21.53875308762302	7.5699408807575885	43.52191839453454	21.229938625942644	35.666785161669296	32.667783416591085
172	chr10	62180873	62191055	481.0321522902475	238.45313774386403	501.8793374357084	832.2135941369517	1071.052577943069	1024.6529139935642
173	chr10	62225290	62227415	4.786389575027338	17.66319538843437	22.036414376979515	29.721914076319703	27.274600417747106	34.261333827156506
174	chr10	62228710	62235864	114.87334980065611	60.55952704606071	170.23130106216675	213.71471550115595	367.15808254659567	262.1390425380114
175	chr10	62289663	62301769	357.7826207332935	215.74331510159126	314.01890487195806	849.1975450377057	1285.0532889130848	1134.6078923225782
176	chr10	62307201	62311251	55.04348011281439	40.37301803070714	68.86379492806098	72.181791328205	122.73570187986198	74.10009409129198
177	chr10	62329689	62332186	70.59924623165324	46.681302098005126	54.5401255830243	150.02489962332803	117.49058641491061	125.09370722938537
178	chr10	62353193	62354976	19.145558300109354	55.51289979222231	22.036414376979515	56.61316966918038	72.38259341632886	62.14846601205133
179	chr10	62358454	62373925	209.40454390744605	208.17337422083367	274.9042693528194	396.2921876842627	680.8159873506874	507.5458057650859
180	chr10	69090597	69091941	7.179584362541007	0.0	3.856372515971415	41.04454801015578	20.980461859805466	17.529054516219606
181	chr10	69782483	69784094	11.965973937568346	12.61656813459598	22.036414376979515	46.705864977073816	5.2451154649513665	18.325829721502316
182	chr10	70229905	70231137	47.863895750273386	11.354911321136383	39.11463551913864	69.35113284474598	38.813854440640114	32.667783416591085
183	chr10	70569783	70572429	13.16257133132518	13.878224948055578	15.42549006388566	11.322633933836077	16.784369487844373	20.716155337350443
184	chr10	71211994	71213107	11.965973937568346	32.80307714994955	44.623739113383515	63.68981587782793	58.745293207455305	85.2549469652499
185	chr10	71468756	71470412	27.521740056407197	16.401538574974776	27.545517971224392	50.95185270226234	25.17655423176656	27.09035697961212
186	chr10	72389290	72390374	17.948960906352518	7.5699408807575885	35.25826300316722	15.568621659024606	11.539254022893006	18.325829721502316
187	chr10	74099476	74101037	20.34215569386619	11.354911321136383	18.1800418610081	9.907304692106568	25.17655423176656	20.716155337350443
188	chr10	76109152	76110899	26.32514266265036	29.018106709570755	21.485504017555026	33.96790180150823	23.078508045786013	11.95162807924064
189	chr10	76129776	76131290	32.30812963143453	17.66319538843437	36.3600837220162	21.229938625942644	13.637300208873553	11.95162807924064
190	chr10	76165052	76167298	35.897921812705036	75.69940880757588	26.443697252375415	2.830658483459019	5.2451154649513665	6.374201642261675
191	chr10	78937038	78938718	37.094519206461875	17.66319538843437	58.396498098995714	41.04454801015578	30.421669696717927	23.90325615848128
192	chr10	80034775	80035885	5.982986968784173	20.18650901535357	9.91638646964078	36.79856028496725	26.225577324756834	27.09035697961212
193	chr10	81349732	81352091	43.07750617524604	88.31597694217186	71.61834672518341	93.41172995414763	83.92184743922186	85.2549469652499
194	chr10	81952500	81955909	151.967869007118	95.88591782292944	100.26568541525678	237.77531261055762	254.91261159663642	201.58412693652548
195	chr10	86316493	86318163	39.48771399397554	10.093254507676784	24.790966174101953	111.81101009663125	54.54920083549421	94.81624942864242
196	chr10	86330192	86333350	94.53119410678994	37.84970440378794	56.743767020722245	138.70226568949195	104.90230929902734	175.29054516219605
197	chr10	88942344	88944114	13.16257133132518	12.61656813459598	14.874579704461173	39.62921876842627	30.421669696717927	28.683907390177538
198	chr10	92194297	92195796	27.521740056407197	30.279763523030354	42.97100803511005	73.5971205699345	43.00994681260121	43.02586108526631
199	chr10	93478688	93480456	14.359168725082014	25.23313626919196	24.240055814677465	32.55257255977872	33.568738975688746	29.480682595460248
200	chr10	94976326	94977213	22.735350481379857	22.709822642272766	10.467296829065269	18.399280142483626	18.88241567382492	27.09035697961212
201	chr10	96756832	96759901	15.55576611883885	17.66319538843437	39.66554587856312	69.35113284474598	44.05896990559148	49.40006272752798
202	chr10	98956609	98957855	27.521740056407197	32.80307714994955	27.545517971224392	41.04454801015578	34.61776206867902	33.46455862187379
203	chr10	98968738	98975350	199.83176475739137	344.43231007447025	227.5259784423135	209.4687277759674	327.29520501296525	200.78735173124278
204	chr11	102905164	102906319	15.55576611883885	11.354911321136383	22.036414376979515	14.153292417295095	15.7353463948541	7.967752052827094
205	chr11	104605127	104606222	3.5897921812705036	11.354911321136383	40.7673665974121	2.830658483459019	13.637300208873553	9.561302463392513
206	chr11	104607922	104609966	34.701324418948204	35.32639077686874	88.14565750791806	150.02489962332803	119.58863260089116	151.38728900371478
207	chr11	106085383	106087276	68.20605144413958	39.11136121724754	66.10924313093854	152.85555810678704	227.63801117888931	171.30666913578253
208	chr11	106093424	106094107	32.30812963143453	3.7849704403787943	23.138235095828488	21.229938625942644	19.93143876681519	10.358077668675222
209	chr11	106096151	106098991	35.897921812705036	12.61656813459598	65.00742241208957	14.153292417295095	50.35310846353312	18.325829721502316
210	chr11	106168823	106176061	20.34215569386619	1.261656813459598	19.281862579857076	108.98035161317223	110.14742476397869	88.44204778638074
211	chr11	109870740	109871790	3.5897921812705036	10.093254507676784	11.018207188489757	36.79856028496725	23.078508045786013	39.83876026413547
212	chr11	110200745	110202616	5.982986968784173	3.7849704403787943	11.569117547914244	29.721914076319703	26.225577324756834	27.887132184894828
213	chr11	12200814	12203302	120.85633676944029	119.85739727866181	228.62779916116247	140.11759493122145	168.892717971434	142.62276174560498
214	chr11	13199153	13199981	10.76937654381151	13.878224948055578	29.198249049497857	1.4153292417295096	14.686323301863826	4.780651231696257
215	chr11	13203922	13205149	57.43667490032806	35.32639077686874	76.57653996000381	53.78251118572136	55.59822392848449	47.009737111679854
216	chr11	13206614	13215090	184.27599863855252	103.45585870368704	164.17128710849738	196.73076460040184	291.628419851296	187.24217324143672
217	chr11	132819133	132824294	83.76181756297842	70.65278155373748	65.00742241208957	39.62921876842627	84.97087053221213	54.18071395922424
218	chr11	13380487	13382092	20.34215569386619	6.30828406729799	14.874579704461173	22.645267867672153	92.31403218314405	35.854884237721926
219	chr11	17380350	17381878	4.786389575027338	7.5699408807575885	8.263655391367317	39.62921876842627	58.745293207455305	55.774264369789655
220	chr11	17996954	18000186	198.63516736363454	196.8184628996973	245.7060203033216	159.93220431543457	318.90302026904305	217.51963104217967
221	chr11	18362920	18363774	21.53875308762302	20.18650901535357	37.461904440865176	41.04454801015578	47.2060391845623	32.667783416591085
222	chr11	22700689	22702313	41.88090878148921	25.23313626919196	85.39110571079561	59.443828152639405	65.03943176539694	39.04198505885276
223	chr11	23666143	23666516	14.359168725082014	8.831597694217185	19.83277293928156	5.661316966918038	5.2451154649513665	3.983876026413547
