Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50kb	associated_gene-4DGenome	Cell_Tissue	Detection_method	PMID	closest_gene	distance
27	1	144649802	144651470	144650451	N	NA	Cdo1,LOC144377429	NA	NA	NA	NA	LOC144377429	43590
28	1	144683305	144685367	144684196	N	NA	NA	NA	NA	NA	NA	LOC144377429	77093
29	1	144692623	144693988	144693332	N	NA	NA	NA	NA	NA	NA	LOC144377429	86411
30	1	144993554	144996093	144994789	N	NA	NA	NA	NA	NA	NA	Fem1c	106983
31	1	144997339	144998736	144998055	N	NA	NA	NA	NA	NA	NA	Fem1c	110768
32	1	145066563	145067887	145067209	N	NA	NA	NA	NA	NA	NA	Pggt1b	73639
33	1	145490667	145493998	145491626,145493316	N,N	NA;NA	LOC144366454	NA	NA	NA	NA	LOC144366454	32620
34	1	145498336	145499813	145498884	N	NA	LOC144366454	NA	NA	NA	NA	LOC144366454	26805
35	1	14552499	14595407	14553675,14580844,14583000,14590653	N,N,N,N	NA;NA;NA;NA	Ablim1,Fhip2a	NA	NA	NA	NA	Fhip2a	44831
36	1	151659026	151661219	151660213	N	NA	LOC144377745,Thoc3	NA	NA	NA	NA	LOC144377745	2621
37	1	151666294	151668408	151667015	N	NA	LOC144377745,Thoc3	NA	NA	NA	NA	LOC144377745	9889
38	1	151671795	151675902	151672941,151674429	N,N	NA;NA	LOC144377745,Thoc3	NA	NA	NA	NA	LOC144377745	15390
39	1	152518098	152519383	152519053	N	NA	NA	NA	NA	NA	NA	Znf354b	176652
40	1	15577031	15581936	15579152,15581194	N,N	NA;NA	Habp2,LOC144377168	NA	NA	NA	NA	Habp2	7158
41	1	169299838	169301590	169300315	N	NA	NA	NA	NA	NA	NA	Clint1	90700
42	1	171179839	171181255	171180495	N	NA	Pwwp2a	NA	NA	NA	NA	Pwwp2a	4917
43	1	178550263	178551276	178550526	N	NA	Pank3	NA	NA	NA	NA	Pank3	7727
44	1	18242600	18243859	18242934	N	NA	NA	NA	NA	NA	NA	Dusp5	53025
45	1	18247350	18249190	18248058	N	NA	NA	NA	NA	NA	NA	Dusp5	57775
46	1	182641266	182642463	182641957	N	NA	Cpeb4,LOC120885809	NA	NA	NA	NA	Cpeb4	13372
47	1	182648675	182650088	182649292	N	NA	Cpeb4,LOC120885809	NA	NA	NA	NA	Cpeb4	5747
48	1	182651426	182652667	182651892	N	NA	Cpeb4,LOC120885809	NA	NA	NA	NA	Cpeb4	3168
49	1	18268900	18270629	18269578	N	NA	NA	NA	NA	NA	NA	Dusp5	79325
50	1	189757417	189759176	189758472	N	NA	LOC101964166	NA	NA	NA	NA	LOC101964166	28349
51	1	201105641	201146577	201146099	N	NA	NA	NA	NA	NA	NA	LOC144364881	5527857
52	1	204107594	204109817	204108548	N	NA	NA	NA	NA	NA	NA	Gtf2h2c	5036484
53	1	205986953	205988114	205987542	N	NA	NA	NA	NA	NA	NA	Gtf2h2c	3158187
54	1	206558541	206602099	206600826	N	NA	NA	NA	NA	NA	NA	Gtf2h2c	2544202
55	1	209852421	209854689	209852892	N	NA	NA	NA	NA	NA	NA	Slc30a5	347739
56	1	209861623	209867257	209862491	N	NA	NA	NA	NA	NA	NA	Slc30a5	356941
57	1	210207422	210209905	210208832	N	NA	NA	NA	NA	NA	NA	Pik3r1	121818
58	1	210349697	210350865	210350330	N	NA	Pik3r1	NA	NA	NA	NA	Pik3r1	17974
59	1	210354827	210357259	210356181	N	NA	Pik3r1	NA	NA	NA	NA	Pik3r1	23104
60	1	210384854	210387269	210385911,210387237	N,N	NA;NA	NA	NA	NA	NA	NA	Pik3r1	53131
61	1	210409154	210410818	210409815	N	NA	NA	NA	NA	NA	NA	Pik3r1	77431
62	1	210411358	210412801	210412113	N	NA	NA	NA	NA	NA	NA	Pik3r1	79635
63	1	210428581	210429759	210428892	N	NA	NA	NA	NA	NA	NA	Pik3r1	96858
64	1	210756658	210760938	210758027	N	NA	NA	NA	NA	NA	NA	Pik3r1	424935
65	1	211127488	211128923	211127930	N	NA	NA	NA	NA	NA	NA	Mast4	622082
66	1	211138942	211141375	211139432	N	NA	NA	NA	NA	NA	NA	Mast4	609630
67	1	211838837	211839915	211839416	N	NA	NA	NA	NA	NA	NA	Mast4	87832
68	1	212355138	212356841	212355749	N	NA	Erbin	NA	NA	NA	NA	Erbin	2894
69	1	212363870	212365357	212364431	N	NA	Erbin	NA	NA	NA	NA	Erbin	11626
70	1	212389868	212422281	212390451	N	NA	Erbin	NA	NA	NA	NA	Erbin	37624
71	1	218746843	218748736	218747481	N	NA	Plk2	NA	NA	NA	NA	Plk2	30610
72	1	220492287	220493431	220492866	N	NA	NA	NA	NA	NA	NA	Map3k1	300880
73	1	224151876	224186543	224185043	N	NA	NA	NA	NA	NA	NA	Itga1,Pelo	535241
74	1	23113872	23115405	23114717	N	NA	NA	NA	NA	NA	NA	Gsto1	206400
75	1	249229823	249233612	249231999	N	NA	LOC120885840,Selenop	NA	NA	NA	NA	LOC120885840	2485
76	1	249235060	249242678	249236264,249239585	N,N	NA;NA	LOC120885840,Selenop	NA	NA	NA	NA	LOC120885840	7722
77	1	249245229	249248738	249246970	N	NA	LOC120885840	NA	NA	NA	NA	LOC120885840	17891
78	1	249250788	249253978	249252043	N	NA	LOC120885840	NA	NA	NA	NA	LOC120885840	23450
79	1	250728616	250730369	250729572	N	NA	NA	NA	NA	NA	NA	Ankh	135012
80	1	250734374	250736574	250735874	N	NA	NA	NA	NA	NA	NA	Ankh	128807
81	1	257530721	257532954	257530956,257532545	N,N	NA;NA	NA	NA	NA	NA	NA	Tent4a	392026
82	1	26730470	26731737	26730941	N	NA	LOC101965270,LOC101965950	NA	NA	NA	NA	LOC101965270	5725
83	1	29298162	29299847	29299341	N	NA	Frat1,Frat2,LOC120885749	NA	NA	NA	NA	Frat1	12522
84	1	30480948	30481801	30481223	N	NA	NA	NA	NA	NA	NA	Ccnj	104303
85	1	31099493	31100975	31100090	N	NA	LOC101976375,LOC101976849	NA	NA	NA	NA	LOC101976375	3320
86	1	31600251	31603329	31601560	N	NA	LOC101971054,LOC144366915	NA	NA	NA	NA	LOC101971054	7598
87	1	33080917	33082298	33080985	N	NA	NA	NA	NA	NA	NA	Cyp26a1	78281
88	1	3483085	3487233	3484949,3485784	N,N	NA;NA	NA	NA	NA	NA	NA	Mgmt	656156
89	1	3521822	3523913	3522419	N	NA	NA	NA	NA	NA	NA	Mgmt	694893
90	1	35912235	35913850	35913068	N	NA	Pank1	NA	NA	NA	NA	Pank1	6654
91	1	36432336	36433932	36432919	N	NA	NA	NA	NA	NA	NA	Ch25h	101464
92	1	43970995	43972890	43972194	N	NA	LOC144375240,LOC144375241	NA	NA	NA	NA	LOC144375240	6806
93	1	44043516	44047158	44044411,44046180	N,N	NA;NA	NA	NA	NA	NA	NA	LOC144375240	79327
94	1	49585082	49586468	49585712	N	NA	Mcu	NA	NA	NA	NA	Mcu	10197
95	1	50829324	50830568	50829927	N	NA	Unc5b	NA	NA	NA	NA	Unc5b	31414
96	1	50855125	50856840	50856094	N	NA	NA	NA	NA	NA	NA	Unc5b	57215
97	1	51047005	51047742	51047252	N	NA	Pcbd1	NA	NA	NA	NA	Pcbd1	23323
98	1	69290972	69295888	69292864	N	NA	NA	NA	NA	NA	NA	Minpp1	73250
99	1	6961829	6963365	6962593	N	NA	NA	NA	NA	NA	NA	Oat	52106
100	1	71157011	71163413	71162150	N	NA	NA	NA	NA	NA	NA	Fas	405880
101	1	71668623	71671646	71670933	N	NA	NA	NA	NA	NA	NA	LOC144366972	634891
102	1	74939959	74941957	74940811	N	NA	NA	NA	NA	NA	NA	Mapk8	504889
103	1	76168403	76169605	76168884	N	NA	NA	NA	NA	NA	NA	Cxcl12	106894
104	1	76398004	76399842	76399174	N	NA	NA	NA	NA	NA	NA	Cxcl12	121505
105	1	76431475	76433656	76432343	N	NA	NA	NA	NA	NA	NA	Cxcl12	154976
106	1	76440627	76442153	76441712	N	NA	NA	NA	NA	NA	NA	Cxcl12	164128
107	1	76548656	76550446	76549721	N	NA	NA	NA	NA	NA	NA	Cxcl12	272157
108	1	76555571	76556725	76556006	N	NA	NA	NA	NA	NA	NA	Cxcl12	279072
109	1	77238113	77239019	77238718	N	NA	Hnrnpf,LOC120885903,LOC144376183	NA	NA	NA	NA	Hnrnpf	7395
110	1	78075272	78076906	78075584	N	NA	NA	NA	NA	NA	NA	Znf33b	58187
111	1	78563544	78565091	78563882	N	NA	NA	NA	NA	NA	NA	LOC110599023	331348
112	1	8289027	8290285	8289630	N	NA	NA	NA	NA	NA	NA	Htra1	82377
113	1	83836878	83837680	83837242	N	NA	Hmgcr	NA	NA	NA	NA	Hmgcr	45496
114	1	84722490	84723859	84723353	N	NA	NA	NA	NA	NA	NA	LOC144376303	319314
115	1	84784496	84786788	84785574	N	NA	NA	NA	NA	NA	NA	LOC144376303	381320
116	1	84961973	84963026	84962340	N	NA	NA	NA	NA	NA	NA	Utp15	448260
117	1	87864	89503	89001	N	NA	NA	NA	NA	NA	NA	Cyp2e1	57712
118	1	91197605	91201323	91198639,91200728	N,N	NA;NA	Acot12	NA	NA	NA	NA	Acot12	2818
119	1	91650944	91651944	91651278	N	NA	NA	NA	NA	NA	NA	Atg10	103596
120	1	97364	99623	97918	N	NA	Cyp2e1	NA	NA	NA	NA	Cyp2e1	47592
121	1	98436315	98437422	98436641	N	NA	NA	NA	NA	NA	NA	LOC120885806	258040
122	1	99746050	99747777	99746691	N	NA	NA	NA	NA	NA	NA	Arrdc3	79575
123	10	103701713	103703715	103702354	N	NA	NA	NA	NA	NA	NA	Fam20c	103961
124	10	104723854	104724954	104724469	N	NA	LOC144367419,Tmem184a	NA	NA	NA	NA	LOC144367419	39897
125	10	107051303	107052613	107051801	N	NA	Wipi2	NA	NA	NA	NA	Wipi2	33659
126	10	107285470	107288541	107286916	N	NA	Foxk1	NA	NA	NA	NA	Foxk1	28540
127	10	107342319	107344211	107343384	N	NA	NA	NA	NA	NA	NA	Foxk1	85389
128	10	109734690	109756839	109736127,109738711	N,N	NA;NA	Baiap2l1	NA	NA	NA	NA	Baiap2l1	8844
129	10	111000304	111001702	111001261	N	NA	LOC101975676	NA	NA	NA	NA	LOC101975676	46475
130	10	111008328	111010400	111009291	N	NA	LOC101975676	NA	NA	NA	NA	LOC101975676	37777
131	10	111011770	111015268	111012435,111014136	N,N	NA;NA	LOC101975676	NA	NA	NA	NA	LOC101975676	32909
132	10	11379570	11381611	11380591	N	NA	NA	NA	NA	NA	NA	Ralgps2	80903
133	10	11384891	11389425	11386289,11388744	N,N	NA;NA	NA	NA	NA	NA	NA	Ralgps2	73089
134	10	11395906	11398161	11397262	N	NA	NA	NA	NA	NA	NA	Ralgps2	64353
135	10	114723123	114724818	114723998	N	NA	LOC144364791	NA	NA	NA	NA	LOC144364791	8535
136	10	116255931	116257414	116256642	N	NA	LOC106144977	NA	NA	NA	NA	LOC106144977	30446
137	10	117448940	117453887	117453196	N	NA	Hip1,Rhbdd2	NA	NA	NA	NA	Rhbdd2	21793
138	10	118376373	118377818	118377189	N	NA	Clip2	NA	NA	NA	NA	Clip2	12782
139	10	118385936	118386779	118386523	N	NA	Clip2	NA	NA	NA	NA	Clip2	3821
140	10	134095647	134099131	134097182	N	NA	Mrtfb	NA	NA	NA	NA	Mrtfb	38954
141	10	14142824	14144008	14143039	N	NA	NA	NA	NA	NA	NA	Glul	204344
142	10	14144615	14147853	14146626	N	NA	NA	NA	NA	NA	NA	Glul	200499
143	10	14165938	14167797	14167137	N	NA	NA	NA	NA	NA	NA	Glul	180555
144	10	14185299	14192865	14186638	N	NA	NA	NA	NA	NA	NA	Glul	155487
145	10	142651959	142653377	142652673	N	NA	Hapstr1	NA	NA	NA	NA	Hapstr1	19620
146	10	142667957	142669530	142668833	N	NA	Hapstr1	NA	NA	NA	NA	Hapstr1	3467
147	10	144278845	144280095	144279524	N	NA	Litaf	NA	NA	NA	NA	Litaf	3661
148	10	144283823	144285496	144284926	N	NA	Litaf	NA	NA	NA	NA	Litaf	8639
149	10	144584517	144587847	144586049	N	NA	NA	NA	NA	NA	NA	Gspt1	80057
150	10	28885149	28886271	28885713	N	NA	NA	NA	NA	NA	NA	Nr5a2	154857
151	10	28911569	28914685	28913363	N	NA	NA	NA	NA	NA	NA	Znf281	142812
152	10	28960672	28967970	28963770,28967033	N,N	NA;NA	NA	NA	NA	NA	NA	Znf281	89527
153	10	29144069	29145818	29145279	N	NA	NA	NA	NA	NA	NA	Znf281	86572
154	10	31602265	31606442	31603234,31605534	N,N	NA;NA	Btg2,LOC144367171	NA	NA	NA	NA	LOC144367171	6779
155	10	31612327	31615217	31614007	N	NA	Btg2,LOC144367171	NA	NA	NA	NA	Btg2	12374
156	10	33891487	33894403	33893581	N	NA	Cdk18	NA	NA	NA	NA	Cdk18	9103
157	10	36111037	36112918	36111863	N	NA	Plxna2	NA	NA	NA	NA	Plxna2	6573
158	10	3799673	3800222	3799872	N	NA	NA	NA	NA	NA	NA	LOC144367099	179071
159	10	39155705	39163907	39156104	N	NA	NA	NA	NA	NA	NA	Slc30a1	127907
160	10	39328679	39330079	39329443	N	NA	Lpgat1	NA	NA	NA	NA	Lpgat1	25586
161	10	39883174	39884751	39883604	N	NA	Atf3,LOC120887290	NA	NA	NA	NA	Atf3	23358
162	10	39885396	39887054	39886137	N	NA	Atf3,LOC120887290	NA	NA	NA	NA	Atf3	21055
163	10	41232495	41234068	41233301	N	NA	NA	NA	NA	NA	NA	LOC144367219	65657
164	10	41236744	41242865	41237921,41242149	N,N	NA;NA	NA	NA	NA	NA	NA	LOC144367219	56860
165	10	47526982	47528184	47527613	N	NA	NA	NA	NA	NA	NA	Hlx	315637
166	10	47883717	47887199	47884879,47886351	N,N	NA;NA	NA	NA	NA	NA	NA	Dusp10	68732
167	10	47887735	47889602	47889201	N	NA	NA	NA	NA	NA	NA	Dusp10	66329
168	10	49088734	49089986	49089455	N	NA	NA	NA	NA	NA	NA	Tlr5	87773
169	10	50618221	50619625	50618971	N	NA	NA	NA	NA	NA	NA	Cnih3	241888
170	10	51657838	51661136	51659602	N	NA	NA	NA	NA	NA	NA	H3-3a	56147
171	10	62167241	62169016	62168145	N	NA	NA	NA	NA	NA	NA	LOC144367297	108396
172	10	62180873	62191055	62181917,62186533,62188540	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	LOC144367297	122028
173	10	62225290	62227415	62226142	N	NA	NA	NA	NA	NA	NA	LOC144367297	166445
174	10	62228710	62235864	62232196	N	NA	NA	NA	NA	NA	NA	LOC144367297	169865
175	10	62289663	62301769	62291919,62296654,62300183	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	Tomm20	106369
176	10	62307201	62311251	62310267	N	NA	NA	NA	NA	NA	NA	Tomm20	96887
177	10	62329689	62332186	62330782	N	NA	NA	NA	NA	NA	NA	Tomm20	75952
178	10	62353193	62354976	62354155	N	NA	NA	NA	NA	NA	NA	Tomm20	53162
179	10	62358454	62373925	62367409,62369964,62372845	N,N,N	NA;NA;NA	Tomm20	NA	NA	NA	NA	Tomm20	34213
180	10	69090597	69091941	69091283	N	NA	NA	NA	NA	NA	NA	Klf6	178042
181	10	69782483	69784094	69783076	N	NA	NA	NA	NA	NA	NA	LOC144367032	382468
182	10	70229905	70231137	70230335	N	NA	Akr1e2	NA	NA	NA	NA	Akr1e2	16869
183	10	70569783	70572429	70571650	N	NA	LOC101978171	NA	NA	NA	NA	LOC101978171	21094
184	10	71211994	71213107	71212464	N	NA	Rbm17	NA	NA	NA	NA	Rbm17	25773
185	10	71468756	71470412	71469502	N	NA	NA	NA	NA	NA	NA	Pfkfb3	129584
186	10	72389290	72390374	72389938	N	NA	Sfmbt2	NA	NA	NA	NA	Sfmbt2	10420
187	10	74099476	74101037	74099808	N	NA	NA	NA	NA	NA	NA	Taf3	1379545
188	10	76109152	76110899	76109945	N	NA	Usp6nl	NA	NA	NA	NA	Usp6nl	26112
189	10	76129776	76131290	76130844	N	NA	Echdc3,Usp6nl	NA	NA	NA	NA	Usp6nl	46736
190	10	76165052	76167298	76166273	N	NA	Echdc3	NA	NA	NA	NA	Echdc3	13383
191	10	78937038	78938718	78937736	N	NA	NA	NA	NA	NA	NA	Thnsl1	55467
192	10	80034775	80035885	80035480	N	NA	NA	NA	NA	NA	NA	Otud1	299966
193	10	81349732	81352091	81351675	N	NA	Commd3	NA	NA	NA	NA	Commd3	49456
194	10	81952500	81955909	81953509	N	NA	Mllt10,Skida1	NA	NA	NA	NA	Skida1	4787
195	10	86316493	86318163	86317459	N	NA	Pter	NA	NA	NA	NA	Pter	15528
196	10	86330192	86333350	86331659,86333032	N,N	NA;NA	Pter	NA	NA	NA	NA	Pter	29227
197	10	88942344	88944114	88943193	N	NA	LOC144367377	NA	NA	NA	NA	LOC144367377	40566
198	10	92194297	92195796	92194912	N	NA	Kif5b	NA	NA	NA	NA	Kif5b	4389
199	10	93478688	93480456	93479780	N	NA	NA	NA	NA	NA	NA	Znf438	224510
200	10	94976326	94977213	94976863	N	NA	Bambi	NA	NA	NA	NA	Bambi	10072
201	10	96756832	96759901	96757399,96759236	N,N	NA;NA	NA	NA	NA	NA	NA	Fam107b	91297
202	10	98956609	98957855	98957302	N	NA	NA	NA	NA	NA	NA	Optn	677743
203	10	98968738	98975350	98970524,98975006	N,N	NA;NA	NA	NA	NA	NA	NA	Optn	689872
204	11	102905164	102906319	102905798	N	NA	Gstm4,LOC101959378,LOC101959659,LOC101960145,LOC101975766,LOC144368232	NA	NA	NA	NA	LOC101959659	3495
205	11	104605127	104606222	104605676	N	NA	NA	NA	NA	NA	NA	LOC110599414	74477
206	11	104607922	104609966	104609073	N	NA	NA	NA	NA	NA	NA	LOC110599414	70733
207	11	106085383	106087276	106085782	N	NA	NA	NA	NA	NA	NA	LOC144368264	50972
208	11	106093424	106094107	106093823	N	NA	LOC144368264	NA	NA	NA	NA	LOC144368264	44141
209	11	106096151	106098991	106097869	N	NA	LOC144368264	NA	NA	NA	NA	LOC144368264	39257
210	11	106168823	106176061	106169482	N	NA	LOC144368264	NA	NA	NA	NA	LOC144368264	30575
211	11	109870740	109871790	109871438	N	NA	Man1a2	NA	NA	NA	NA	Man1a2	13672
212	11	110200745	110202616	110201745	N	NA	NA	NA	NA	NA	NA	LOC144368287	104900
213	11	12200814	12203302	12202119	N	NA	Iffo2,LOC144367912	NA	NA	NA	NA	LOC144367912	32203
214	11	13199153	13199981	13199347	N	NA	NA	NA	NA	NA	NA	Camk2n1	215885
215	11	13203922	13205149	13204673	N	NA	NA	NA	NA	NA	NA	Camk2n1	210717
216	11	13206614	13215090	13214506	N	NA	NA	NA	NA	NA	NA	Camk2n1	200776
217	11	132819133	132824294	132819949	N	NA	Bcl9,LOC144368549	NA	NA	NA	NA	LOC144368549	9939
218	11	13380487	13382092	13381335	N	NA	Camk2n1	NA	NA	NA	NA	Camk2n1	33774
219	11	17380350	17381878	17381049	N	NA	Mtfr1l,Paqr7,Stmn1	NA	NA	NA	NA	Paqr7	3921
220	11	17996954	18000186	17997823,17999354	N,N	NA;NA	NA	NA	NA	NA	NA	Rps6ka1	65626
221	11	18362920	18363774	18363353	N	NA	NA	NA	NA	NA	NA	Kdf1	80156
222	11	22700689	22702313	22701647	N	NA	Ak2,LOC120890702,LOC144367988,LOC144367989	NA	NA	NA	NA	Ak2	3809
223	11	23666143	23666516	23666218	N	NA	Csmd2	NA	NA	NA	NA	Csmd2	12633
224	11	2855385	2856782	2856174	N	NA	NA	NA	NA	NA	NA	Rpl22	539643
225	11	2878262	2880747	2879656	N	NA	NA	NA	NA	NA	NA	Rpl22	515678
226	11	2884558	2886593	2885331	N	NA	NA	NA	NA	NA	NA	Rpl22	509832
227	11	31641289	31642966	31642167	N	NA	Hyi,Ptprf	NA	NA	NA	NA	Ptprf	13360
228	11	39559995	39562904	39561760	N	NA	Coa7,Zyg11b	NA	NA	NA	NA	Coa7	3870
229	11	39565783	39567540	39566587	N	NA	Coa7,Zyg11b	NA	NA	NA	NA	Coa7	9658
230	11	41433292	41435293	41434466	N	NA	Dhcr24	NA	NA	NA	NA	Dhcr24	13931
231	11	42574674	42576858	42576227	N	NA	NA	NA	NA	NA	NA	Plpp3	284050
232	11	42683581	42685457	42684810	N	NA	NA	NA	NA	NA	NA	Plpp3	175451
233	11	42708499	42717231	42711182	N	NA	NA	NA	NA	NA	NA	Plpp3	143677
234	11	42746738	42751902	42750656	N	NA	NA	NA	NA	NA	NA	Plpp3	109006
235	11	42752846	42756016	42753756,42754923	N,N	NA;NA	NA	NA	NA	NA	NA	Plpp3	104892
236	11	44857684	44859935	44859338	N	NA	Jun,LOC120890779	NA	NA	NA	NA	LOC120890779	25755
237	11	45199622	45200846	45200386	N	NA	NA	NA	NA	NA	NA	Fggy	73499
238	11	45203676	45204727	45204421	N	NA	NA	NA	NA	NA	NA	Fggy	69618
239	11	4793050	4810418	4794598,4796583,4809409	N,N,N	NA;NA;NA	Errfi1,LOC144367845	NA	NA	NA	NA	Errfi1	3742
240	11	51349978	51351237	51350518	N	NA	NA	NA	NA	NA	NA	Lepr	196613
241	11	52947586	52949390	52948257	N	NA	NA	NA	NA	NA	NA	Serbp1	80391
242	11	52971632	52975009	52973166	N	NA	NA	NA	NA	NA	NA	Serbp1	104437
243	11	52999537	53003810	52999985,53002752	N,N	NA;NA	NA	NA	NA	NA	NA	Gadd45a	75831
244	11	68792735	68793886	68793792	N	NA	Ccn1	NA	NA	NA	NA	Ccn1	23509
245	11	70600286	70602226	70601371	N	NA	NA	NA	NA	NA	NA	Lmo4	96550
246	11	70682046	70684512	70683297	N	NA	NA	NA	NA	NA	NA	Lmo4	178310
247	11	73286639	73288358	73287914	N	NA	Lrrc8d	NA	NA	NA	NA	Lrrc8d	35881
248	11	77491612	77493076	77492468	N	NA	Abcd3	NA	NA	NA	NA	Abcd3	42029
249	11	77497366	77499155	77498028	N	NA	Abcd3	NA	NA	NA	NA	Abcd3	35950
250	11	77502186	77504737	77503360	N	NA	Abcd3	NA	NA	NA	NA	Abcd3	30368
251	11	77981921	77983392	77982752	N	NA	Cnn3	NA	NA	NA	NA	Cnn3	10186
252	11	96005874	96033774	96007351,96010543	N,N	NA;NA	NA	NA	NA	NA	NA	LOC144368614	138964
253	12	1043881	1046080	1044838	N	NA	LOC144368971	NA	NA	NA	NA	LOC144368971	11354
254	12	105631148	105638368	105637636	N	NA	Apob,Tdrd15	NA	NA	NA	NA	Apob	2339
255	12	106139487	106142965	106142090	N	NA	Rhob	NA	NA	NA	NA	Rhob	2774
256	12	106815340	106826957	106815935	N	NA	NA	NA	NA	NA	NA	LOC144369445	103215
257	12	106832798	106836255	106833375,106834889	N,N	NA;NA	NA	NA	NA	NA	NA	LOC144369445	93917
258	12	106844136	106846046	106844594	N	NA	NA	NA	NA	NA	NA	LOC144369445	84126
259	12	106868268	106871552	106869731	N	NA	NA	NA	NA	NA	NA	LOC144369445	58620
260	12	106872276	106873786	106873140	N	NA	NA	NA	NA	NA	NA	LOC144369445	56386
261	12	110934460	110935680	110934780	N	NA	NA	NA	NA	NA	NA	Nbas	862030
262	12	113014214	113019949	113015340,113017572	N,N	NA;NA	Lpin1	NA	NA	NA	NA	Lpin1	27025
263	12	113664846	113667091	113665416	N	NA	Pdia6	NA	NA	NA	NA	Pdia6	9510
264	12	115554913	115566041	115561502,115565163	N,N	NA;NA	LOC120885019	NA	NA	NA	NA	LOC120885019	26092
265	12	115575536	115577288	115575975	N	NA	LOC120885019	NA	NA	NA	NA	LOC120885019	46715
266	12	115695476	115697550	115696390	N	NA	NA	NA	NA	NA	NA	LOC120885019	166655
267	12	117057951	117072107	117058942,117060280,117069135	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	Cmpk2	412546
268	12	117695370	117696894	117695974	N	NA	NA	NA	NA	NA	NA	Cmpk2	1049965
269	12	119793062	119794260	119793657	N	NA	LOC144369485,Tmem18	NA	NA	NA	NA	Tmem18	39554
270	12	119815309	119817320	119816478	N	NA	NA	NA	NA	NA	NA	Tmem18	61801
271	12	119835587	119837546	119836899	N	NA	NA	NA	NA	NA	NA	Tmem18	82079
272	12	119841723	119844789	119843579	N	NA	NA	NA	NA	NA	NA	Tmem18	88215
273	12	12459293	12461644	12460373	N	NA	NA	NA	NA	NA	NA	LOC144369031	233973
274	12	1287255	1291417	1290170	N	NA	Fabp1,Thnsl2	NA	NA	NA	NA	Fabp1	13634
275	12	1674622	1676991	1675879	N	NA	Kdm3a	NA	NA	NA	NA	Kdm3a	11206
276	12	1976177	1988902	1978171,1986067,1988078	N,N,N	NA;NA;NA	St3gal5	NA	NA	NA	NA	St3gal5	35516
277	12	2124122	2128368	2126292,2128172	N,N	NA;NA	Atoh8	NA	NA	NA	NA	Atoh8	6916
278	12	24667391	24668788	24668370	N	NA	NA	NA	NA	NA	NA	LOC144369121	291407
279	12	36292878	36300265	36294133	N	NA	LOC101958538	NA	NA	NA	NA	LOC101958538	28689
280	12	41369598	41371261	41370496	N	NA	NA	NA	NA	NA	NA	Nck2	136682
