Enhancer_ID	chr	start	end	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
433	chr6	13957190	13958105	24.113536763983706	-5.37131370822008	0.9565603041672738	-5.6152379361968565	1.9629194680709494e-08	1.4710614864163897e-07
23	chr1	15577427	15581936	118.84393794068605	-3.6538462541367376	0.6516560382900392	-5.607016645966355	2.0584387051382863e-08	1.525115949716094e-07
639	chrX	12860704	12864401	31.053265772083677	-6.694228215652094	1.1945032946775842	-5.604194015604599	2.0922624521812143e-08	1.5327185492394285e-07
336	chr4	103319068	103321186	47.22084141043939	-3.783259595222481	0.6753092097648521	-5.602262697616461	2.115715788827432e-08	1.5327185492394285e-07
192	chr13	4287085	4290547	110.54175778318704	-2.7372263770502365	0.4907784974447519	-5.577315206965383	2.4425903734979374e-08	1.750075740132588e-07
355	chr4	30249419	30252824	117.9282360909793	-2.9844456425872763	0.5360379262354443	-5.5676016500302925	2.582694176553675e-08	1.8303441338184741e-07
135	chr11	39565977	39567540	46.07427380057649	-3.143205275401975	0.5650412256800295	-5.562789284302423	2.6549640111590477e-08	1.8542245950021417e-07
279	chr2	90993496	90995206	24.281800596592984	-4.668824991008734	0.8394765707717354	-5.561590583423498	2.6732685878865234e-08	1.8542245950021417e-07
446	chr6	188942408	188943527	33.98041762069978	-3.867948120536372	0.6970150730655995	-5.549303408209568	2.868100584330022e-08	1.968422716824394e-07
128	chr11	15692793	15694250	29.218666321856002	-3.8154335901600605	0.6896043009037954	-5.532786824501461	3.151824445569885e-08	2.1406141026162138e-07
380	chr5	136760994	136763214	27.649330161952445	-5.925232030070371	1.074067744879587	-5.5166278461649965	3.455661277336515e-08	2.3227743843540284e-07
95	chr10	39328679	39330079	54.73225665059601	-3.277602025631379	0.5950168193492799	-5.5084191220272025	3.6207052314004297e-08	2.408877358033755e-07
224	chr15	48539666	48542138	34.15611130403593	-4.00081553574425	0.7279867694385863	-5.495725614394924	3.8910711745873464e-08	2.562604450334293e-07
217	chr14	7324481	7325886	30.978319448653252	-3.4758656090709747	0.6344212779761788	-5.478797338196287	4.2822649634427594e-08	2.792036756164679e-07
216	chr14	70441986	70444381	30.09041570965211	-4.203175518344277	0.7705399521336066	-5.454844368167783	4.901575631564184e-08	3.1641854572077706e-07
176	chr12	86514662	86516955	22.954031187178956	-5.658613464019715	1.038446021787995	-5.449116608176438	5.062061768077245e-08	3.235749287045455e-07
564	chr8	144653838	144655702	37.77803583390695	-3.4732232861223746	0.6384311743765675	-5.4402470078532765	5.3206748426371074e-08	3.368038832426596e-07
3	chr1	10563499	10566069	35.95178139551726	-3.306901761044564	0.611340772526273	-5.409260938673033	6.328536549950381e-08	3.967505606315047e-07
543	chr8	111831027	111835154	61.25998742115152	-3.724779001603352	0.6905081781097019	-5.394257620235733	6.880743794350988e-08	4.272614241825566e-07
167	chr12	44473679	44475085	26.173527614311528	-4.231129370740941	0.7856106869104637	-5.3857838764649655	7.212959308950857e-08	4.436650442864112e-07
110	chr10	76165052	76167298	27.319215673451207	-6.541748291799063	1.2175659906327327	-5.37280799737147	7.751986041135818e-08	4.7236400923556575e-07
435	chr6	174376790	174378442	23.576301023805353	-5.6815226760227135	1.0629858045338962	-5.344871635904845	9.048115208214537e-08	5.462380662736924e-07
550	chr8	115895303	115897120	57.24719621183494	-3.3399357785845405	0.6257522515890317	-5.337473049602501	9.425090678804779e-08	5.637760662918088e-07
524	chr7	64532718	64534921	21.631446688321436	-5.157440482776931	0.9668093884109925	-5.334495656122542	9.58104813891997e-08	5.678948533250746e-07
372	chr5	114258070	114259375	29.14871734616492	-3.912289390799746	0.7344096270207654	-5.327121604696946	9.978136352604565e-08	5.808700805266228e-07
440	chr6	175255485	175258582	70.91050180090461	-2.8650761115159007	0.5377597634376917	-5.327799337757383	9.94098609912159e-08	5.808700805266228e-07
443	chr6	177692071	177693364	34.239645617837326	-4.2257319120300565	0.7954757632986312	-5.312206992337573	1.0830548115532497e-07	6.249130417103707e-07
235	chr16	51853114	51856918	28.05313163091333	-4.820715396625446	0.9090026070674959	-5.303302057820716	1.1372650932428144e-07	6.504358252581711e-07
642	chrX	40355022	40356538	23.535981634682255	-4.231118175820124	0.8008830199770992	-5.283066403307078	1.2703931757138316e-07	7.202576961438419e-07
400	chr5	19427822	19429197	22.958614941971987	-4.5942300401871705	0.8723871714745579	-5.266274184685389	1.39220307865289e-07	7.825141442083485e-07
278	chr2	90838236	90839543	21.68651890895691	-5.588620342056833	1.0615715987431362	-5.26447801417593	1.405882218866512e-07	7.8344889461621e-07
124	chr11	12200814	12203302	104.76573538483524	-2.856311704209462	0.5430997122221661	-5.259276777228394	1.4462307095448284e-07	7.901833193932574e-07
10	chr1	119912098	119913412	91.66908225743869	-2.878807718084143	0.5474839675907666	-5.258250265761197	1.4543251277176516e-07	7.901833193932574e-07
360	chr4	55958096	55979070	312.1913366182321	-2.3417741285988707	0.4451615891703036	-5.260503568970297	1.436614154704505e-07	7.901833193932574e-07
451	chr6	197802443	197804093	20.261921155593384	-4.750147709002217	0.906730370319302	-5.238765419679798	1.6165435892472374e-07	8.71063157181156e-07
633	chr9	55294448	55297523	38.10229992847779	-3.6179943644964108	0.6931668983355052	-5.219514049479664	1.7939320681506087e-07	9.587243511755712e-07
402	chr5	194319626	194320961	23.217838514274742	-4.231793956594123	0.8136243312835281	-5.201164461144226	1.9804375561994895e-07	1.0497929159691604e-06
590	chr8	77310100	77313447	27.32874249096552	-3.57956949700225	0.690654260469263	-5.182867466234295	2.1850030720472236e-07	1.1488887120764433e-06
256	chr2	229071635	229075026	106.88273028165436	-2.7721534690974963	0.535315304872247	-5.178543269483152	2.2362521064441214e-07	1.1518576466634267e-06
312	chr3	204665658	204673536	109.24971934191126	-2.4437346596328777	0.4717099917121707	-5.180587018652771	2.2118871180032164e-07	1.1518576466634267e-06
354	chr4	210603720	210605235	30.728757803752348	-3.711169186979818	0.7167287492568803	-5.177927062124461	2.243649097028454e-07	1.1518576466634267e-06
315	chr3	208867314	208869603	54.27608819152047	-3.161694753189809	0.6108486596326291	-5.175905198991982	2.2680860831835565e-07	1.155306348621624e-06
140	chr11	4793096	4810455	728.9441003748349	-2.339049388349967	0.4523908519509145	-5.170417081298009	2.3357209663541188e-07	1.173595514871184e-06
439	chr6	175230366	175232246	38.437111250819385	-3.3531777933357194	0.6485742077756029	-5.170075764862776	2.339991057258496e-07	1.173595514871184e-06
291	chr3	121727605	121730649	59.06401400659902	-3.2381913494505463	0.6278339531320503	-5.157719383120824	2.499758801461031e-07	1.244154762253887e-06
123	chr11	106097049	106098991	20.781431352234026	-5.119382071195673	0.9949563387331203	-5.145333389919594	2.670461209282381e-07	1.3190459912516004e-06
178	chr12	86540952	86542408	19.8269329242582	-5.4547993996312085	1.0619904626799885	-5.136392078197893	2.8006305833943004e-07	1.3729407070474315e-06
556	chr8	136763901	136766695	63.876980281204254	-2.9063654856606838	0.566112755574086	-5.133898604198353	2.838010327325952e-07	1.3808826368780008e-06
81	chr10	14143154	14145105	24.745152286209176	-5.044597066874357	0.9847352575386236	-5.122795216537168	3.010392422563561e-07	1.427782768745428e-06
257	chr2	229090658	229093954	48.93613345829532	-2.953298854121936	0.5765585257850477	-5.122288062778528	3.018502821794456e-07	1.427782768745428e-06
191	chr13	38653020	38656230	52.923327518571035	-3.1556744329418756	0.6156677747468007	-5.125612485142133	2.965720376671679e-07	1.427782768745428e-06
290	chr3	121723252	121724425	20.98893576266166	-6.106131440120905	1.1921217915220088	-5.122070147149201	3.021994203786336e-07	1.427782768745428e-06
641	chrX	30381278	30383804	28.957925013006783	-3.7176418232363013	0.7265425532448551	-5.116894814533188	3.106067215336046e-07	1.456946636258347e-06
111	chr10	78937142	78938322	20.266025809705148	-5.081750868261778	0.9958758502450177	-5.1027955613257445	3.34672481727471e-07	1.5586175577593649e-06
438	chr6	175227547	175229441	31.600916989072505	-4.202335213998164	0.8245349002216359	-5.0966129060984215	3.457843663910562e-07	1.5989461481345293e-06
643	chrX	40363949	40366124	61.2678854846528	-3.008341709573814	0.5917096311949382	-5.084152007968108	3.6927212054762775e-07	1.6955311450496712e-06
96	chr10	39885396	39886819	41.27414727056446	-3.4589501998967576	0.6819522694216785	-5.072129465644391	3.9338859579768e-07	1.79363191930131e-06
142	chr11	52971963	52974530	37.699831884488084	-3.1379782867024035	0.6206492336304841	-5.05596094648634	4.282289665828446e-07	1.9389255986945463e-06
600	chr9	10513082	10514632	195.26090988276295	-2.234535800753163	0.4426152533514999	-5.048483494034991	4.4533093913733225e-07	2.0024536021899356e-06
99	chr10	62180757	62190424	271.99026198598864	-2.6928525406379413	0.5360042744733787	-5.023938555870014	5.062243877482485e-07	2.2606732932319043e-06
594	chr8	84463075	84464304	46.703664166803996	-2.934372372920815	0.5842570665484871	-5.0223994555268145	5.102991248110931e-07	2.263367546781175e-06
102	chr10	62308057	62311251	34.821795844723994	-3.223259783957711	0.6427867857644004	-5.014508473637364	5.316920962089764e-07	2.3423192346503554e-06
129	chr11	17996733	18000092	148.87306462859286	-2.4519243759646865	0.49226493643948405	-4.9809039695154285	6.328794149570691e-07	2.769378379543685e-06
580	chr8	46208502	46217527	55.44641409535561	-2.5570528566856368	0.5141461062874498	-4.973397299747388	6.578963432444793e-07	2.85965610530267e-06
151	chr12	106868405	106871202	94.6356931788319	-2.618829997027037	0.5287663039693898	-4.952717254045448	7.318427619243184e-07	3.1600098064546725e-06
250	chr2	19766310	19768888	31.72806900923788	-3.0198803045419593	0.6115609397520668	-4.9379875466969	7.893288185911509e-07	3.3858051955357265e-06
181	chr13	13372894	13375630	114.41836387648698	-2.565446256583522	0.5204155610526001	-4.929610965887747	8.239352557957168e-07	3.5111489331948194e-06
638	chrX	12848271	12850405	29.250335307434923	-7.487542274406075	1.5234867292872394	-4.914740726300326	8.890003062571009e-07	3.7395367721266436e-06
579	chr8	46203825	46206417	18.56895989536746	-4.600353212272065	0.9358227227773673	-4.915838331664972	8.840333081420838e-07	3.7395367721266436e-06
247	chr2	176871752	176873772	29.40982097791448	-3.5634664175660933	0.7262516876478898	-4.906654921666463	9.264281766354905e-07	3.871994686963717e-06
237	chr16	52132293	52145411	210.91189428353766	-2.309993901697906	0.47145312906544734	-4.899731827587959	9.5967553698049e-07	3.985404140836175e-06
651	chrX	95820467	95821358	19.817188921291724	-3.987688871123585	0.8142243885271853	-4.897530616021881	9.704851717538218e-07	4.004786911287922e-06
357	chr4	30782108	30783894	56.11342819371041	-2.9522555540089503	0.6043510754734801	-4.8850009105981975	1.0342837581320888e-06	4.241213901271207e-06
22	chr1	152518098	152519383	54.33592905810168	-2.921630548239616	0.5982728102799039	-4.883441965000418	1.0424984290080577e-06	4.248181098207836e-06
208	chr14	39059280	39061465	17.52221774678674	-5.259602446309747	1.0782456996839966	-4.877925734228467	1.0720727223297502e-06	4.31476182073455e-06
626	chr9	51846439	51850520	64.2404245395917	-2.5615134739552476	0.5250505081917661	-4.878603932366249	1.0683936157141242e-06	4.31476182073455e-06
403	chr5	194901803	194902813	20.909506962364297	-4.067768799197787	0.8349728889653689	-4.871737577298155	1.1062103758170513e-06	4.424841503268205e-06
528	chr7	7476400	7477611	24.794529156120504	-3.482791940992704	0.7152708584723387	-4.869193117179668	1.1205485783173501e-06	4.454863860139709e-06
625	chr9	51691067	51697513	105.02179374600227	-2.3454903501865827	0.4837166612150702	-4.848893036462372	1.241523401299427e-06	4.905898531195311e-06
77	chr10	11396507	11397914	16.756844405161765	-5.195651714339007	1.0739508635173458	-4.837885876195946	1.3122744853645685e-06	5.154234725648787e-06
116	chr10	92194194	92195368	21.175488853911656	-3.589149054283069	0.7444542780562076	-4.8211813137194195	1.4271056895674556e-06	5.571694069448988e-06
197	chr13	91131485	91133345	27.00627203230029	-3.1734465124941753	0.6594181405556181	-4.812495012376011	1.4905759391182846e-06	5.784854239911438e-06
75	chr10	111011770	111013071	22.048104066176197	-3.6204687284636825	0.7535976598669644	-4.804246246070905	1.5533556228769042e-06	5.992827610152317e-06
165	chr12	41369598	41371261	16.808416142421063	-5.776432571688117	1.2042936394741297	-4.796531661672207	1.614364502985849e-06	6.191562682039845e-06
369	chr4	97390986	97393650	190.8137026209648	-2.148401522359038	0.44819910867553536	-4.79340873458615	1.6397107145088322e-06	6.2519964085366e-06
531	chr7	8490551	8493542	62.39826159269192	-2.4390598783444677	0.5090282874197806	-4.791599874945746	1.654566212895897e-06	6.271960295396075e-06
378	chr5	121197533	121199917	26.931242288790685	-3.4506801627551758	0.7204140355985797	-4.789856932601354	1.6690026786851857e-06	6.290114141634342e-06
584	chr8	50982819	50983638	23.36414845373787	-3.5096793489527434	0.7331080389519798	-4.787397167230674	1.6895826058273606e-06	6.29739615747847e-06
471	chr6	62120860	62123253	144.91265676383932	-2.263806320622125	0.47287572937517747	-4.787317639696479	1.690252036133025e-06	6.29739615747847e-06
609	chr9	133788073	133790113	32.16406983033824	-3.0748886537601097	0.6460892134399581	-4.759232300735296	1.943306758277104e-06	7.158395516365377e-06
163	chr12	1989796	1991742	16.206183197535655	-4.118197721355273	0.8651628207308196	-4.76002623168267	1.935677996042708e-06	7.158395516365377e-06
417	chr5	63309929	63312234	19.781261478499097	-4.438448924492573	0.9336664146910121	-4.753784493749231	1.9964384201485006e-06	7.31279690975743e-06
211	chr14	51648119	51649503	48.307293832969044	-2.8956031198467587	0.6103251230111622	-4.744361669991097	2.091648534584687e-06	7.618742148319642e-06
503	chr7	192525519	192527126	17.461315357880874	-5.856070184309955	1.235127662343641	-4.741267127964835	2.123856812356607e-06	7.693081342536154e-06
86	chr10	144283833	144285496	68.61710078042238	-2.916411890909561	0.6157964833345839	-4.735999587261318	2.1797803050327568e-06	7.852026292162195e-06
506	chr7	195313719	195315102	20.342562536353274	-5.0558508908237405	1.068253415254735	-4.732819777241832	2.214220769312108e-06	7.932263415337882e-06
592	chr8	77391590	77392921	16.33328287209277	-5.701312674274729	1.2078555354099805	-4.720194184761956	2.3561960155068773e-06	8.394753016997181e-06
152	chr12	106872485	106873827	15.958575655165765	-5.102426738801889	1.0827225941928311	-4.712589139793231	2.445890303080647e-06	8.666959117437945e-06
589	chr8	7542870	7543967	19.942994178730842	-3.569934862300117	0.7582015817853481	-4.70842444550688	2.4963886332023978e-06	8.798083182961964e-06
342	chr4	177392129	177393851	16.079091512849974	-4.3848389513593755	0.9317965040828281	-4.705790300936355	2.528843613215086e-06	8.817144576557413e-06
175	chr12	86507687	86509137	21.972479005131518	-3.483188867809826	0.7401794852207617	-4.705870585930857	2.5278484747729168e-06	8.817144576557413e-06
415	chr5	63144582	63146445	20.003481956614355	-3.519559453542646	0.7530941296153457	-4.673465527264586	2.9615943445234367e-06	1.0271061237389792e-05
449	chr6	197161972	197167817	74.1889359339152	-2.4714735692333663	0.5293026816816123	-4.669301053569976	3.022262153789811e-06	1.0426004890322522e-05
180	chr13	13365135	13368402	57.09074316436167	-2.3880098055384047	0.5126146483581234	-4.658489204682443	3.1853850763314136e-06	1.0873670522345978e-05
588	chr8	7254108	7257837	117.39848125851091	-3.772126674779697	0.8096317393482964	-4.659064722210652	3.17649324969299e-06	1.0873670522345978e-05
489	chr7	14918779	14920592	26.956099892422845	-3.468082530681007	0.7468296338689195	-4.6437398482901004	3.421583563099415e-06	1.1619127516358431e-05
