long-eRNA	ppc_SRR13652347	ppc_SRR13652348	ppc_SRR13652349	ppc_SRR13652344	ppc_SRR13652345	ppc_SRR13652346	ppd_SRR13652347	ppd_SRR13652348	ppd_SRR13652349	ppd_SRR13652344	ppd_SRR13652345	ppd_SRR13652346	gbc_SRR13652347	gbc_SRR13652348	gbc_SRR13652349	gbc_SRR13652344	gbc_SRR13652345	gbc_SRR13652346	gbd_SRR13652347	gbd_SRR13652348	gbd_SRR13652349	gbd_SRR13652344	gbd_SRR13652345	gbd_SRR13652346
12:117058947-117072107:+	0.0	12.588508753650489	59.33914483318503	0.0	0.0	0.0	0.0	0.25177017507300975	1.1867828966637006	0.0	0.0	0.0	0.0	10.070807002920391	422.926268629246	0.0	0.0	0.0	0.0	0.0008281232631296852	0.03477726080332585	0.0	0.0	0.0
13:17390005-17403269:+	24.9555614850408	27.694719258031075	40.997954612018745	4.197207303372321	0.0	3.443627984216107	0.499111229700816	0.5538943851606215	0.8199590922403749	0.08394414606744642	0.0	0.06887255968432214	36.839162192203084	44.05978063777671	59.8785916043958	25.183243820233926	25.794565314908915	24.794121486355973	0.00300360066793339	0.0035923180299858616	0.0048820702490334515	0.0020532608088245936	0.0021031035723527956	0.0020215345688019315
13:23810513-23824007:-	21.390481272892114	7.553105252190294	29.130125645381742	0.0	0.0	0.6887255968432214	0.4278096254578423	0.15106210504380588	0.5826025129076349	0.0	0.0	0.01377451193686443	184.1958109610154	60.42484201752235	103.03433330125765	25.88277837079598	28.37402184639981	39.946084616906845	0.014741561501481806	0.004835921730093752	0.008246045082133458	0.002071450850003669	0.0022708300797437725	0.003196965555574723
13:23857829-23868554:+	26.14392155575703	17.623912255110685	17.262296678744736	1.399069101124107	0.0	0.6887255968432214	0.5228784311151405	0.3524782451022137	0.34524593357489475	0.02798138202248214	0.0	0.01377451193686443	739.1599639854942	182.5333769279321	267.5655985205434	34.27719297754062	0.0	14.46323753370765	0.07599835122203304	0.018767569085742508	0.02751034325730448	0.0035242846984927596	0.0	0.0014870694564782284
14:10443833-10455607:-	71.30160424297371	81.82530689872819	126.23054446332088	34.97672752810267	7.738369594472675	33.74755424531785	1.4260320848594743	1.6365061379745638	2.524610889266418	0.6995345505620534	0.15476739188945351	0.674951084906357	379.0868625584769	536.2704729055108	363.0476770248502	156.69573932589998	69.64532635025408	97.79903475173744	0.035182075411459526	0.04976988147614942	0.03369351990949884	0.014542528011684435	0.006463603373573405	0.00907647654308462
15:36743608-36760214:+	19.013761131459656	8.811956127555343	40.997954612018745	11.192552808992856	2.5794565314908917	10.330883952648321	0.3802752226291931	0.17623912255110685	0.8199590922403749	0.22385105617985712	0.051589130629817834	0.20661767905296644	106.95240636446057	22.65931575657088	97.63986558914992	79.04740421351204	56.74804369279962	92.97795557383489	0.006852848488784531	0.0014518687612334216	0.006256158492288681	0.005064868598289978	0.0036360635415387745	0.005957452141592526
16:36785835-36798769:+	10.695240636446057	11.32965787828544	11.867828966637006	8.394414606744641	2.5794565314908917	13.774511936864428	0.21390481272892115	0.2265931575657088	0.23735657933274013	0.16788829213489284	0.051589130629817834	0.27549023873728856	86.75028516228468	44.05978063777671	47.471315866548025	225.25012528098122	90.28097860218121	171.49267361396213	0.007268561806643027	0.0036916447957918144	0.003977487713996471	0.018873072918389668	0.007564388655398268	0.014368887609045807
16:52132293-52144311:-	10.695240636446057	27.694719258031075	28.051232102960196	0.0	0.0	0.0	0.21390481272892115	0.5538943851606215	0.5610246420592039	0.0	0.0	0.0	90.31536537443337	182.5333769279321	107.8893542421546	10.493018258430803	15.47673918894535	9.6421583558051	0.008196330463239185	0.016565330513470436	0.009791211021159273	0.0009522659278002243	0.0014045502485655703	0.0008750484032856681
2:58775112-58845089:+	68.92488410154125	88.11956127555342	89.00871724977755	16.08929466292723	0.0	31.681377454788187	1.378497682030825	1.7623912255110685	1.780174344995551	0.3217858932585446	0.0	0.6336275490957637	1068.3357035738895	838.3946829931226	1318.4079088391293	705.1308269665499	763.5191333213039	882.2574895561667	0.015488064362171806	0.012154522934749057	0.01911345514278652	0.010222546710060437	0.011069023939825628	0.012790418532809926
2:84061698-84089159:+	9.506880565729828	0.0	4.855020940896957	1.399069101124107	0.0	0.6887255968432214	0.19013761131459656	0.0	0.09710041881793914	0.02798138202248214	0.0	0.01377451193686443	305.4085381740707	2.517701750730098	158.0579039647565	71.35252415732946	64.4864132872723	79.89216923381369	0.011541400429826567	9.514404620701754e-05	0.005973014283302706	0.002696414638248404	0.002436944043808731	0.0030191281548564955
2:148558771-148580941:-	30.89736183862194	20.141614005840783	26.432891789327876	0.6995345505620535	2.5794565314908917	1.3774511936864429	0.6179472367724388	0.40283228011681566	0.5286578357865576	0.01399069101124107	0.051589130629817834	0.02754902387372886	295.9016576083409	157.35635942063112	208.76590045856915	96.53576797756338	67.06586981876319	109.50736989807221	0.013976744490498263	0.007432637070550728	0.009860937152641287	0.004559811439117781	0.0031678177610296276	0.005172517590008567
3:26256493-26279079:-	51.09948304079783	47.83633326387186	63.11527223166044	3.4976727528102676	2.5794565314908917	2.0661767905296644	1.0219896608159567	0.9567266652774371	1.262305444633209	0.06995345505620536	0.051589130629817834	0.04132353581059329	117.64764700090662	239.1816663193593	178.55688127076587	31.479054775292408	25.794565314908915	22.727944695826306	0.005449930374804523	0.011079893747132941	0.008271500498946838	0.0014582412922264153	0.0011949119986523497	0.0010528533235663149
3:139696122-139765932:-	3.5650802121486853	2.517701750730098	2.697233856053865	9.093949157306696	5.158913062981783	4.132353581059329	0.0713016042429737	0.05035403501460196	0.0539446771210773	0.18187898314613393	0.10317826125963567	0.08264707162118658	399.2889837606528	412.903087119736	585.8391935348994	661.7596848317027	389.49793625512467	597.125092463073	0.0058026911941498486	0.006000538970800191	0.008513743348227711	0.009617062458497899	0.005660402206843675	0.008677756353825263
3:204676335-204699416:+	48.72276289936537	35.24782451022137	55.56301743470962	1.399069101124107	2.5794565314908917	1.3774511936864429	0.9744552579873074	0.7049564902044274	1.1112603486941923	0.02798138202248214	0.051589130629817834	0.02754902387372886	596.5567554995467	995.7510424137537	733.6476088466513	111.92552808992856	286.319674995489	208.6838558434961	0.027015521940926743	0.045093335857882146	0.033223784478156444	0.0050686318308997245	0.01296620211011175	0.009450405572117352
3:214153045-214163282:-	1.1883600707162285	23.91816663193593	2.697233856053865	0.6995345505620535	0.0	0.0	0.02376720141432457	0.47836333263871855	0.0539446771210773	0.01399069101124107	0.0	0.0	16.6370409900272	173.72142080037676	24.81455147569556	22.38510561798571	0.0	13.085786340021206	0.0018009353745427736	0.01880508993292668	0.0026861389343684292	0.0024231549705548473	0.0	0.0014165172483244174
4:55958096-55978342:-	39.21588233363554	16.365061379745637	46.39242232412648	2.0986036516861604	0.0	2.0661767905296644	0.7843176466727109	0.32730122759491276	0.9278484464825296	0.04197207303372321	0.0	0.04132353581059329	232.91857386038077	212.74579793669326	380.84942047480575	18.887432865175445	46.43021756683605	25.482847083199193	0.01210155213074142	0.011053452378900161	0.019787469240650755	0.0009813182763638336	0.0024123353024800872	0.0013239906002597331
4:55977722-55994023:+	8.3185204950136	3.776552626095147	4.315574169686184	13.99069101124107	5.158913062981783	9.6421583558051	0.166370409900272	0.07553105252190294	0.08631148339372369	0.27981382022482143	0.10317826125963567	0.192843167116102	123.58944735448776	137.21474541479034	197.43751826314292	39.173934831474995	237.31000089716204	41.323535810593285	0.008076685881223858	0.008967111842555855	0.012902726327482829	0.0025600532499983225	0.015508430329183111	0.002700531682825324
4:141307666-141332185:-	51.09948304079783	25.177017507300977	50.16854972260189	0.6995345505620535	0.0	0.6887255968432214	1.0219896608159567	0.5035403501460195	1.0033709944520377	0.01399069101124107	0.0	0.01377451193686443	83.185204950136	129.66164016260004	412.67677997624133	27.98138202248214	30.9534783778907	33.74755424531785	0.0035367859247505897	0.005512824836845149	0.01754578146157487	0.0011896846097993804	0.001316049250760522	0.0014348449934233549
4:141343218-141359001:-	30.89736183862194	36.50667538558642	85.77203662251291	0.6995345505620535	2.5794565314908917	0.6887255968432214	0.6179472367724388	0.7301335077117284	1.7154407324502583	0.01399069101124107	0.051589130629817834	0.01377451193686443	97.44552579873074	101.96692090456897	295.61683062350363	18.887432865175445	15.47673918894535	10.330883952648321	0.006591282859762516	0.006897113156423761	0.019995727179620067	0.001277559041205048	0.001046857358559471	0.0006987881461476873
4:162834035-162876714:-	58.229643465095194	55.38943851606215	42.61629492565107	2.0986036516861604	2.5794565314908917	6.198530371588993	1.1645928693019039	1.107788770321243	0.8523258985130213	0.04197207303372321	0.051589130629817834	0.12397060743177986	724.8996431368994	689.8502797000468	592.8520015606396	723.3187252811633	931.1838078682119	805.1202227097259	0.01739202598696972	0.016551110357486635	0.014223896390610306	0.017354096095997137	0.022341262184937677	0.01931670399975346
4:207685701-207699772:+	108.1407664351768	59.165991142157296	66.35195285892507	4.197207303372321	2.5794565314908917	8.264707162118658	2.162815328703536	1.1833198228431459	1.3270390571785016	0.08394414606744642	0.051589130629817834	0.16529414324237315	577.5429943680871	381.4318152356098	523.2633680744498	79.7469387640741	36.112391440872486	119.83825385072053	0.04418168561567369	0.029179300431120606	0.04002932742307598	0.0061005920107155545	0.002762575844619876	0.00916755307915542
5:16450030-16461690:+	10.695240636446057	15.106210504380588	37.221827213543335	3.4976727528102676	0.0	3.443627984216107	0.21390481272892115	0.30212421008761176	0.7444365442708667	0.06995345505620536	0.0	0.06887255968432214	108.1407664351768	39.02437713631652	106.27101392852228	178.38131039332364	110.91663085410835	192.15444151925877	0.010143585633165376	0.0036604799865224864	0.009968203163729657	0.016732136797047454	0.010403961246984943	0.018024054171208902
5:64336438-64355548:+	21.390481272892114	5.035403501460196	8.631148339372368	2.798138202248214	0.0	2.0661767905296644	0.4278096254578423	0.10070807002920391	0.17262296678744737	0.05596276404496428	0.0	0.04132353581059329	85.56192509156845	28.953570133396124	66.89139963013585	76.94880056182589	92.8604351336721	68.87255968432214	0.004724307056019435	0.0015986731894095233	0.0036934128226014935	0.004248732845332944	0.0051272947453850845	0.0038028026991509018
5:120448069-120468094:-	20.202121202175885	16.365061379745637	10.78893542421546	8.394414606744641	2.5794565314908917	2.7549023873728857	0.4040424240435177	0.32730122759491276	0.2157787084843092	0.16788829213489284	0.051589130629817834	0.05509804774745772	133.0963279202176	84.34300864945828	39.919061069597205	223.85105617985712	397.23630584959733	283.06622030256403	0.006995497105025597	0.0044330394538766565	0.0020981320860715036	0.011765534330908019	0.020878603271817318	0.014877862940321868
6:45666802-45687764:-	28.520641697189482	36.50667538558642	23.735657933274013	13.291156460679016	0.0	17.218139921080535	0.5704128339437896	0.7301335077117284	0.47471315866548025	0.2658231292135803	0.0	0.3443627984216107	118.83600707162284	186.30992955402724	143.49284114206563	126.61575365173168	134.13173963752638	146.69855212760618	0.005952813057737957	0.009332762087563272	0.007187939745632652	0.006342521347078673	0.006719017163628938	0.007348522372769873
6:131379221-131420606:-	20.202121202175885	8.811956127555343	21.57787084843092	1.399069101124107	0.0	0.6887255968432214	0.4040424240435177	0.17623912255110685	0.4315574169686184	0.02798138202248214	0.0	0.01377451193686443	241.2370943553944	109.52002615675926	500.60660368359737	9.093949157306696	23.215108783418025	14.46323753370765	0.005973285157118642	0.002711831480135644	0.012395548053374826	0.000225175782630245	0.000574830604254194	0.00035812503178594594
6:199236546-199249708:+	3.5650802121486853	1.258850875365049	1.078893542421546	0.6995345505620535	0.0	2.7549023873728857	0.0713016042429737	0.02517701750730098	0.021577870848430922	0.01399069101124107	0.0	0.05509804774745772	41.592602475068	46.57748238850681	25.893445018117106	161.59248117983435	56.74804369279962	152.89708249919516	0.0034196006310175976	0.003829440301611884	0.002128869934894109	0.013285577668324743	0.004665628849198294	0.012570671914757421
7:12273331-12289102:-	7.130160424297371	3.776552626095147	7.552254796950822	2.798138202248214	2.5794565314908917	4.82107917790255	0.1426032084859474	0.07553105252190294	0.15104509593901644	0.05596276404496428	0.051589130629817834	0.096421583558051	79.62012473798731	221.5577540642486	155.90011687991338	6.995345505620535	5.158913062981783	4.82107917790255	0.005389935332926183	0.014998494047132943	0.01055375825073878	0.0004735543938274904	0.00034923592357034654	0.0003263660423708689
8:114402409-114412513:+	4.753440282864914	6.294254376825244	4.855020940896957	2.0986036516861604	2.5794565314908917	3.443627984216107	0.09506880565729828	0.12588508753650487	0.09710041881793914	0.04197207303372321	0.051589130629817834	0.06887255968432214	19.013761131459656	10.070807002920391	13.486169280269324	32.17858932585446	15.47673918894535	37.19118222953396	0.002088276895272862	0.0011060743550708057	0.001481182787508937	0.0035341668671997934	0.0016998066105375362	0.004084698762167366
9:18416508-18445179:-	14.260320848594741	17.623912255110685	21.57787084843092	2.0986036516861604	0.0	2.0661767905296644	0.2852064169718948	0.3524782451022137	0.4315574169686184	0.04197207303372321	0.0	0.04132353581059329	404.0424240435177	127.14393841186994	520.566134218396	83.94414606744643	252.7867400861074	121.21570504440697	0.014601128362370454	0.004594678317861704	0.01881201699256992	0.003033540982489339	0.00913510913869995	0.0043804461204252155
9:39188918-39210554:-	3.5650802121486853	12.588508753650489	7.012808025740049	0.6995345505620535	2.5794565314908917	2.0661767905296644	0.0713016042429737	0.25177017507300975	0.14025616051480097	0.01399069101124107	0.051589130629817834	0.04132353581059329	350.56622086128743	467.03367476043314	222.79151651004926	251.83243820233926	239.88945742865292	256.8946476225216	0.016987266601797026	0.022630889894870027	0.0107957317686703	0.012202957707144397	0.011624240801892276	0.012448255445196506
nw_027520944.1:90887-138639:+	17.825401060743427	22.65931575657088	12.40727573784778	5.596276404496428	2.5794565314908917	10.330883952648321	0.3565080212148686	0.4531863151314176	0.2481455147569556	0.11192552808992856	0.051589130629817834	0.20661767905296644	409.98422439709884	430.52699937484675	377.6127398475411	233.64453988772587	131.55228310603547	347.8064264058268	0.008769153303469193	0.00920854275393764	0.008076759562970099	0.004997423478444712	0.0028137720168979557	0.007439232271850503
nw_027520944.1:154142-171761:-	20.202121202175885	36.50667538558642	37.221827213543335	9.793483707868749	0.0	11.019609549491543	0.4040424240435177	0.7301335077117284	0.7444365442708667	0.19586967415737497	0.0	0.22039219098983087	147.35664876881233	190.08648218012237	147.26896854054104	96.53576797756338	72.22478288174497	152.89708249919516	0.008866224354320757	0.011437213127564447	0.008860948768985572	0.005808409625605481	0.004345654806362482	0.009199583784548404
nw_027520944.1:198114-214098:-	46.34604275793291	76.78990339726798	45.31352878170493	11.892087359554909	2.5794565314908917	10.330883952648321	0.9269208551586583	1.5357980679453596	0.9062705756340986	0.23784174719109819	0.051589130629817834	0.20661767905296644	657.1631191060744	412.903087119736	434.79409759588304	676.4499103935058	448.82543647941515	674.951084906357	0.04385472933640795	0.027554426901550553	0.029015288461520378	0.045141802495395775	0.029951647412707023	0.045041780774531644
nw_027520944.1:213518-232678:+	13.071960777878514	22.65931575657088	23.19621116206324	2.798138202248214	2.5794565314908917	4.82107917790255	0.26143921555757027	0.4531863151314176	0.4639242232412648	0.05596276404496428	0.051589130629817834	0.096421583558051	417.1143848213962	321.00697321808747	264.86836466448955	1187.1101323038047	920.8659817422483	1217.6668552188155	0.022967589054644317	0.01767562211431568	0.014584459262402354	0.06536590123362172	0.050705687007447126	0.06704844750943309
nw_027520960.1:99901-134580:-	22.578841343608342	16.365061379745637	34.52459335748947	32.87812387641652	0.0	50.965694166398386	0.4515768268721668	0.32730122759491276	0.6904918671497895	0.6575624775283303	0.0	1.0193138833279678	205.58629223390753	197.63958743231268	196.35862472072137	414.12445393273566	451.40489301090605	403.5931997501278	0.006104106063952058	0.005868158771743183	0.005830125437076015	0.012295856708216613	0.013402758106024511	0.011983171013958625
nw_027520961.1:213078-253848:+	5.941800353581143	1.258850875365049	38.84016752717566	0.6995345505620535	0.0	3.443627984216107	0.11883600707162285	0.02517701750730098	0.7768033505435131	0.01399069101124107	0.0	0.06887255968432214	274.5111763354488	129.66164016260004	1152.258303306211	132.21203005622812	136.71119616901726	157.0294360802545	0.0069022950475332795	0.0032602056815920636	0.028972324138347317	0.003324332555284649	0.003437459359055792	0.003948340149361445
nw_027520962.1:301953-329575:-	28.520641697189482	21.40046488120583	23.735657933274013	20.28650196629955	0.0	42.012261407436505	0.5704128339437896	0.4280092976241166	0.47471315866548025	0.405730039325991	0.0	0.84024522814873	197.26777173889394	187.5687804293923	131.62501217542862	315.49008230348613	332.74989256232504	321.6348537257844	0.007409674782665037	0.00704536605301393	0.004944033811945619	0.011850282924669837	0.012498587407967528	0.012081089799263204
nw_027520990.1:732259-744095:-	5.941800353581143	37.76552626095147	1.6183403136323191	0.6995345505620535	0.0	8.95343275896188	0.11883600707162285	0.7553105252190293	0.03236680627264638	0.01399069101124107	0.0	0.1790686551792376	22.578841343608342	21.40046488120583	11.867828966637006	27.98138202248214	28.37402184639981	73.00491326538148	0.0020834955562985275	0.0019747591474767448	0.0010951212481901582	0.0025820228866366827	0.002618254299750778	0.0067366349788115535
nw_027521049.1:408856-429998:-	51.09948304079783	23.91816663193593	32.906253043857156	8.394414606744641	2.5794565314908917	15.151963130550872	1.0219896608159567	0.47836333263871855	0.6581250608771431	0.16788829213489284	0.051589130629817834	0.30303926261101743	211.5280925874887	91.89611390164858	184.49079575408436	96.53576797756338	87.70152207069032	126.03678422230952	0.010501320190015795	0.004562186064719625	0.009159052561886682	0.004792521867525321	0.004353945393967549	0.006257100939398712
nw_027521144.1:51346-62690:-	79.62012473798731	69.23679814507769	86.31148339372368	2.0986036516861604	10.317826125963567	4.82107917790255	1.5924024947597462	1.3847359629015537	1.7262296678744735	0.04197207303372321	0.20635652251927133	0.096421583558051	121.2127272130553	56.6482893914272	100.87654621641455	34.27719297754062	25.794565314908915	30.303926261101743	0.011717035013345112	0.005475910042670568	0.009751236946970956	0.003313406764382825	0.0024934330898895175	0.0029293307163945573
nw_027521144.1:70905-89408:-	5.941800353581143	5.035403501460196	5.933914483318503	2.0986036516861604	0.0	1.3774511936864429	0.11883600707162285	0.10070807002920391	0.11867828966637006	0.04197207303372321	0.0	0.02754902387372886	152.11008905167725	168.68601729891657	151.58454271022723	171.3859648877031	157.34684842094438	148.76472891813583	0.008690018798656142	0.00963699824605321	0.008659994441854842	0.009791245708849566	0.008989193808326142	0.008498899046968387
nw_027521300.1:158639-186011:+	11.883600707162286	12.588508753650489	9.170595110583141	3.4976727528102676	2.5794565314908917	2.7549023873728857	0.2376720141432457	0.25177017507300975	0.18341190221166281	0.06995345505620536	0.051589130629817834	0.05509804774745772	553.7757929537624	326.0423767195477	297.23517093713593	283.31149297763164	288.8991315269799	276.1789643341318	0.020997830847979407	0.012362733732208912	0.011270434570854118	0.010742482576029652	0.01095435223626349	0.010472034441820464
nw_027521300.1:170420-202645:-	139.03812827379875	93.15496477701362	43.695188468072615	3.4976727528102676	2.5794565314908917	2.7549023873728857	2.780762565475975	1.8630992955402723	0.8739037693614523	0.06995345505620536	0.051589130629817834	0.05509804774745772	440.88158623572076	816.9942181119168	312.8791273022483	460.99326882039327	319.8526099048706	646.0246098389417	0.014119054193163299	0.026163908861586968	0.010019827301039145	0.014763122680471186	0.01024315025635259	0.020688676418335397
nw_027521401.1:188921-252637:+	11.883600707162286	15.106210504380588	19.42008376358783	6.2958109550584815	0.0	8.264707162118658	0.2376720141432457	0.30212421008761176	0.38840167527175656	0.12591621910116962	0.0	0.16529414324237315	244.80217456754306	275.6883417049457	501.68549722601887	334.37751516866155	306.9553272474161	394.63976699116586	0.003903282595907581	0.004395751418354584	0.007999194751439292	0.005331529173408456	0.004894292253255232	0.0062923890969141145
nw_027522074.1:314097-340915:+	51.09948304079783	18.882763130475734	7.552254796950822	1.399069101124107	7.738369594472675	2.0661767905296644	1.0219896608159567	0.37765526260951465	0.15104509593901644	0.02798138202248214	0.15476739188945351	0.04132353581059329	294.71329753762467	201.41614005840782	126.76999123453166	216.15617612367453	355.9650013457431	131.5465889970553	0.011414589935226855	0.0078010821510673106	0.004909949697297742	0.008371980949055847	0.013786939902619658	0.005094952902786902
nw_027522124.1:17044-32077:+	14.260320848594741	22.65931575657088	12.946722509058553	5.596276404496428	0.0	12.397060743177986	0.2852064169718948	0.4531863151314176	0.25893445018117106	0.11192552808992856	0.0	0.24794121486355972	255.49741520398914	203.93384180913793	103.03433330125765	197.96827780906114	85.12206553919943	309.92651857944963	0.018205601767421115	0.014531412413363096	0.007341765234520234	0.014106333034705789	0.006065417239503788	0.02208397595692244
nw_027522274.1:392442-410066:+	1.1883600707162285	1.258850875365049	1.078893542421546	0.6995345505620535	2.5794565314908917	1.3774511936864429	0.02376720141432457	0.02517701750730098	0.021577870848430922	0.01399069101124107	0.051589130629817834	0.02754902387372886	166.370409900272	105.7434735306641	162.91292490565345	79.04740421351204	90.28097860218121	97.11030915489422	0.010007242700768184	0.006360509686054898	0.0097992736785355	0.004754731080511997	0.005430434803138624	0.005841221603301841
nw_027522374.1:153307-180353:+	35.650802121486855	18.882763130475734	23.19621116206324	3.4976727528102676	0.0	3.443627984216107	0.7130160424297372	0.37765526260951465	0.4639242232412648	0.06995345505620536	0.0	0.06887255968432214	213.90481272892114	275.6883417049457	242.2116002736371	174.18410308995132	226.99217477119848	182.51228316345367	0.008212262937340967	0.010584264664066631	0.009299021011004585	0.006687299999614172	0.008714714737635496	0.007007036632374254
nw_027522423.1:265558-308518:+	10.695240636446057	21.40046488120583	15.643956365112418	7.694880056182589	2.5794565314908917	13.085786340021206	0.21390481272892115	0.4280092976241166	0.31287912730224837	0.15389760112365178	0.051589130629817834	0.26171572680042415	355.31966114415235	354.9959468529438	272.42061946144037	173.48456853938927	141.87010923199904	329.2108352910598	0.00846785494016235	0.008460140293437687	0.006492233728019828	0.00413442407329155	0.0033809992429159066	0.007845638456925654
nw_027522565.1:157936-190004:+	4.753440282864914	1.258850875365049	35.60348689991102	0.6995345505620535	0.0	1.3774511936864429	0.09506880565729828	0.02517701750730098	0.7120697379982204	0.01399069101124107	0.0	0.02754902387372886	70.11324417225748	88.11956127555342	345.7853803461055	10.493018258430803	10.317826125963567	20.661767905296642	0.0022566945885691574	0.0028362535413289976	0.01112959478406465	0.0003377327322549859	0.0003320939240388125	0.0006650284175639825
nw_027522627.1:23563-40731:-	3.5650802121486853	1.258850875365049	8.631148339372368	2.0986036516861604	0.0	0.6887255968432214	0.0713016042429737	0.02517701750730098	0.17262296678744737	0.04197207303372321	0.0	0.01377451193686443	97.44552579873074	45.31863151314176	159.67624427838882	83.24461151688436	69.64532635025408	88.84560199277557	0.006026688465503756	0.0028028097911522378	0.00987545576587227	0.0051484081586297276	0.004307336653488163	0.005494811181444443
nw_027522720.1:1569361-1591472:+	10.695240636446057	15.106210504380588	10.249488653004686	0.6995345505620535	0.0	1.3774511936864429	0.21390481272892115	0.30212421008761176	0.20498977306009372	0.01399069101124107	0.0	0.02754902387372886	229.3534936482321	167.4271664235515	212.00258108583378	124.51715000004552	108.33717432261746	187.33336234135623	0.010863655439950364	0.007930426602100759	0.01004180471228845	0.005897932455477695	0.005131544823920864	0.008873311971454884
